Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,102.50,+ 3.90,+3.96%,"-101,595"
2,2887 台新新光金,34.70,+ 0.90,+2.66%,"-84,545"
3,6770 力積電,65.10,+ 2.10,+3.33%,"-44,565"
4,1303 南亞,195.50,+ 9.00,+4.83%,"-29,321"
5,3481 群創,50.70,+ 0.30,+0.60%,"-28,339"
6,2890 永豐金,40.20,+ 0.50,+1.26%,"-28,258"
7,0056 元大高股息,49.55,+ 0.95,+1.95%,"-23,007"
8,2880 華南金,40.80,+ 0.90,+2.26%,"-22,850"
9,00403A主動統一升級50,9.75,+ 0.47,+5.06%,"-21,506"
10,2303 聯電,134.50,+ 4.50,+3.46%,"-20,523"
11,8150 南茂,104.00,+ 1.00,+0.97%,"-16,541"
12,2834 臺企銀,18.00,0.00,0.00%,"-16,074"
13,2892 第一金,34.45,+ 0.50,+1.47%,"-15,633"
14,2542 興富發,44.10,+ 0.80,+1.85%,"-14,942"
15,2886 兆豐金,48.60,+ 0.40,+0.83%,"-13,016"
16,1301 台塑,63.00,+ 2.40,+3.96%,"-12,792"
17,1216 統一,79.60,-0.70,-0.87%,"-10,322"
18,2408 南亞科,405.00,+ 24.00,+6.30%,"-9,903"
19,2801 彰銀,24.30,+ 0.45,+1.89%,"-8,858"
20,2332 友訊,22.30,+ 1.65,+7.99%,"-8,683"
21,00929 復華台灣科技優息,28.27,+ 0.71,+2.58%,"-8,201"
22,2449 京元電子,279.00,+ 8.50,+3.14%,"-7,418"
23,2409 友達,25.60,+ 0.20,+0.79%,"-6,733"
24,1326 台化,68.60,+ 4.40,+6.85%,"-5,841"
25,8039 台虹,212.00,+ 19.00,+9.84%,"-5,789"
26,3711 日月光投控,633.00,+ 36.00,+6.03%,"-4,935"
27,8046 南電,"1,190.00",+ 85.00,+7.69%,"-4,501"
28,2481 強茂,143.50,+ 4.00,+2.87%,"-4,464"
29,00891 中信關鍵半導體,34.24,+ 1.57,+4.81%,"-4,456"
30,2352 佳世達,30.65,+ 0.80,+2.68%,"-3,973"
31,8033 雷虎,214.00,+ 9.50,+4.65%,"-3,841"
32,1714 和桐,15.20,+ 0.20,+1.33%,"-3,825"
33,3702 大聯大,111.50,+ 5.00,+4.69%,"-3,570"
34,00673R期元大S＆P原油反1,13.24,+ 0.21,+1.61%,"-3,508"
35,2344 華邦電,155.50,+ 4.50,+2.98%,"-3,407"
36,2486 一詮,218.50,+ 2.00,+0.92%,"-2,921"
37,1608 華榮,31.80,+ 0.35,+1.11%,"-2,865"
38,2474 可成,191.00,+ 1.00,+0.53%,"-2,856"
39,2484 希華,71.50,-1.20,-1.65%,"-2,813"
40,8131 福懋科,67.40,+ 0.20,+0.30%,"-2,535"
41,00665L富邦恒生國企正2,9.34,-0.03,-0.32%,"-2,523"
42,2393 億光,67.50,+ 0.70,+1.05%,"-2,499"
43,8028 昇陽半導體,305.00,+ 5.00,+1.67%,"-2,473"
44,00885 富邦越南,17.82,-0.09,-0.50%,"-2,463"
45,2406 國碩,32.10,+ 1.85,+6.12%,"-2,334"
46,2308 台達電,"1,835.00",+ 130.00,+7.62%,"-2,221"
47,00984D主動聯博全球非投,10.24,-0.02,-0.19%,"-2,187"
48,2845 遠東銀,13.40,+ 0.10,+0.75%,"-2,068"
49,2376 技嘉,341.00,+ 10.00,+3.02%,"-2,045"
50,1710 東聯,16.95,+ 1.50,+9.71%,"-2,039"
