Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00878 國泰永續高股息,33.75,-0.12,-0.35%,"32,852","181,847","-148,995"
2,00881 國泰台灣科技龍頭,55.15,+ 0.35,+0.64%,"32,263","169,562","-137,298"
3,00961 FT臺灣永續高息,13.30,-0.14,-1.04%,"23,982","134,353","-110,371"
4,00632R元大台灣50反1,9.97,-0.04,-0.40%,"68,401","165,528","-97,126"
5,00891 中信關鍵半導體,36.23,-0.15,-0.41%,"12,159","64,040","-51,881"
6,00929 復華台灣科技優息,29.20,-0.24,-0.82%,"13,189","64,164","-50,974"
7,00984D主動聯博全球非投,10.08,-0.04,-0.40%,"21,687","67,784","-46,097"
8,00953B群益優選非投等債,9.67,-0.05,-0.51%,"39,717","75,689","-35,971"
9,2002 中鋼,18.85,-0.15,-0.79%,"13,152","41,913","-28,761"
10,00923 群益台ESG低碳50,42.89,+ 0.01,+0.02%,"6,859","33,595","-26,736"
11,2327 國巨*,608.00,-14.00,-2.25%,"8,377","30,825","-22,448"
12,009826貝萊德世界股票,10.28,-0.02,-0.19%,"16,715","36,119","-19,403"
13,2834 臺企銀,16.30,0.00,0.00%,"13,205","31,372","-18,166"
14,00664R國泰臺灣加權反1,1.62,0.00,0.00%,"19,404","36,713","-17,308"
15,2337 旺宏,129.50,-7.50,-5.47%,"16,891","33,569","-16,677"
16,2610 華航,20.25,+ 0.35,+1.76%,"19,841","31,608","-11,767"
17,2492 華新科,291.50,-11.00,-3.64%,"10,014","21,614","-11,600"
18,2303 聯電,121.50,+ 0.50,+0.41%,"31,969","43,516","-11,547"
19,2377 微星,149.50,-9.50,-5.97%,"4,669","16,126","-11,456"
20,1717 長興,71.80,+ 0.10,+0.14%,"3,664","14,755","-11,090"
21,2880 華南金,39.20,+ 0.25,+0.64%,"40,073","50,731","-10,658"
22,2317 鴻海,255.00,-4.50,-1.73%,"18,556","29,043","-10,486"
23,8112 至上,93.50,-2.30,-2.40%,"5,087","13,026","-7,939"
24,3231 緯創,187.00,-6.50,-3.36%,"19,445","26,991","-7,546"
25,2885 元大金,68.30,-1.40,-2.01%,"25,084","32,292","-7,208"
26,3702 大聯大,111.00,-4.00,-3.48%,"5,752","12,784","-7,032"
27,5871 中租-KY,108.50,-3.00,-2.69%,"3,128","9,322","-6,194"
28,00945B凱基美國非投等債,14.57,-0.08,-0.55%,"5,428","11,459","-6,031"
29,2645 長榮航太,182.00,-18.00,-9.00%,"3,144","9,157","-6,013"
30,00985B群益ESG投等債0-5,10.26,-0.05,-0.48%,"12,524","18,485","-5,961"
31,8150 南茂,91.50,-0.40,-0.44%,"9,122","14,935","-5,813"
32,2882 國泰金,98.10,-3.40,-3.35%,"21,894","27,604","-5,709"
33,5388 中磊,79.30,-0.50,-0.63%,"2,219","7,817","-5,597"
34,00753L中信中國50正2,9.65,+ 0.30,+3.21%,"8,010","13,494","-5,483"
35,2101 南港,31.90,+ 0.35,+1.11%,"3,082","8,444","-5,362"
36,2881 富邦金,125.50,-4.00,-3.09%,"13,832","19,119","-5,287"
37,4938 和碩,90.30,-4.50,-4.75%,"13,628","18,491","-4,862"
38,00982A主動群益台灣強棒,23.45,+ 0.17,+0.73%,"13,669","18,520","-4,850"
39,2886 兆豐金,46.60,-0.75,-1.58%,"54,799","59,541","-4,741"
40,2406 國碩,29.50,+ 0.30,+1.03%,"2,294","6,806","-4,512"
41,00637L元大滬深300正2,21.02,+ 0.38,+1.84%,"19,272","23,699","-4,426"
42,2352 佳世達,29.00,-0.50,-1.69%,"3,573","7,913","-4,339"
43,2208 台船,19.55,-0.75,-3.69%,"3,446","7,713","-4,266"
44,00686R群益臺灣加權反1,0.99,0.00,0.00%,"11,508","15,757","-4,248"
45,00980A主動野村臺灣優選,25.62,+ 0.38,+1.51%,"15,837","19,982","-4,144"
46,2449 京元電子,248.50,+ 1.50,+0.61%,"6,529","10,493","-3,964"
47,2332 友訊,22.00,-0.60,-2.65%,"7,403","11,316","-3,913"
48,00885 富邦越南,17.49,-0.34,-1.91%,"1,850","5,755","-3,905"
49,2301 光寶科,263.50,-3.50,-1.31%,"5,920","9,823","-3,903"
50,8033 雷虎,191.50,-10.00,-4.96%,"7,596","11,481","-3,884"
