Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.78,+ 0.14,+1.32%,"363,339"
2,6770 力積電,74.80,+ 4.00,+5.65%,"300,965"
3,2344 華邦電,155.00,+ 14.00,+9.93%,"185,181"
4,00878 國泰永續高股息,30.55,+ 0.93,+3.14%,"179,903"
5,2881 富邦金,110.00,+ 6.50,+6.28%,"128,251"
6,00981A主動統一台股增長,31.96,+ 0.47,+1.49%,"112,733"
7,2303 聯電,143.50,+ 13.00,+9.96%,"111,574"
8,2317 鴻海,264.00,+ 5.00,+1.93%,"101,763"
9,00919 群益台灣精選高息,28.85,+ 0.92,+3.29%,"100,175"
10,00992A主動群益科技創新,18.75,-0.17,-0.90%,"98,907"
11,2882 國泰金,85.40,+ 2.30,+2.77%,"95,691"
12,2324 仁寶,33.40,-0.20,-0.60%,"83,822"
13,1802 台玻,72.80,+ 0.60,+0.83%,"82,922"
14,00982A主動群益台灣強棒,24.52,+ 0.46,+1.91%,"76,625"
15,00999A主動野村臺灣高息,10.75,+ 0.09,+0.84%,"71,731"
16,00891 中信關鍵半導體,36.26,+ 1.15,+3.28%,"69,266"
17,1303 南亞,95.50,+ 4.70,+5.18%,"67,961"
18,0056 元大高股息,49.64,+ 1.32,+2.73%,"53,844"
19,2885 元大金,59.50,+ 2.20,+3.84%,"48,446"
20,3231 緯創,145.00,-1.00,-0.68%,"45,702"
21,2312 金寶,37.35,-2.65,-6.63%,"37,456"
22,1717 長興,84.50,+ 1.50,+1.81%,"33,775"
23,00929 復華台灣科技優息,30.04,+ 0.83,+2.84%,"33,076"
24,009820元大納斯達克精選,10.25,-0.03,-0.29%,"32,766"
25,1605 華新,37.50,+ 0.35,+0.94%,"31,761"
26,2369 菱生,40.15,+ 2.45,+6.50%,"30,914"
27,009816凱基台灣TOP50,15.15,+ 0.39,+2.64%,"28,796"
28,2609 陽明,52.60,+ 0.60,+1.15%,"28,011"
29,00631L元大台灣50正2,35.73,+ 1.33,+3.87%,"27,759"
30,9105 泰金寶-DR,8.56,+ 0.40,+4.90%,"26,406"
31,6282 康舒,59.40,-3.00,-4.81%,"24,830"
32,2449 京元電子,315.50,-23.00,-6.79%,"24,556"
33,00900 富邦特選高股息30,18.49,+ 0.39,+2.15%,"23,662"
34,00980A主動野村臺灣優選,24.58,+ 0.34,+1.40%,"20,602"
35,4927 泰鼎-KY,58.60,-2.60,-4.25%,"20,495"
36,2891 中信金,59.20,+ 1.60,+2.78%,"20,104"
37,2313 華通,282.00,-2.50,-0.88%,"19,493"
38,3576 聯合再生,19.10,+ 0.20,+1.06%,"18,190"
39,2027 大成鋼,42.45,+ 1.10,+2.66%,"17,639"
40,6005 群益證,35.00,+ 1.95,+5.90%,"16,804"
41,0050 元大台灣50,102.55,+ 2.45,+2.45%,"15,902"
42,3037 欣興,"1,080.00",-5.00,-0.46%,"15,313"
43,00400A主動國泰動能高息,14.92,+ 0.27,+1.84%,"15,271"
44,00927 群益半導體收益,40.86,+ 1.40,+3.55%,"14,182"
45,00940 元大台灣價值高息,11.87,+ 0.11,+0.94%,"14,018"
46,4906 正文,44.75,+ 1.90,+4.43%,"13,404"
47,1409 新纖,18.90,+ 1.25,+7.08%,"13,242"
48,3006 晶豪科,241.00,+ 9.50,+4.10%,"12,952"
49,8039 台虹,160.00,+ 4.50,+2.89%,"12,781"
50,0052 富邦科技,60.45,+ 1.20,+2.03%,"12,277"
