Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.09,-0.08,-0.79%,"679,015"
2,2892 第一金,39.85,+ 0.95,+2.44%,"259,928"
3,2886 兆豐金,52.50,+ 0.80,+1.55%,"251,934"
4,2409 友達,28.70,-1.50,-4.97%,"180,505"
5,2609 陽明,59.30,-0.10,-0.17%,"163,820"
6,00981A主動統一台股增長,29.32,-0.12,-0.41%,"157,310"
7,2883 凱基金,38.80,+ 0.95,+2.51%,"125,125"
8,00991A主動復華未來50,17.14,-0.22,-1.27%,"113,204"
9,5880 合庫金,27.45,+ 0.25,+0.92%,"102,663"
10,2880 華南金,46.30,+ 0.45,+0.98%,"100,804"
11,2889 國票金,17.05,+ 0.30,+1.79%,"91,697"
12,2812 台中銀,19.45,-0.05,-0.26%,"87,495"
13,1326 台化,67.60,-2.60,-3.70%,"87,485"
14,3045 台灣大,121.50,+ 0.50,+0.41%,"86,798"
15,1216 統一,74.60,-0.40,-0.53%,"78,809"
16,1301 台塑,62.90,-1.70,-2.63%,"70,428"
17,2603 長榮,237.00,+ 2.50,+1.07%,"65,611"
18,2845 遠東銀,13.75,+ 0.05,+0.36%,"59,731"
19,00878 國泰永續高股息,34.23,+ 0.23,+0.68%,"56,376"
20,2618 長榮航,42.05,-0.30,-0.71%,"53,815"
21,5876 上海商銀,49.90,+ 1.25,+2.57%,"52,446"
22,1102 亞泥,35.00,-0.30,-0.85%,"52,209"
23,2615 萬海,113.00,+ 1.00,+0.89%,"48,878"
24,2834 臺企銀,18.35,+ 0.35,+1.94%,"47,765"
25,009802富邦旗艦50,19.81,-0.11,-0.55%,"47,201"
26,2881 富邦金,154.00,+ 5.50,+3.70%,"45,186"
27,00405A主動富邦台灣龍耀,8.56,-0.03,-0.35%,"45,058"
28,3037 欣興,970.00,-7.00,-0.72%,"42,582"
29,2897 王道銀行,11.25,+ 0.25,+2.27%,"41,902"
30,1314 中石化,8.22,+ 0.10,+1.23%,"41,140"
31,00982A主動群益台灣強棒,22.17,-0.20,-0.89%,"40,316"
32,2412 中華電,142.50,+ 2.00,+1.42%,"40,298"
33,1402 遠東新,28.10,-0.55,-1.92%,"38,697"
34,00992A主動群益科技創新,17.62,-0.25,-1.40%,"37,204"
35,00407A主動凱基台灣,9.46,-0.09,-0.94%,"34,930"
36,2354 鴻準,64.70,-1.00,-1.52%,"32,278"
37,3711 日月光投控,612.00,-6.00,-0.97%,"31,195"
38,2606 裕民,76.20,-0.30,-0.39%,"30,621"
39,00988A主動統一全球創新,15.76,-0.20,-1.25%,"29,596"
40,2382 廣達,332.50,-4.00,-1.19%,"28,783"
41,0052 富邦科技,61.90,-0.65,-1.04%,"28,340"
42,1605 華新,37.00,-0.40,-1.07%,"26,653"
43,00891 中信關鍵半導體,35.01,-0.23,-0.65%,"24,230"
44,00900 富邦特選高股息30,19.59,+ 0.07,+0.36%,"23,865"
45,4904 遠傳,106.00,+ 0.50,+0.47%,"23,279"
46,2890 永豐金,44.80,+ 1.10,+2.52%,"22,672"
47,00997A主動群益美國增長,10.75,-0.13,-1.19%,"21,081"
48,1802 台玻,57.80,-0.40,-0.69%,"20,449"
49,2637 慧洋-KY,101.00,0.00,0.00%,"20,438"
50,2002 中鋼,18.80,-0.10,-0.53%,"19,144"
