Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00632R元大台灣50反1,10.35,+ 0.02,+0.19%,"253,476","379,563","-126,087"
2,2303 聯電,116.00,-5.50,-4.53%,"84,958","203,486","-118,527"
3,009826貝萊德世界股票,10.22,-0.06,-0.58%,"39,908","131,480","-91,571"
4,00878 國泰永續高股息,32.81,-0.03,-0.09%,"33,474","120,144","-86,669"
5,3481 群創,47.55,-2.45,-4.90%,"86,235","156,570","-70,335"
6,2834 臺企銀,16.50,-0.05,-0.30%,"53,871","111,933","-58,061"
7,2801 彰銀,23.15,0.00,0.00%,"65,466","119,452","-53,986"
8,00881 國泰台灣科技龍頭,52.25,-0.50,-0.95%,"23,292","77,101","-53,808"
9,00961 FT臺灣永續高息,13.04,-0.01,-0.08%,"16,891","61,158","-44,267"
10,2812 台中銀,18.65,+ 0.15,+0.81%,"23,915","67,621","-43,706"
11,1718 中纖,9.91,-0.29,-2.84%,"22,545","62,323","-39,778"
12,00891 中信關鍵半導體,34.75,-0.34,-0.97%,"15,780","53,846","-38,066"
13,9904 寶成,23.90,+ 0.15,+0.63%,"28,465","61,860","-33,394"
14,00712 復華富時不動產,8.76,-0.04,-0.45%,"18,223","48,460","-30,237"
15,2327 國巨*,540.00,-30.00,-5.26%,"19,847","49,052","-29,205"
16,00929 復華台灣科技優息,28.59,-0.35,-1.21%,"25,324","53,351","-28,027"
17,00984D主動聯博全球非投,10.15,-0.01,-0.10%,"30,965","54,171","-23,206"
18,00953B群益優選非投等債,9.75,0.00,0.00%,"46,655","67,524","-20,869"
19,2337 旺宏,121.50,-7.50,-5.81%,"76,594","97,197","-20,603"
20,00923 群益台ESG低碳50,40.95,-0.31,-0.75%,"9,559","29,909","-20,350"
21,2344 華邦電,163.50,-7.50,-4.39%,"91,765","111,869","-20,104"
22,3711 日月光投控,585.00,-10.00,-1.68%,"25,935","41,254","-15,318"
23,00988A主動統一全球創新,16.39,-0.21,-1.27%,"80,475","95,788","-15,312"
24,00664R國泰臺灣加權反1,1.68,+ 0.01,+0.60%,"25,615","40,212","-14,596"
25,1714 和桐,15.75,-0.45,-2.78%,"22,191","35,480","-13,288"
26,2492 華新科,251.00,-5.50,-2.14%,"16,181","29,247","-13,065"
27,6005 群益證,33.85,-0.70,-2.03%,"9,982","21,951","-11,968"
28,9907 統一實,14.60,+ 0.20,+1.39%,"7,802","19,176","-11,374"
29,2489 瑞軒,30.85,-0.85,-2.68%,"12,363","21,781","-9,417"
30,3036 文曄,211.50,-22.00,-9.42%,"21,359","30,624","-9,264"
31,00982A主動群益台灣強棒,22.39,-0.32,-1.41%,"26,182","35,136","-8,953"
32,2382 廣達,298.00,-4.00,-1.32%,"21,693","30,589","-8,896"
33,4915 致伸,59.50,-2.40,-3.88%,"5,560","14,218","-8,658"
34,2481 強茂,133.00,-6.00,-4.32%,"14,256","22,783","-8,527"
35,6116 彩晶,13.55,-0.45,-3.21%,"28,130","36,478","-8,347"
36,2409 友達,24.55,0.00,0.00%,"100,945","109,204","-8,258"
37,6505 台塑化,71.00,+ 3.90,+5.81%,"13,749","21,337","-7,587"
38,1314 中石化,7.80,-0.01,-0.13%,"29,993","36,974","-6,981"
39,3090 日電貿,150.50,-4.50,-2.90%,"5,535","12,138","-6,603"
40,3048 益登,57.50,-0.90,-1.54%,"4,985","11,543","-6,557"
41,00882 中信中國高股息,14.96,-0.04,-0.27%,"7,502","13,935","-6,433"
42,8150 南茂,86.30,-0.60,-0.69%,"16,240","22,617","-6,376"
43,2412 中華電,137.50,+ 0.50,+0.36%,"12,274","18,563","-6,288"
44,2609 陽明,50.50,+ 0.10,+0.20%,"13,266","19,228","-5,962"
45,2330 台積電,"2,370.00",+ 5.00,+0.21%,"35,974","41,672","-5,698"
46,2889 國票金,15.30,0.00,0.00%,"9,040","14,678","-5,637"
47,6239 力成,262.50,-7.00,-2.60%,"16,148","21,770","-5,621"
48,2458 義隆,141.50,-6.00,-4.07%,"6,187","11,809","-5,621"
49,3149 正達,62.80,-0.30,-0.48%,"6,401","11,981","-5,579"
50,2305 全友,26.50,+ 0.05,+0.19%,"5,035","10,578","-5,542"
