Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,10.00,-0.24,-2.34%,"-1,603,425"
2,00981A主動統一台股增長,28.42,-1.02,-3.46%,"-208,863"
3,00992A主動群益科技創新,17.42,-0.82,-4.50%,"-112,982"
4,0050 元大台灣50,95.40,-0.65,-0.68%,"-95,570"
5,00991A主動復華未來50,17.65,-0.90,-4.85%,"-78,539"
6,2801 彰銀,20.25,-0.15,-0.74%,"-73,414"
7,2002 中鋼,18.15,-0.15,-0.82%,"-70,886"
8,2834 臺企銀,15.90,-0.10,-0.63%,"-52,895"
9,1101 台泥,24.10,-0.45,-1.83%,"-52,284"
10,00878 國泰永續高股息,27.90,-0.22,-0.78%,"-52,168"
11,2324 仁寶,28.65,-1.60,-5.29%,"-42,401"
12,1303 南亞,85.30,0.00,0.00%,"-41,285"
13,2812 台中銀,18.75,-0.25,-1.32%,"-31,558"
14,00988A主動統一全球創新,19.52,-0.51,-2.55%,"-31,527"
15,1301 台塑,45.70,-0.40,-0.87%,"-30,969"
16,2449 京元電子,299.50,+ 3.50,+1.18%,"-30,410"
17,5880 合庫金,22.85,+ 0.10,+0.44%,"-30,093"
18,1802 台玻,65.00,-1.90,-2.84%,"-29,548"
19,8112 至上,81.60,-2.90,-3.43%,"-29,174"
20,4938 和碩,76.50,-0.50,-0.65%,"-27,067"
21,2382 廣達,306.00,-28.50,-8.52%,"-26,880"
22,2609 陽明,48.05,-0.55,-1.13%,"-26,605"
23,6282 康舒,49.60,-0.80,-1.59%,"-24,594"
24,2330 台積電,"2,265.00",-5.00,-0.22%,"-24,006"
25,2371 大同,29.15,+ 0.15,+0.52%,"-23,717"
26,3706 神達,79.90,-1.30,-1.60%,"-20,793"
27,2353 宏碁,27.70,-0.30,-1.07%,"-19,037"
28,00982A主動群益台灣強棒,22.55,-0.60,-2.59%,"-18,773"
29,00891 中信關鍵半導體,34.15,-0.56,-1.61%,"-18,679"
30,2633 台灣高鐵,25.70,-0.20,-0.77%,"-18,479"
31,2377 微星,112.00,-5.00,-4.27%,"-18,383"
32,1717 長興,78.70,-0.90,-1.13%,"-17,092"
33,2354 鴻準,59.40,+ 0.40,+0.68%,"-16,531"
34,3036 文曄,270.00,-1.50,-0.55%,"-15,950"
35,00990A主動元大AI新經濟,17.67,-0.61,-3.34%,"-15,700"
36,2618 長榮航,34.65,-0.35,-1.00%,"-15,393"
37,2610 華航,18.50,-0.05,-0.27%,"-15,010"
38,00712 復華富時不動產,8.82,-0.07,-0.79%,"-14,510"
39,2323 中環,9.76,-0.24,-2.40%,"-14,099"
40,2885 元大金,54.80,-0.70,-1.26%,"-13,428"
41,2515 中工,12.25,-0.65,-5.04%,"-13,245"
42,009816凱基台灣TOP50,13.74,-0.16,-1.15%,"-13,171"
43,8150 南茂,80.90,-3.00,-3.58%,"-12,429"
44,2615 萬海,74.20,-0.60,-0.80%,"-11,822"
45,2312 金寶,27.85,-0.40,-1.42%,"-11,135"
46,5871 中租-KY,106.00,-2.00,-1.85%,"-11,091"
47,6278 台表科,220.50,-5.50,-2.43%,"-10,982"
48,2845 遠東銀,12.05,0.00,0.00%,"-10,943"
49,5388 中磊,77.60,-0.10,-0.13%,"-9,951"
50,9945 潤泰新,23.00,-0.15,-0.65%,"-9,661"
