Rank,Stock,Price,Change,ChangePercent,NetSell
1,2884 玉山金,37.35,-0.45,-1.19%,"-95,919"
2,2887 台新新光金,35.95,-0.45,-1.24%,"-93,392"
3,2883 凱基金,30.40,0.00,0.00%,"-73,793"
4,2885 元大金,62.10,-0.40,-0.64%,"-65,356"
5,6770 力積電,67.30,+ 0.70,+1.05%,"-42,452"
6,2610 華航,20.00,+ 0.10,+0.50%,"-40,616"
7,2890 永豐金,39.35,-0.05,-0.13%,"-40,427"
8,3481 群創,46.00,-0.75,-1.60%,"-38,921"
9,00878 國泰永續高股息,32.15,-0.15,-0.46%,"-35,769"
10,2327 國巨*,562.00,-14.00,-2.43%,"-35,272"
11,2492 華新科,272.50,-25.50,-8.56%,"-30,866"
12,2891 中信金,63.40,-1.50,-2.31%,"-29,239"
13,2317 鴻海,246.50,+ 1.50,+0.61%,"-28,130"
14,2377 微星,140.00,-2.50,-1.75%,"-26,142"
15,009816凱基台灣TOP50,15.13,+ 0.02,+0.13%,"-22,186"
16,0050 元大台灣50,103.80,+ 0.70,+0.68%,"-20,714"
17,3231 緯創,180.00,-2.00,-1.10%,"-19,146"
18,4938 和碩,89.70,+ 0.30,+0.34%,"-18,211"
19,2834 臺企銀,16.55,+ 0.15,+0.91%,"-16,867"
20,5880 合庫金,24.80,-0.05,-0.20%,"-16,403"
21,3702 大聯大,104.50,-2.00,-1.88%,"-16,170"
22,5388 中磊,77.60,-0.80,-1.02%,"-14,847"
23,2481 強茂,138.50,+ 2.00,+1.47%,"-14,075"
24,8112 至上,93.70,+ 2.70,+2.97%,"-13,691"
25,00919 群益台灣精選高息,30.31,-0.08,-0.26%,"-12,911"
26,2645 長榮航太,179.00,+ 2.00,+1.13%,"-10,839"
27,1717 長興,70.20,+ 0.60,+0.86%,"-10,781"
28,2332 友訊,20.50,-0.20,-0.97%,"-10,770"
29,1303 南亞,186.00,-1.50,-0.80%,"-9,553"
30,00918 大華優利高填息30,33.64,-0.18,-0.53%,"-9,504"
31,2376 技嘉,344.00,-4.50,-1.29%,"-9,333"
32,2412 中華電,136.50,+ 0.50,+0.37%,"-8,608"
33,00990A主動元大AI新經濟,15.55,-0.16,-1.02%,"-8,521"
34,2330 台積電,"2,375.00",+ 25.00,+1.06%,"-8,512"
35,4958 臻鼎-KY,463.00,+ 6.00,+1.31%,"-8,430"
36,00753L中信中國50正2,9.85,+ 0.32,+3.36%,"-8,032"
37,00982A主動群益台灣強棒,21.80,+ 0.17,+0.79%,"-7,852"
38,8261 富鼎,179.50,-4.00,-2.18%,"-7,687"
39,00891 中信關鍵半導體,33.45,+ 0.33,+1.00%,"-7,251"
40,1810 和成,26.05,-0.05,-0.19%,"-7,189"
41,2352 佳世達,29.25,+ 0.50,+1.74%,"-7,051"
42,3033 威健,45.35,+ 0.35,+0.78%,"-6,883"
43,3042 晶技,188.50,+ 2.50,+1.34%,"-6,453"
44,6005 群益證,30.35,+ 0.15,+0.50%,"-6,123"
45,2449 京元電子,235.00,0.00,0.00%,"-6,008"
46,5871 中租-KY,111.50,+ 2.00,+1.83%,"-5,845"
47,2208 台船,19.25,+ 0.20,+1.05%,"-5,794"
48,8150 南茂,87.90,+ 0.60,+0.69%,"-5,639"
49,1326 台化,58.40,+ 1.70,+3.00%,"-5,504"
50,2406 國碩,28.60,+ 0.05,+0.18%,"-5,370"
