Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,104.45,+ 1.35,+1.31%,"-301,653"
2,3481 群創,67.00,+ 2.00,+3.08%,"-173,304"
3,00981A主動統一台股增長,29.94,+ 0.03,+0.10%,"-122,252"
4,00403A主動統一升級50,10.62,+ 0.06,+0.57%,"-114,718"
5,2344 華邦電,203.00,-3.50,-1.69%,"-107,766"
6,2884 玉山金,34.50,-0.05,-0.14%,"-102,902"
7,00988A主動統一全球創新,21.45,-0.47,-2.14%,"-97,835"
8,00991A主動復華未來50,19.65,-0.10,-0.51%,"-88,344"
9,00919 群益台灣精選高息,29.46,-0.10,-0.34%,"-84,224"
10,2886 兆豐金,46.20,+ 0.05,+0.11%,"-74,257"
11,2317 鴻海,246.50,-2.00,-0.80%,"-65,295"
12,2330 台積電,"2,370.00",+ 30.00,+1.28%,"-60,747"
13,3231 緯創,154.50,+ 1.50,+0.98%,"-58,342"
14,00400A主動國泰動能高息,14.22,+ 0.01,+0.07%,"-55,961"
15,2880 華南金,37.30,+ 0.40,+1.08%,"-55,144"
16,2312 金寶,33.60,+ 0.10,+0.30%,"-45,149"
17,4904 遠傳,106.00,-1.00,-0.93%,"-45,094"
18,9904 寶成,25.40,+ 0.10,+0.40%,"-43,115"
19,6770 力積電,78.90,+ 0.60,+0.77%,"-41,817"
20,2324 仁寶,34.20,-0.60,-1.72%,"-41,512"
21,2890 永豐金,39.50,+ 0.35,+0.89%,"-39,917"
22,00405A主動富邦台灣龍耀,8.90,-0.10,-1.11%,"-39,074"
23,00997A主動群益美國增長,13.80,-0.18,-1.29%,"-38,188"
24,00631L元大台灣50正2,36.28,+ 1.02,+2.89%,"-37,762"
25,1402 遠東新,29.05,+ 0.55,+1.93%,"-33,904"
26,2408 南亞科,453.00,+ 4.00,+0.89%,"-33,708"
27,009816凱基台灣TOP50,15.05,+ 0.05,+0.33%,"-32,029"
28,0056 元大高股息,51.80,+ 0.35,+0.68%,"-32,016"
29,00990A主動元大AI新經濟,19.90,-0.33,-1.63%,"-31,948"
30,2882 國泰金,101.50,-4.50,-4.25%,"-31,218"
31,2892 第一金,33.00,+ 0.35,+1.07%,"-30,004"
32,6282 康舒,54.20,+ 0.10,+0.18%,"-29,742"
33,2845 遠東銀,13.10,+ 0.10,+0.77%,"-29,648"
34,2633 台灣高鐵,26.50,+ 0.45,+1.73%,"-28,873"
35,1303 南亞,151.50,+ 3.50,+2.36%,"-27,823"
36,8150 南茂,90.50,-5.80,-6.02%,"-26,506"
37,00878 國泰永續高股息,32.90,+ 0.19,+0.58%,"-25,777"
38,1605 華新,35.40,0.00,0.00%,"-24,225"
39,00982A主動群益台灣強棒,23.65,+ 0.06,+0.25%,"-22,983"
40,5876 上海商銀,42.80,+ 0.40,+0.94%,"-22,665"
41,009820元大納斯達克精選,9.79,+ 0.07,+0.72%,"-22,197"
42,2412 中華電,142.00,-1.00,-0.70%,"-21,588"
43,0052 富邦科技,61.35,+ 0.75,+1.24%,"-19,651"
44,00953B群益優選非投等債,9.70,+ 0.02,+0.21%,"-19,402"
45,2337 旺宏,158.50,-4.00,-2.46%,"-19,237"
46,4958 臻鼎-KY,573.00,-7.00,-1.21%,"-18,160"
47,00891 中信關鍵半導體,36.04,+ 0.23,+0.64%,"-17,271"
48,00830 國泰費城半導體,94.60,-1.10,-1.15%,"-16,819"
49,00992A主動群益科技創新,17.80,-0.06,-0.34%,"-16,311"
50,1504 東元,69.00,+ 1.10,+1.62%,"-14,998"
