Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.25,+ 0.78,+9.21%,"362,244","802,634","-440,389"
2,00685L群益臺灣加權正2,10.83,+ 1.67,+18.23%,"307,282","604,921","-297,639"
3,0050 元大台灣50,102.85,+ 9.35,+10.00%,"237,194","469,775","-232,581"
4,00631L元大台灣50正2,33.70,+ 5.32,+18.75%,"194,657","385,361","-190,703"
5,00981A主動統一台股增長,26.13,+ 2.37,+9.97%,"655,795","838,720","-182,924"
6,00406A主動中信台灣收益,8.59,+ 0.66,+8.32%,"84,422","262,079","-177,656"
7,009816凱基台灣TOP50,14.65,+ 1.24,+9.25%,"245,307","383,570","-138,262"
8,00991A主動復華未來50,15.41,+ 1.40,+9.99%,"660,569","764,565","-103,996"
9,00405A主動富邦台灣龍耀,7.30,+ 0.62,+9.28%,"153,058","244,167","-91,109"
10,00407A主動凱基台灣,8.48,+ 0.66,+8.44%,"45,484","96,274","-50,790"
11,00400A主動國泰動能高息,12.94,+ 1.11,+9.38%,"79,102","126,850","-47,748"
12,0056 元大高股息,49.48,+ 3.19,+6.89%,"48,048","83,724","-35,676"
13,3481 群創,45.50,+ 4.10,+9.90%,"102,272","131,563","-29,290"
14,00988A主動統一全球創新,16.26,+ 2.10,+14.83%,"38,807","67,017","-28,210"
15,2382 廣達,291.50,+ 12.50,+4.48%,"23,249","51,432","-28,183"
16,1301 台塑,55.00,+ 1.00,+1.85%,"17,886","41,738","-23,852"
17,2409 友達,24.20,+ 2.00,+9.01%,"79,560","101,586","-22,026"
18,1326 台化,57.40,+ 1.00,+1.77%,"17,781","38,056","-20,275"
19,2332 友訊,21.25,-0.35,-1.62%,"16,283","33,253","-16,969"
20,00984D主動聯博全球非投,10.17,+ 0.05,+0.49%,"28,805","44,505","-15,699"
21,1314 中石化,7.57,+ 0.20,+2.71%,"23,203","38,691","-15,488"
22,2337 旺宏,100.50,+ 8.70,+9.48%,"33,941","47,213","-13,271"
23,6505 台塑化,70.80,-0.80,-1.12%,"14,625","27,446","-12,820"
24,1718 中纖,8.73,+ 0.09,+1.04%,"18,692","31,262","-12,570"
25,00929 復華台灣科技優息,27.47,+ 1.47,+5.65%,"36,969","47,189","-10,219"
26,00935 野村臺灣新科技50,52.65,+ 4.75,+9.92%,"29,372","38,778","-9,406"
27,6116 彩晶,12.45,+ 0.65,+5.51%,"18,245","26,592","-8,346"
28,00992A主動群益科技創新,14.82,+ 1.34,+9.94%,"174,018","181,563","-7,545"
29,3576 聯合再生,16.30,+ 0.65,+4.15%,"5,411","12,401","-6,990"
30,00637L元大滬深300正2,20.45,+ 0.64,+3.23%,"23,537","30,264","-6,726"
31,3035 智原,149.50,-1.00,-0.66%,"3,816","10,203","-6,386"
32,1710 東聯,12.90,+ 0.20,+1.57%,"7,492","13,694","-6,202"
33,2369 菱生,29.40,+ 2.50,+9.29%,"4,332","10,420","-6,088"
34,00891 中信關鍵半導體,33.20,+ 3.01,+9.97%,"22,782","28,813","-6,030"
35,00982A主動群益台灣強棒,20.39,+ 1.85,+9.98%,"63,397","69,371","-5,973"
36,00830 國泰費城半導體,84.00,+ 8.15,+10.74%,"17,733","23,429","-5,696"
37,2308 台達電,"1,640.00",+ 110.00,+7.19%,"15,234","19,520","-4,286"
38,6166 凌華,113.00,-12.50,-9.96%,"3,280","7,554","-4,274"
39,6271 同欣電,160.00,+ 11.00,+7.38%,"3,317","7,590","-4,272"
40,1409 新纖,20.75,+ 0.55,+2.72%,"8,845","13,117","-4,271"
41,9904 寶成,23.95,-0.05,-0.21%,"28,944","33,202","-4,257"
42,6239 力成,235.50,+ 21.00,+9.79%,"19,959","23,972","-4,012"
43,8926 台汽電,59.00,+ 0.20,+0.34%,"3,437","7,388","-3,950"
44,2105 正新,30.45,-0.10,-0.33%,"18,876","22,786","-3,909"
45,2104 國際中橡,9.65,0.00,0.00%,"4,396","8,295","-3,898"
46,00715L期街口布蘭特正2,44.96,-3.30,-6.84%,"7,222","11,083","-3,860"
47,00999A主動野村臺灣高息,10.16,+ 0.76,+8.09%,"25,350","29,209","-3,858"
48,2449 京元電子,223.50,+ 20.00,+9.83%,"16,105","19,938","-3,832"
49,6153 嘉聯益,14.05,+ 0.55,+4.07%,"3,620","7,404","-3,784"
50,2327 國巨*,502.00,+ 45.50,+9.97%,"24,786","28,554","-3,767"
