Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,101.45,-0.25,-0.25%,"-56,091"
2,6770 力積電,61.90,+ 0.30,+0.49%,"-54,873"
3,00403A主動統一升級50,9.62,-0.01,-0.10%,"-32,538"
4,2880 華南金,41.40,+ 0.70,+1.72%,"-24,423"
5,2801 彰銀,24.70,+ 0.35,+1.44%,"-20,924"
6,1314 中石化,8.04,-0.23,-2.78%,"-19,166"
7,00405A主動富邦台灣龍耀,7.93,+ 0.05,+0.63%,"-18,013"
8,2330 台積電,"2,350.00",0.00,0.00%,"-16,913"
9,2886 兆豐金,49.40,+ 0.95,+1.96%,"-15,165"
10,2892 第一金,34.80,+ 0.50,+1.46%,"-13,735"
11,00991A主動復華未來50,16.48,+ 0.06,+0.37%,"-13,437"
12,2891 中信金,63.00,-0.60,-0.94%,"-12,866"
13,4958 臻鼎-KY,470.50,-11.50,-2.39%,"-12,697"
14,2408 南亞科,436.00,+ 35.00,+8.73%,"-12,693"
15,6213 聯茂,307.00,-2.50,-0.81%,"-12,020"
16,2542 興富發,43.50,-0.70,-1.58%,"-11,061"
17,2406 國碩,33.25,-0.10,-0.30%,"-10,184"
18,00400A主動國泰動能高息,13.44,+ 0.03,+0.22%,"-9,919"
19,1312 國喬,12.25,-0.95,-7.20%,"-9,792"
20,1810 和成,26.50,-2.10,-7.34%,"-9,762"
21,2449 京元電子,276.00,+ 5.00,+1.85%,"-9,405"
22,1216 統一,77.10,-0.30,-0.39%,"-8,648"
23,2369 菱生,32.45,-0.45,-1.37%,"-8,163"
24,2515 中工,11.90,-0.15,-1.24%,"-8,134"
25,1304 台聚,12.25,-0.65,-5.04%,"-7,977"
26,2332 友訊,24.30,+ 2.20,+9.95%,"-7,863"
27,00891 中信關鍵半導體,33.98,-0.11,-0.32%,"-7,336"
28,2610 華航,21.25,+ 0.75,+3.66%,"-7,210"
29,2104 國際中橡,10.15,-0.20,-1.93%,"-6,568"
30,6239 力成,279.00,-0.50,-0.18%,"-6,567"
31,1710 東聯,14.65,-1.10,-6.98%,"-6,522"
32,00631L元大台灣50正2,33.54,+ 0.04,+0.12%,"-6,375"
33,2382 廣達,322.00,-6.00,-1.83%,"-6,159"
34,00953B群益優選非投等債,9.82,+ 0.03,+0.31%,"-5,753"
35,3702 大聯大,116.00,-1.50,-1.28%,"-5,746"
36,00982A主動群益台灣強棒,21.81,-0.17,-0.77%,"-5,507"
37,8131 福懋科,64.60,0.00,0.00%,"-5,106"
38,8112 至上,84.30,-4.00,-4.53%,"-4,952"
39,1313 聯成,11.30,-0.65,-5.44%,"-4,940"
40,00878 國泰永續高股息,32.55,-0.06,-0.18%,"-4,793"
41,1605 華新,32.65,-0.20,-0.61%,"-4,606"
42,6139 亞翔,762.00,-78.00,-9.29%,"-4,574"
43,2377 微星,146.50,0.00,0.00%,"-4,550"
44,2305 全友,31.85,-0.45,-1.39%,"-4,541"
45,2912 統一超,239.50,-1.50,-0.62%,"-4,526"
46,2451 創見,272.00,+ 8.00,+3.03%,"-4,371"
47,2393 億光,64.50,-1.60,-2.42%,"-4,304"
48,1802 台玻,52.50,+ 1.50,+2.94%,"-4,215"
49,2323 中環,10.30,-0.05,-0.48%,"-4,193"
50,3450 聯鈞,438.00,+ 11.00,+2.58%,"-4,019"
