Rank,Stock,Price,Change,ChangePercent,NetSell
1,00988A主動統一全球創新,18.65,-0.52,-2.71%,"-155,777"
2,0050 元大台灣50,106.00,+ 0.20,+0.19%,"-138,952"
3,6770 力積電,69.00,-2.10,-2.95%,"-133,702"
4,2337 旺宏,138.00,-5.50,-3.83%,"-126,114"
5,1101 台泥,22.85,+ 0.15,+0.66%,"-124,337"
6,2886 兆豐金,47.00,+ 0.30,+0.64%,"-118,539"
7,2801 彰銀,23.85,-0.20,-0.83%,"-114,474"
8,2892 第一金,33.65,+ 0.05,+0.15%,"-105,544"
9,2002 中鋼,18.40,-0.15,-0.81%,"-102,038"
10,2317 鴻海,236.50,-1.00,-0.42%,"-90,692"
11,2610 華航,21.05,+ 0.45,+2.18%,"-75,224"
12,2412 中華電,133.50,0.00,0.00%,"-71,844"
13,00991A主動復華未來50,19.05,-0.46,-2.36%,"-70,244"
14,1402 遠東新,26.85,-0.60,-2.19%,"-69,105"
15,3231 緯創,143.50,-1.00,-0.69%,"-65,511"
16,2344 華邦電,167.00,-9.50,-5.38%,"-65,214"
17,1714 和桐,16.65,-0.60,-3.48%,"-62,610"
18,3481 群創,61.00,-4.30,-6.58%,"-58,990"
19,2356 英業達,64.70,-5.10,-7.31%,"-57,852"
20,3702 大聯大,117.00,+ 10.50,+9.86%,"-54,693"
21,1326 台化,65.00,+ 5.00,+8.33%,"-53,355"
22,4904 遠傳,96.10,+ 1.10,+1.16%,"-50,653"
23,00990A主動元大AI新經濟,17.60,-0.36,-2.00%,"-50,416"
24,00992A主動群益科技創新,17.67,-0.16,-0.90%,"-49,743"
25,2890 永豐金,40.20,-0.25,-0.62%,"-48,240"
26,2027 大成鋼,39.50,-0.50,-1.25%,"-44,202"
27,8112 至上,87.50,+ 2.50,+2.94%,"-43,111"
28,3037 欣興,903.00,+ 28.00,+3.20%,"-42,664"
29,00830 國泰費城半導體,89.85,-0.15,-0.17%,"-41,902"
30,2352 佳世達,31.00,-2.00,-6.06%,"-41,626"
31,2330 台積電,"2,440.00",+ 25.00,+1.04%,"-39,835"
32,2408 南亞科,423.00,-12.50,-2.87%,"-39,234"
33,2347 聯強,82.50,-1.80,-2.14%,"-34,535"
34,1605 華新,33.90,-0.50,-1.45%,"-33,302"
35,00929 復華台灣科技優息,30.02,-0.17,-0.56%,"-32,463"
36,2891 中信金,66.50,-0.90,-1.34%,"-32,149"
37,2633 台灣高鐵,26.45,-0.25,-0.94%,"-31,313"
38,3045 台灣大,109.50,+ 1.00,+0.92%,"-28,946"
39,3706 神達,90.80,+ 2.10,+2.37%,"-27,212"
40,3711 日月光投控,670.00,-7.00,-1.03%,"-25,472"
41,8422 可寧衛*,26.55,-0.45,-1.67%,"-22,526"
42,00997A主動群益美國增長,12.07,-0.08,-0.66%,"-22,499"
43,00400A主動國泰動能高息,14.10,-0.15,-1.05%,"-20,736"
44,1303 南亞,199.50,+ 18.00,+9.92%,"-20,385"
45,9945 潤泰新,25.40,-0.45,-1.74%,"-19,562"
46,9904 寶成,24.25,0.00,0.00%,"-19,539"
47,5469 瀚宇博,80.10,-0.50,-0.62%,"-19,298"
48,0056 元大高股息,52.40,-0.25,-0.47%,"-17,643"
49,2426 鼎元,67.10,-4.90,-6.81%,"-17,456"
50,6213 聯茂,359.50,-25.50,-6.62%,"-17,333"
