Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,9.72,-0.19,-1.92%,"236,374"
2,00632R元大台灣50反1,10.35,+ 0.02,+0.19%,"225,663"
3,00981A主動統一台股增長,28.03,-0.81,-2.81%,"164,232"
4,009816凱基台灣TOP50,14.88,-0.08,-0.53%,"148,754"
5,00631L元大台灣50正2,33.68,-0.17,-0.50%,"118,032"
6,0050 元大台灣50,102.85,-0.45,-0.44%,"116,525"
7,00991A主動復華未來50,16.86,-0.30,-1.75%,"87,048"
8,3231 緯創,183.50,-6.00,-3.17%,"75,073"
9,2618 長榮航,44.40,+ 1.15,+2.66%,"72,373"
10,2317 鴻海,260.00,-4.50,-1.70%,"65,660"
11,00405A主動富邦台灣龍耀,8.02,-0.23,-2.79%,"64,880"
12,2301 光寶科,247.00,-5.50,-2.18%,"59,587"
13,2408 南亞科,457.00,-2.00,-0.44%,"56,276"
14,1216 統一,75.70,+ 2.70,+3.70%,"56,076"
15,2891 中信金,65.60,+ 1.00,+1.55%,"44,355"
16,1402 遠東新,27.50,+ 0.50,+1.85%,"38,884"
17,00992A主動群益科技創新,16.63,-0.30,-1.77%,"36,762"
18,2324 仁寶,36.55,-0.75,-2.01%,"35,946"
19,2610 華航,22.50,+ 0.35,+1.58%,"35,915"
20,0056 元大高股息,51.05,-0.25,-0.49%,"35,405"
21,00400A主動國泰動能高息,13.74,-0.15,-1.08%,"34,134"
22,2027 大成鋼,46.60,+ 0.50,+1.08%,"31,447"
23,8112 至上,91.20,+ 2.20,+2.47%,"28,898"
24,1605 華新,34.55,+ 0.30,+0.88%,"25,793"
25,00988A主動統一全球創新,16.39,-0.21,-1.27%,"24,682"
26,00999A主動野村臺灣高息,10.83,-0.05,-0.46%,"24,637"
27,3006 晶豪科,256.50,-1.50,-0.58%,"22,289"
28,3706 神達,91.70,-1.20,-1.29%,"22,027"
29,2890 永豐金,38.95,+ 0.25,+0.65%,"21,786"
30,009819中信數據及電力,10.31,+ 0.01,+0.10%,"20,672"
31,2356 英業達,64.00,-1.50,-2.29%,"19,555"
32,2883 凱基金,30.85,+ 0.25,+0.82%,"19,435"
33,2887 台新新光金,35.15,+ 0.65,+1.88%,"19,087"
34,2002 中鋼,19.05,+ 0.05,+0.26%,"18,552"
35,2867 三商壽,9.81,+ 0.04,+0.41%,"18,381"
36,2376 技嘉,344.00,0.00,0.00%,"17,181"
37,2377 微星,153.00,-1.00,-0.65%,"15,425"
38,2006 東和鋼鐵,88.50,+ 2.30,+2.67%,"15,070"
39,4938 和碩,87.10,-0.90,-1.02%,"15,067"
40,009821野村稀土關鍵資源,14.34,+ 0.22,+1.56%,"13,122"
41,00900 富邦特選高股息30,18.64,-0.03,-0.16%,"11,845"
42,00993A主動安聯台灣,12.75,-0.18,-1.39%,"11,809"
43,00685L群益臺灣加權正2,11.01,-0.04,-0.36%,"11,484"
44,2388 威盛,77.90,-1.50,-1.89%,"11,045"
45,0052 富邦科技,60.20,-0.25,-0.41%,"10,710"
46,2606 裕民,67.50,+ 3.10,+4.81%,"9,943"
47,3605 宏致,107.50,-0.50,-0.46%,"9,458"
48,00927 群益半導體收益,35.54,-0.44,-1.22%,"9,396"
49,2371 大同,25.95,+ 0.50,+1.96%,"9,011"
50,2421 建準,151.50,-3.00,-1.94%,"8,969"
