Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00403A主動統一升級50,9.52,-0.76,-7.39%,"374,550","1,587,243","-1,212,693"
2,00685L群益臺灣加權正2,10.54,-1.63,-13.39%,"313,294","1,264,586","-951,292"
3,00631L元大台灣50正2,32.17,-5.02,-13.50%,"220,092","783,410","-563,317"
4,009816凱基台灣TOP50,14.28,-1.01,-6.61%,"198,009","699,033","-501,023"
5,0050 元大台灣50,100.15,-6.25,-5.87%,"185,718","643,972","-458,254"
6,00981A主動統一台股增長,26.43,-2.52,-8.70%,"179,663","551,465","-371,802"
7,00991A主動復華未來50,16.82,-1.71,-9.23%,"107,353","458,114","-350,761"
8,00405A主動富邦台灣龍耀,7.75,-0.69,-8.18%,"79,589","330,917","-251,327"
9,0056 元大高股息,50.75,-1.90,-3.61%,"66,968","295,417","-228,449"
10,00407A主動凱基台灣,8.58,-0.64,-6.94%,"85,871","305,292","-219,421"
11,00406A主動中信台灣收益,8.82,-0.82,-8.51%,"55,699","249,115","-193,416"
12,00927 群益半導體收益,35.68,-3.02,-7.80%,"31,139","153,015","-121,876"
13,00929 復華台灣科技優息,28.52,-1.38,-4.62%,"24,544","134,639","-110,094"
14,00919 群益台灣精選高息,28.93,-0.62,-2.10%,"50,308","145,736","-95,427"
15,00988A主動統一全球創新,16.24,-1.97,-10.82%,"62,156","145,315","-83,158"
16,00992A主動群益科技創新,15.22,-1.53,-9.13%,"32,934","114,011","-81,076"
17,00961 FT臺灣永續高息,12.34,-0.18,-1.44%,"18,495","97,731","-79,235"
18,2303 聯電,144.00,-16.00,-10.00%,"112,115","186,062","-73,946"
19,00400A主動國泰動能高息,12.99,-1.00,-7.15%,"39,123","111,423","-72,300"
20,2409 友達,25.80,-1.85,-6.69%,"71,561","141,042","-69,480"
21,00982A主動群益台灣強棒,21.43,-2.14,-9.08%,"26,686","80,450","-53,764"
22,2330 台積電,"2,290.00",-180.00,-7.29%,"28,232","81,384","-53,152"
23,00990A主動元大AI新經濟,15.49,-1.70,-9.89%,"50,747","96,795","-46,048"
24,00878 國泰永續高股息,31.81,-1.14,-3.46%,"35,586","79,497","-43,911"
25,0052 富邦科技,57.90,-4.30,-6.91%,"26,607","70,254","-43,647"
26,2891 中信金,62.10,-0.90,-1.43%,"98,456","140,854","-42,397"
27,00984A主動安聯台灣高息,14.80,-0.82,-5.25%,"13,228","52,542","-39,314"
28,00891 中信關鍵半導體,33.35,-2.66,-7.39%,"14,892","46,081","-31,189"
29,00935 野村臺灣新科技50,53.40,-4.55,-7.85%,"14,330","40,647","-26,316"
30,2353 宏碁,29.60,-1.15,-3.74%,"48,056","74,026","-25,970"
31,2337 旺宏,125.00,-11.50,-8.42%,"43,040","68,523","-25,482"
32,2344 華邦電,155.00,-17.00,-9.88%,"78,920","104,060","-25,139"
33,1303 南亞,199.00,-22.00,-9.95%,"157,344","182,045","-24,701"
34,4958 臻鼎-KY,521.00,-57.00,-9.86%,"13,170","37,719","-24,549"
35,1802 台玻,56.60,-5.10,-8.27%,"18,234","41,586","-23,351"
36,3481 群創,52.60,-4.70,-8.20%,"148,149","171,211","-23,062"
37,2449 京元電子,286.50,-31.50,-9.91%,"22,085","43,758","-21,673"
38,2332 友訊,20.50,-2.00,-8.89%,"26,474","47,161","-20,687"
39,6282 康舒,48.80,-4.20,-7.92%,"9,412","29,692","-20,280"
40,00922 國泰台灣領袖50,37.91,-2.49,-6.16%,"19,222","39,125","-19,903"
41,2382 廣達,325.50,-26.50,-7.53%,"35,141","53,741","-18,600"
42,1314 中石化,8.64,-0.42,-4.64%,"40,624","58,498","-17,873"
43,2885 元大金,65.00,-1.70,-2.55%,"55,567","73,395","-17,828"
44,6770 力積電,68.90,-7.60,-9.93%,"197,581","214,190","-16,609"
45,2408 南亞科,395.50,-43.50,-9.91%,"42,540","58,565","-16,025"
46,2356 英業達,58.50,-2.20,-3.62%,"46,806","62,281","-15,475"
47,2301 光寶科,196.50,-21.50,-9.86%,"15,107","30,067","-14,960"
48,00663L國泰臺灣加權正2,92.25,-14.50,-13.58%,"9,793","24,298","-14,505"
49,1102 亞泥,33.25,+ 0.25,+0.76%,"57,609","71,789","-14,180"
50,00997A主動群益美國增長,11.00,-0.89,-7.49%,"25,722","39,654","-13,931"
