Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2887 台新新光金,34.90,+ 0.60,+1.75%,"81,418"
2,2883 凱基金,30.10,+ 1.10,+3.79%,"70,961"
3,1314 中石化,9.77,-0.63,-6.06%,"65,412"
4,00712 復華富時不動產,8.87,+ 0.03,+0.34%,"51,060"
5,2882 國泰金,97.00,+ 3.60,+3.85%,"47,693"
6,2884 玉山金,34.50,+ 0.05,+0.15%,"44,885"
7,2834 臺企銀,18.10,+ 0.10,+0.56%,"44,175"
8,2303 聯電,155.00,-11.00,-6.63%,"43,946"
9,2890 永豐金,41.10,+ 0.10,+0.24%,"34,060"
10,2324 仁寶,35.30,-0.40,-1.12%,"27,785"
11,2105 正新,32.45,-0.10,-0.31%,"26,174"
12,2812 台中銀,20.65,+ 0.10,+0.49%,"24,272"
13,2892 第一金,33.30,+ 0.25,+0.76%,"23,727"
14,00919 群益台灣精選高息,29.62,-0.14,-0.47%,"23,468"
15,1717 長興,77.10,-8.30,-9.72%,"22,944"
16,1216 統一,78.00,+ 0.20,+0.26%,"21,521"
17,00953B群益優選非投等債,9.71,0.00,0.00%,"18,846"
18,5880 合庫金,24.90,+ 0.05,+0.20%,"18,685"
19,1409 新纖,31.70,+ 1.45,+4.79%,"17,520"
20,2885 元大金,69.80,+ 1.40,+2.05%,"17,302"
21,2353 宏碁,32.00,-0.80,-2.44%,"17,220"
22,1609 大亞,41.95,-1.80,-4.11%,"16,617"
23,00997A主動群益美國增長,12.53,-0.61,-4.64%,"15,528"
24,2845 遠東銀,13.20,-0.10,-0.75%,"14,656"
25,1909 榮成,10.75,+ 0.10,+0.94%,"13,980"
26,2867 三商壽,8.73,-0.01,-0.11%,"13,706"
27,1313 聯成,13.05,-0.50,-3.69%,"13,174"
28,4989 榮科,99.90,-11.10,-10.00%,"13,022"
29,2881 富邦金,123.00,+ 1.50,+1.23%,"12,708"
30,8150 南茂,109.00,-6.50,-5.63%,"12,617"
31,2889 國票金,15.30,+ 0.10,+0.66%,"12,403"
32,2542 興富發,44.00,-1.00,-2.22%,"11,390"
33,4938 和碩,82.30,-2.20,-2.60%,"11,269"
34,6005 群益證,38.05,-0.40,-1.04%,"10,809"
35,6239 力成,323.50,-21.00,-6.10%,"10,647"
36,2801 彰銀,23.50,0.00,0.00%,"10,567"
37,1504 東元,70.90,-2.20,-3.01%,"10,516"
38,2103 台橡,24.65,+ 0.45,+1.86%,"10,344"
39,6176 瑞儀,91.20,-0.80,-0.87%,"9,270"
40,1710 東聯,17.35,-1.30,-6.97%,"8,909"
41,2880 華南金,38.95,+ 0.70,+1.83%,"8,823"
42,8131 福懋科,79.00,-3.20,-3.89%,"8,530"
43,2327 國巨*,905.00,-100.00,-9.95%,"8,364"
44,00918 大華優利高填息30,31.67,-0.39,-1.22%,"7,978"
45,2515 中工,14.00,-0.25,-1.75%,"7,192"
46,2301 光寶科,213.00,-11.00,-4.91%,"7,138"
47,2618 長榮航,42.40,-1.15,-2.64%,"7,128"
48,6505 台塑化,58.00,-1.50,-2.52%,"7,121"
49,2855 統一證,51.10,-1.10,-2.11%,"7,025"
50,2323 中環,11.50,-0.40,-3.36%,"6,186"
