Rank,Stock,Price,Change,ChangePercent,NetSell
1,2610 華航,20.25,+ 0.35,+1.76%,"-72,904"
2,2834 臺企銀,16.30,0.00,0.00%,"-64,059"
3,2884 玉山金,37.75,+ 0.10,+0.27%,"-63,873"
4,2327 國巨*,608.00,-14.00,-2.25%,"-38,028"
5,5880 合庫金,24.90,+ 0.70,+2.89%,"-35,222"
6,00878 國泰永續高股息,33.75,-0.12,-0.35%,"-30,981"
7,2492 華新科,291.50,-11.00,-3.64%,"-29,842"
8,5388 中磊,79.30,-0.50,-0.63%,"-26,789"
9,00891 中信關鍵半導體,36.23,-0.15,-0.41%,"-19,817"
10,8150 南茂,91.50,-0.40,-0.44%,"-19,120"
11,2885 元大金,68.30,-1.40,-2.01%,"-18,803"
12,2105 正新,30.75,+ 0.35,+1.15%,"-16,302"
13,2880 華南金,39.20,+ 0.25,+0.64%,"-16,164"
14,6005 群益證,30.55,-0.35,-1.13%,"-16,052"
15,2409 友達,27.25,+ 1.45,+5.62%,"-16,004"
16,2449 京元電子,248.50,+ 1.50,+0.61%,"-14,529"
17,2332 友訊,22.00,-0.60,-2.65%,"-13,475"
18,6116 彩晶,14.15,+ 0.25,+1.80%,"-13,427"
19,2633 台灣高鐵,26.00,+ 0.10,+0.39%,"-12,920"
20,3702 大聯大,111.00,-4.00,-3.48%,"-12,701"
21,2352 佳世達,29.00,-0.50,-1.69%,"-12,625"
22,1314 中石化,7.81,+ 0.13,+1.69%,"-12,442"
23,00632R元大台灣50反1,9.97,-0.04,-0.40%,"-12,194"
24,6239 力成,278.00,0.00,0.00%,"-12,021"
25,2812 台中銀,18.80,+ 0.15,+0.80%,"-11,719"
26,1409 新纖,24.40,-0.85,-3.37%,"-11,697"
27,3090 日電貿,166.00,-8.50,-4.87%,"-11,235"
28,2317 鴻海,255.00,-4.50,-1.73%,"-11,096"
29,00753L中信中國50正2,9.65,+ 0.30,+3.21%,"-11,094"
30,3026 禾伸堂,689.00,+ 42.00,+6.49%,"-11,082"
31,2883 凱基金,31.40,-0.25,-0.79%,"-10,960"
32,8033 雷虎,191.50,-10.00,-4.96%,"-10,811"
33,2478 大毅,125.00,-3.00,-2.34%,"-10,717"
34,2412 中華電,136.00,+ 1.00,+0.74%,"-10,637"
35,2645 長榮航太,182.00,-18.00,-9.00%,"-10,637"
36,3704 合勤控,43.30,-0.55,-1.25%,"-9,614"
37,2618 長榮航,41.80,+ 1.90,+4.76%,"-9,605"
38,2820 華票,16.25,-0.10,-0.61%,"-8,859"
39,4958 臻鼎-KY,503.00,+ 13.50,+2.76%,"-8,851"
40,2890 永豐金,39.60,-0.95,-2.34%,"-8,281"
41,2481 強茂,144.50,+ 6.50,+4.71%,"-8,007"
42,2903 遠百,21.60,-0.05,-0.23%,"-7,898"
43,6282 康舒,46.55,-0.45,-0.96%,"-7,896"
44,2002 中鋼,18.85,-0.15,-0.79%,"-7,780"
45,1477 聚陽,204.50,-7.50,-3.54%,"-7,733"
46,8046 南電,"1,295.00",-10.00,-0.77%,"-7,722"
47,3703 欣陸,19.70,-0.25,-1.25%,"-7,401"
48,2646 星宇航空,20.75,+ 0.35,+1.72%,"-6,937"
49,3033 威健,46.70,-1.55,-3.21%,"-6,287"
50,1102 亞泥,33.45,0.00,0.00%,"-6,261"
