Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,106.05,-0.15,-0.14%,"-264,616"
2,6770 力積電,71.20,+ 1.10,+1.57%,"-205,246"
3,00988A主動統一全球創新,19.15,-0.47,-2.40%,"-197,147"
4,3481 群創,65.20,+ 1.00,+1.56%,"-189,198"
5,2886 兆豐金,46.80,0.00,0.00%,"-157,596"
6,2317 鴻海,237.50,+ 0.50,+0.21%,"-128,215"
7,2892 第一金,34.10,+ 0.80,+2.40%,"-119,432"
8,2337 旺宏,138.50,-0.50,-0.36%,"-118,856"
9,2801 彰銀,23.90,+ 0.40,+1.70%,"-95,915"
10,3231 緯創,146.50,-3.50,-2.33%,"-93,525"
11,2412 中華電,139.50,-1.50,-1.06%,"-86,618"
12,00991A主動復華未來50,19.10,-0.02,-0.10%,"-83,664"
13,2002 中鋼,18.70,+ 0.10,+0.54%,"-82,888"
14,2344 華邦電,168.50,-5.50,-3.16%,"-80,119"
15,1101 台泥,23.10,-0.30,-1.28%,"-77,588"
16,4904 遠傳,93.20,-6.00,-6.05%,"-74,100"
17,2890 永豐金,41.90,+ 0.80,+1.95%,"-66,322"
18,3045 台灣大,113.00,-3.50,-3.00%,"-62,847"
19,2891 中信金,71.30,+ 1.10,+1.57%,"-62,805"
20,00400A主動國泰動能高息,14.29,-0.06,-0.42%,"-60,565"
21,1402 遠東新,27.85,-0.50,-1.76%,"-58,569"
22,00403A主動統一升級50,10.41,-0.04,-0.38%,"-56,921"
23,3702 大聯大,105.50,-3.50,-3.21%,"-55,356"
24,1714 和桐,17.75,-1.10,-5.84%,"-54,587"
25,00405A主動富邦台灣龍耀,8.57,-0.08,-0.92%,"-52,875"
26,9904 寶成,24.30,-0.05,-0.21%,"-51,084"
27,00990A主動元大AI新經濟,17.88,-0.41,-2.24%,"-50,789"
28,2633 台灣高鐵,26.60,+ 0.20,+0.76%,"-48,108"
29,00992A主動群益科技創新,17.65,-0.06,-0.34%,"-47,551"
30,8112 至上,85.40,-4.80,-5.32%,"-46,931"
31,1326 台化,64.70,+ 1.40,+2.21%,"-46,451"
32,2330 台積電,"2,465.00",+ 25.00,+1.02%,"-45,427"
33,1605 華新,34.85,-0.20,-0.57%,"-44,671"
34,00830 國泰費城半導體,88.55,-1.15,-1.28%,"-43,352"
35,00981A主動統一台股增長,29.75,-0.09,-0.30%,"-41,251"
36,2347 聯強,89.10,-2.20,-2.41%,"-40,882"
37,2312 金寶,34.15,+ 0.05,+0.15%,"-40,441"
38,00929 復華台灣科技優息,29.97,-0.47,-1.54%,"-39,823"
39,3037 欣興,863.00,+ 23.00,+2.74%,"-38,065"
40,2027 大成鋼,40.55,-0.35,-0.86%,"-37,887"
41,2356 英業達,66.20,+ 0.80,+1.22%,"-37,201"
42,00919 群益台灣精選高息,29.94,+ 0.32,+1.08%,"-36,818"
43,2408 南亞科,396.00,-7.00,-1.74%,"-36,401"
44,2352 佳世達,34.40,-0.05,-0.15%,"-35,807"
45,5876 上海商銀,42.55,+ 0.15,+0.35%,"-31,581"
46,3706 神達,88.20,+ 0.20,+0.23%,"-31,158"
47,009820元大納斯達克精選,9.73,-0.08,-0.82%,"-26,299"
48,2313 華通,224.00,+ 6.00,+2.75%,"-25,376"
49,2610 華航,22.05,+ 0.05,+0.23%,"-25,209"
50,00953B群益優選非投等債,9.70,-0.01,-0.10%,"-25,062"
