Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,1718 中纖,14.95,-0.25,-1.64%,"32,381","318,065","-285,684"
2,1314 中石化,9.77,-0.63,-6.06%,"173,041","368,710","-195,669"
3,1326 台化,63.30,-4.30,-6.36%,"52,451","129,753","-77,302"
4,1714 和桐,18.85,-2.05,-9.81%,"78,200","141,509","-63,309"
5,2634 漢翔,58.40,-1.90,-3.15%,"24,837","83,376","-58,539"
6,1717 長興,77.10,-8.30,-9.72%,"56,059","103,206","-47,147"
7,1301 台塑,57.30,-3.10,-5.13%,"47,905","75,893","-27,988"
8,1310 台苯,11.10,-0.70,-5.93%,"12,548","38,501","-25,954"
9,1312 國喬,13.90,-0.25,-1.77%,"22,000","45,852","-23,852"
10,1304 台聚,14.20,-0.50,-3.40%,"9,111","31,764","-22,653"
11,4989 榮科,99.90,-11.10,-10.00%,"17,998","40,556","-22,558"
12,2344 華邦電,174.00,-9.00,-4.92%,"142,096","163,686","-21,591"
13,2208 台船,19.50,-0.80,-3.94%,"8,969","30,046","-21,077"
14,1313 聯成,13.05,-0.50,-3.69%,"14,542","35,080","-20,538"
15,3042 晶技,210.00,-14.50,-6.46%,"37,448","57,562","-20,113"
16,2332 友訊,19.95,+ 0.45,+2.31%,"18,363","38,129","-19,766"
17,2630 亞航,53.80,-2.50,-4.44%,"11,778","31,386","-19,608"
18,2103 台橡,24.65,+ 0.45,+1.86%,"9,765","29,305","-19,540"
19,2441 超豐,133.50,-11.50,-7.93%,"17,014","34,917","-17,903"
20,2324 仁寶,35.30,-0.40,-1.12%,"38,830","54,803","-15,973"
21,1308 亞聚,15.10,-0.40,-2.58%,"4,436","17,773","-13,338"
22,1309 台達化,15.05,-0.55,-3.53%,"3,992","16,674","-12,682"
23,1447 力鵬,9.00,-0.51,-5.36%,"8,331","20,850","-12,520"
24,1455 集盛,10.35,-0.55,-5.05%,"3,897","15,036","-11,139"
25,6271 同欣電,247.00,-25.00,-9.19%,"18,362","28,986","-10,623"
26,6753 龍德造船,147.00,-6.00,-3.92%,"4,530","15,145","-10,614"
27,2354 鴻準,56.90,-1.50,-2.57%,"6,453","16,885","-10,432"
28,3016 嘉晶,118.00,-10.50,-8.17%,"10,143","19,910","-9,767"
29,2382 廣達,373.00,-5.00,-1.32%,"15,592","25,002","-9,410"
30,8222 寶一,41.35,-2.45,-5.59%,"2,718","11,934","-9,216"
31,8422 可寧衛*,27.80,-0.80,-2.80%,"13,947","22,871","-8,923"
32,1440 南紡,14.30,-0.30,-2.05%,"6,142","14,972","-8,830"
33,6239 力成,323.50,-21.00,-6.10%,"34,189","42,869","-8,680"
34,1504 東元,70.90,-2.20,-3.01%,"20,127","28,733","-8,606"
35,9945 潤泰新,25.75,+ 0.35,+1.38%,"10,697","19,124","-8,427"
36,1514 亞力,121.00,-5.50,-4.35%,"7,006","15,064","-8,058"
37,00918 大華優利高填息30,31.67,-0.39,-1.22%,"20,063","28,016","-7,953"
38,00637L元大滬深300正2,20.39,-0.22,-1.07%,"19,371","27,290","-7,920"
39,1434 福懋,18.15,-0.80,-4.22%,"7,783","15,464","-7,681"
40,1515 力山,38.75,-4.00,-9.36%,"3,269","10,900","-7,631"
41,3026 禾伸堂,867.00,-96.00,-9.97%,"12,818","20,374","-7,556"
42,2478 大毅,193.50,-21.50,-10.00%,"5,215","12,666","-7,451"
43,1444 力麗,8.93,-0.22,-2.40%,"8,508","15,947","-7,439"
44,6164 華興,14.80,-0.90,-5.73%,"6,260","13,574","-7,314"
45,6505 台塑化,58.00,-1.50,-2.52%,"11,457","18,654","-7,197"
46,3257 虹冠電,65.90,-6.30,-8.73%,"3,384","10,550","-7,166"
47,00673R期元大S＆P原油反1,16.03,-0.14,-0.87%,"10,594","17,459","-6,865"
48,3532 台勝科,383.00,-23.00,-5.67%,"9,310","16,088","-6,778"
49,2313 華通,218.00,-17.00,-7.23%,"29,231","35,970","-6,739"
50,2542 興富發,44.00,-1.00,-2.22%,"6,940","13,191","-6,252"
