Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,166.00,-4.50,-2.64%,"169,951"
2,1314 中石化,10.40,+ 0.52,+5.26%,"133,280"
3,00403A主動統一升級50,10.93,-0.21,-1.89%,"122,994"
4,2883 凱基金,29.00,+ 0.55,+1.93%,"106,733"
5,2882 國泰金,93.40,-0.20,-0.21%,"99,212"
6,2449 京元電子,351.00,+ 16.00,+4.78%,"71,589"
7,2834 臺企銀,18.00,+ 0.05,+0.28%,"70,759"
8,2887 台新新光金,34.30,+ 0.15,+0.44%,"66,557"
9,00981A主動統一台股增長,31.20,-1.06,-3.29%,"63,712"
10,2610 華航,22.45,-0.10,-0.44%,"63,550"
11,2353 宏碁,32.80,-0.10,-0.30%,"62,523"
12,2881 富邦金,121.50,+ 0.50,+0.41%,"59,670"
13,00712 復華富時不動產,8.84,+ 0.04,+0.45%,"56,484"
14,1301 台塑,60.40,-1.70,-2.74%,"51,392"
15,5880 合庫金,24.85,+ 0.15,+0.61%,"49,217"
16,2812 台中銀,20.55,+ 0.15,+0.74%,"48,828"
17,00918 大華優利高填息30,32.06,+ 0.11,+0.34%,"46,514"
18,1102 亞泥,36.55,+ 0.10,+0.27%,"45,818"
19,1717 長興,85.40,+ 3.80,+4.66%,"40,864"
20,2105 正新,32.55,+ 0.40,+1.24%,"39,901"
21,4938 和碩,84.50,+ 0.90,+1.08%,"35,072"
22,2006 東和鋼鐵,68.60,-0.80,-1.15%,"23,807"
23,6239 力成,344.50,+ 6.50,+1.92%,"23,269"
24,6176 瑞儀,92.00,+ 1.70,+1.88%,"20,868"
25,00662 富邦NASDAQ,121.70,+ 0.15,+0.12%,"20,516"
26,8046 南電,"1,075.00",-110.00,-9.28%,"20,413"
27,8033 雷虎,222.00,+ 17.50,+8.56%,"18,787"
28,6005 群益證,38.45,+ 0.30,+0.79%,"17,528"
29,00999A主動野村臺灣高息,11.03,-0.14,-1.25%,"17,008"
30,2603 長榮,195.50,+ 0.50,+0.26%,"16,965"
31,3036 文曄,219.00,-2.50,-1.13%,"16,382"
32,1312 國喬,14.15,-0.95,-6.29%,"16,155"
33,2885 元大金,68.40,+ 1.20,+1.79%,"15,372"
34,2301 光寶科,224.00,+ 5.00,+2.28%,"14,658"
35,9907 統一實,15.40,-0.15,-0.96%,"14,196"
36,6505 台塑化,59.50,+ 0.60,+1.02%,"13,659"
37,1319 東陽,78.00,+ 0.80,+1.04%,"13,596"
38,00945B凱基美國非投等債,14.64,+ 0.06,+0.41%,"12,125"
39,6257 矽格,273.00,+ 18.50,+7.27%,"11,746"
40,3005 神基,110.00,+ 3.00,+2.80%,"11,622"
41,4989 榮科,111.00,+ 0.50,+0.45%,"11,489"
42,00983A主動中信ARK創新,12.47,+ 0.04,+0.32%,"11,258"
43,2103 台橡,24.20,+ 0.70,+2.98%,"11,120"
44,00900 富邦特選高股息30,19.50,-0.01,-0.05%,"10,605"
45,009805新光美國電力基建,16.80,-0.02,-0.12%,"10,471"
46,1710 東聯,18.65,-0.20,-1.06%,"10,252"
47,2515 中工,14.25,-0.05,-0.35%,"10,135"
48,3605 宏致,87.70,-0.50,-0.57%,"9,931"
49,00753L中信中國50正2,8.71,+ 0.25,+2.96%,"9,812"
50,1313 聯成,13.55,-0.75,-5.24%,"9,791"
