Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,104.45,+ 1.35,+1.31%,"-175,446"
2,3481 群創,67.00,+ 2.00,+3.08%,"-148,090"
3,6770 力積電,78.90,+ 0.60,+0.77%,"-125,112"
4,00403A主動統一升級50,10.62,+ 0.06,+0.57%,"-101,744"
5,00919 群益台灣精選高息,29.46,-0.10,-0.34%,"-72,487"
6,2884 玉山金,34.50,-0.05,-0.14%,"-65,142"
7,00988A主動統一全球創新,21.45,-0.47,-2.14%,"-63,850"
8,00981A主動統一台股增長,29.94,+ 0.03,+0.10%,"-60,862"
9,2344 華邦電,203.00,-3.50,-1.69%,"-55,975"
10,2317 鴻海,246.50,-2.00,-0.80%,"-53,304"
11,00991A主動復華未來50,19.65,-0.10,-0.51%,"-51,175"
12,2312 金寶,33.60,+ 0.10,+0.30%,"-46,344"
13,3231 緯創,154.50,+ 1.50,+0.98%,"-43,015"
14,00405A主動富邦台灣龍耀,8.90,-0.10,-1.11%,"-42,636"
15,9904 寶成,25.40,+ 0.10,+0.40%,"-39,065"
16,2324 仁寶,34.20,-0.60,-1.72%,"-34,371"
17,2886 兆豐金,46.20,+ 0.05,+0.11%,"-33,760"
18,00400A主動國泰動能高息,14.22,+ 0.01,+0.07%,"-32,362"
19,2880 華南金,37.30,+ 0.40,+1.08%,"-25,937"
20,2633 台灣高鐵,26.50,+ 0.45,+1.73%,"-25,328"
21,1402 遠東新,29.05,+ 0.55,+1.93%,"-25,303"
22,4904 遠傳,106.00,-1.00,-0.93%,"-25,110"
23,6282 康舒,54.20,+ 0.10,+0.18%,"-24,667"
24,00953B群益優選非投等債,9.70,+ 0.02,+0.21%,"-24,106"
25,2882 國泰金,101.50,-4.50,-4.25%,"-22,995"
26,2330 台積電,"2,370.00",+ 30.00,+1.28%,"-22,297"
27,00997A主動群益美國增長,13.80,-0.18,-1.29%,"-21,678"
28,1605 華新,35.40,0.00,0.00%,"-21,342"
29,8150 南茂,90.50,-5.80,-6.02%,"-20,267"
30,0056 元大高股息,51.80,+ 0.35,+0.68%,"-19,777"
31,009820元大納斯達克精選,9.79,+ 0.07,+0.72%,"-19,700"
32,2845 遠東銀,13.10,+ 0.10,+0.77%,"-19,134"
33,2892 第一金,33.00,+ 0.35,+1.07%,"-17,633"
34,2412 中華電,142.00,-1.00,-0.70%,"-17,476"
35,2337 旺宏,158.50,-4.00,-2.46%,"-17,107"
36,5876 上海商銀,42.80,+ 0.40,+0.94%,"-16,725"
37,4958 臻鼎-KY,573.00,-7.00,-1.21%,"-15,002"
38,00878 國泰永續高股息,32.90,+ 0.19,+0.58%,"-14,402"
39,1326 台化,54.90,+ 0.70,+1.29%,"-13,775"
40,2408 南亞科,453.00,+ 4.00,+0.89%,"-13,466"
41,00406A主動中信台灣收益,9.85,+ 0.02,+0.20%,"-13,085"
42,00982A主動群益台灣強棒,23.65,+ 0.06,+0.25%,"-12,837"
43,2890 永豐金,39.50,+ 0.35,+0.89%,"-12,270"
44,8105 凌巨,22.90,+ 0.25,+1.10%,"-11,538"
45,3576 聯合再生,16.80,+ 0.30,+1.82%,"-11,423"
46,00929 復華台灣科技優息,29.99,+ 0.03,+0.10%,"-10,418"
47,1504 東元,69.00,+ 1.10,+1.62%,"-10,169"
48,8926 台汽電,76.90,+ 0.70,+0.92%,"-10,150"
49,00830 國泰費城半導體,94.60,-1.10,-1.15%,"-9,609"
50,1101 台泥,24.15,0.00,0.00%,"-9,554"
