Rank,Stock,Price,Change,ChangePercent,NetSell
1,2834 臺企銀,17.90,-0.05,-0.28%,"-154,043"
2,2884 玉山金,44.95,+ 0.70,+1.58%,"-124,768"
3,1303 南亞,244.00,+ 7.50,+3.17%,"-117,204"
4,2801 彰銀,26.85,0.00,0.00%,"-88,739"
5,3481 群創,49.35,-0.75,-1.50%,"-88,660"
6,2303 聯電,142.50,+ 1.00,+0.71%,"-86,704"
7,2327 國巨*,572.00,+ 7.00,+1.24%,"-79,202"
8,00712 復華富時不動產,8.53,-0.07,-0.81%,"-70,079"
9,2610 華航,20.20,-0.25,-1.22%,"-64,298"
10,9904 寶成,24.10,-0.45,-1.83%,"-63,753"
11,2492 華新科,334.00,+ 14.50,+4.54%,"-56,835"
12,2481 強茂,154.50,+ 2.50,+1.64%,"-53,622"
13,4958 臻鼎-KY,494.50,-7.50,-1.49%,"-53,385"
14,2449 京元電子,271.50,+ 1.50,+0.56%,"-52,813"
15,1718 中纖,10.60,-0.25,-2.30%,"-51,989"
16,3036 文曄,192.50,+ 1.00,+0.52%,"-48,086"
17,6005 群益證,31.60,-0.60,-1.86%,"-43,443"
18,5388 中磊,71.10,-1.90,-2.60%,"-40,266"
19,1714 和桐,16.50,-0.30,-1.79%,"-38,733"
20,1409 新纖,25.15,-1.70,-6.33%,"-38,581"
21,00685L群益臺灣加權正2,12.26,-0.13,-1.05%,"-36,191"
22,6919 康霈*,85.60,+ 3.20,+3.88%,"-33,802"
23,00919 群益台灣精選高息,32.55,-0.03,-0.09%,"-33,444"
24,6239 力成,283.50,+ 2.50,+0.89%,"-29,564"
25,009828中信台日韓PCB,9.59,-0.12,-1.24%,"-27,236"
26,2633 台灣高鐵,26.00,-0.10,-0.38%,"-27,191"
27,00918 大華優利高填息30,35.38,-0.08,-0.23%,"-26,341"
28,009820元大納斯達克精選,9.91,+ 0.05,+0.51%,"-26,164"
29,2308 台達電,"1,675.00",-120.00,-6.69%,"-25,250"
30,6505 台塑化,86.20,-1.30,-1.49%,"-25,230"
31,6116 彩晶,14.70,+ 0.05,+0.34%,"-24,868"
32,2368 金像電,"1,045.00",-55.00,-5.00%,"-23,713"
33,1101 台泥,24.80,+ 0.05,+0.20%,"-23,340"
34,3090 日電貿,171.00,+ 5.00,+3.01%,"-22,358"
35,2332 友訊,18.85,-0.30,-1.57%,"-21,866"
36,8926 台汽電,58.70,-0.60,-1.01%,"-20,713"
37,3702 大聯大,108.00,+ 3.00,+2.86%,"-19,904"
38,2645 長榮航太,172.50,-2.00,-1.15%,"-19,004"
39,8039 台虹,275.00,-14.50,-5.01%,"-18,313"
40,8033 雷虎,171.50,-3.00,-1.72%,"-18,245"
41,6257 矽格,217.00,+ 4.00,+1.88%,"-16,733"
42,3596 智易,154.50,-3.00,-1.90%,"-16,698"
43,2812 台中銀,19.10,-0.05,-0.26%,"-15,959"
44,2478 大毅,124.00,+ 1.50,+1.22%,"-15,856"
45,8996 高力,"1,300.00",-45.00,-3.35%,"-15,737"
46,3033 威健,42.05,+ 0.20,+0.48%,"-15,335"
47,00953B群益優選非投等債,9.49,-0.01,-0.11%,"-14,818"
48,2458 義隆,128.00,-2.00,-1.54%,"-14,408"
49,3704 合勤控,39.40,0.00,0.00%,"-14,095"
50,4906 正文,36.35,-0.25,-0.68%,"-13,352"
