Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,6770 力積電,71.00,-2.30,-3.14%,"291,491","87,140","204,351"
2,2344 華邦電,197.00,+ 8.00,+4.23%,"355,003","229,482","125,521"
3,2883 凱基金,29.70,+ 0.90,+3.13%,"127,013","81,805","45,209"
4,2489 瑞軒,45.90,+ 0.90,+2.00%,"64,135","23,641","40,494"
5,3481 群創,53.30,+ 1.90,+3.70%,"140,022","100,104","39,918"
6,2408 南亞科,425.00,+ 29.50,+7.46%,"170,527","132,122","38,405"
7,2327 國巨*,950.00,+ 10.00,+1.06%,"79,608","42,102","37,506"
8,2882 國泰金,109.50,+ 5.50,+5.29%,"54,389","25,383","29,006"
9,6209 今國光,95.30,+ 8.60,+9.92%,"49,725","22,396","27,328"
10,00992A主動群益科技創新,18.51,+ 0.27,+1.48%,"87,150","60,132","27,018"
11,6153 嘉聯益,23.10,-1.35,-5.52%,"48,271","21,570","26,701"
12,2375 凱美,181.50,-8.00,-4.22%,"40,152","13,570","26,582"
13,00918 大華優利高填息30,32.12,+ 0.24,+0.75%,"101,972","77,541","24,431"
14,2027 大成鋼,41.70,-1.95,-4.47%,"34,529","10,954","23,575"
15,2426 鼎元,68.90,-5.90,-7.89%,"31,512","9,142","22,370"
16,3090 日電貿,275.00,-6.50,-2.31%,"36,151","13,980","22,171"
17,1402 遠東新,28.55,+ 1.00,+3.63%,"40,155","17,990","22,165"
18,4919 新唐,183.00,-10.00,-5.18%,"30,048","7,890","22,158"
19,1303 南亞,115.00,-2.00,-1.71%,"107,797","85,711","22,086"
20,2340 台亞,39.10,+ 2.50,+6.83%,"27,123","6,711","20,412"
21,5880 合庫金,24.60,+ 0.45,+1.86%,"41,356","21,472","19,885"
22,3016 嘉晶,119.50,-5.50,-4.40%,"29,035","10,245","18,791"
23,2884 玉山金,35.20,+ 0.55,+1.59%,"59,664","41,424","18,240"
24,3026 禾伸堂,815.00,-25.00,-2.98%,"19,549","2,593","16,956"
25,6155 鈞寶,87.60,-2.60,-2.88%,"35,156","18,777","16,379"
26,2867 三商壽,8.53,+ 0.16,+1.91%,"37,913","21,746","16,166"
27,00404A主動聯博動能50,10.09,+ 0.09,+0.90%,"33,615","17,870","15,745"
28,00712 復華富時不動產,8.84,-0.02,-0.23%,"51,928","36,746","15,183"
29,2337 旺宏,166.50,+ 7.50,+4.72%,"42,848","27,844","15,004"
30,8110 華東,58.40,+ 0.90,+1.57%,"26,269","11,345","14,924"
31,2881 富邦金,132.00,+ 4.50,+3.53%,"40,287","25,895","14,392"
32,2606 裕民,61.10,-3.30,-5.12%,"22,778","9,043","13,735"
33,3019 亞光,164.00,+ 6.00,+3.80%,"30,284","16,744","13,540"
34,1326 台化,52.10,+ 0.50,+0.97%,"41,064","28,349","12,715"
35,2633 台灣高鐵,26.15,+ 0.60,+2.35%,"17,820","5,521","12,300"
36,6168 宏齊,28.15,+ 0.55,+1.99%,"18,215","6,212","12,003"
37,2603 長榮,220.50,-4.00,-1.78%,"32,459","20,567","11,892"
38,2892 第一金,31.80,+ 0.50,+1.60%,"50,859","39,237","11,622"
39,00402A主動安聯美國科技,10.03,+ 0.11,+1.11%,"37,133","25,517","11,616"
40,1905 華紙,14.15,+ 1.25,+9.69%,"14,957","4,333","10,624"
41,2885 元大金,65.40,+ 0.40,+0.62%,"26,712","16,188","10,524"
42,9910 豐泰,78.00,-1.10,-1.39%,"16,752","6,260","10,491"
43,6189 豐藝,56.60,+ 1.10,+1.98%,"13,178","3,699","9,479"
44,2302 麗正,41.80,+ 3.80,+10.00%,"12,203","3,152","9,051"
45,2880 華南金,37.45,+ 0.75,+2.04%,"27,841","18,967","8,874"
46,2399 映泰,52.80,+ 4.80,+10.00%,"14,018","5,249","8,769"
47,2845 遠東銀,12.95,+ 0.10,+0.78%,"21,674","13,334","8,339"
48,1802 台玻,68.20,+ 0.80,+1.19%,"91,188","82,940","8,248"
49,2504 國產,36.25,-0.40,-1.09%,"12,208","4,184","8,024"
50,2338 光罩,52.80,-1.10,-2.04%,"18,165","10,150","8,015"
