Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,29.06,-0.55,-1.86%,"717,058"
2,00991A主動復華未來50,17.71,-0.43,-2.37%,"391,812"
3,00403A主動統一升級50,9.97,-0.19,-1.87%,"311,408"
4,2618 長榮航,41.60,-0.30,-0.72%,"233,777"
5,3231 緯創,182.00,+ 1.00,+0.55%,"228,901"
6,00632R元大台灣50反1,10.26,+ 0.13,+1.28%,"212,081"
7,2002 中鋼,18.95,0.00,0.00%,"204,407"
8,00992A主動群益科技創新,17.64,-0.30,-1.67%,"197,816"
9,009816凱基台灣TOP50,15.11,-0.20,-1.31%,"194,336"
10,2324 仁寶,39.30,-1.30,-3.20%,"171,813"
11,00631L元大台灣50正2,33.96,-0.85,-2.44%,"169,266"
12,1216 統一,77.50,+ 1.30,+1.71%,"132,204"
13,1402 遠東新,28.00,+ 0.20,+0.72%,"127,564"
14,1605 華新,36.80,-0.30,-0.81%,"122,650"
15,2867 三商壽,9.70,-0.12,-1.22%,"108,639"
16,00400A主動國泰動能高息,14.51,-0.25,-1.69%,"105,419"
17,2027 大成鋼,50.00,+ 0.30,+0.60%,"101,602"
18,2609 陽明,59.00,+ 2.80,+4.98%,"101,497"
19,00407A主動凱基台灣,9.51,-0.22,-2.26%,"97,721"
20,00405A主動富邦台灣龍耀,8.47,-0.13,-1.51%,"97,227"
21,2408 南亞科,481.00,-34.00,-6.60%,"94,672"
22,2603 長榮,240.50,+ 2.50,+1.05%,"88,775"
23,2356 英業達,65.20,+ 0.30,+0.46%,"79,002"
24,2301 光寶科,273.50,+ 2.50,+0.92%,"71,445"
25,2615 萬海,106.50,+ 1.50,+1.43%,"71,037"
26,0056 元大高股息,52.00,-0.70,-1.33%,"63,825"
27,2344 華邦電,168.00,-8.50,-4.82%,"63,746"
28,6770 力積電,66.60,-3.10,-4.45%,"62,534"
29,0052 富邦科技,60.15,-0.75,-1.23%,"61,986"
30,2317 鴻海,245.00,-4.00,-1.61%,"58,131"
31,3045 台灣大,113.50,+ 2.50,+2.25%,"58,087"
32,4904 遠傳,101.50,0.00,0.00%,"53,863"
33,00999A主動野村臺灣高息,11.17,-0.13,-1.15%,"53,343"
34,4938 和碩,89.40,-1.60,-1.76%,"50,038"
35,009821野村稀土關鍵資源,14.63,-0.33,-2.21%,"49,282"
36,5876 上海商銀,43.50,+ 0.30,+0.69%,"49,222"
37,00988A主動統一全球創新,16.50,-0.82,-4.73%,"48,206"
38,2891 中信金,64.90,-1.60,-2.41%,"45,692"
39,2412 中華電,136.00,-1.00,-0.73%,"45,333"
40,009819中信數據及電力,10.02,-0.19,-1.86%,"44,992"
41,2890 永豐金,39.40,-0.20,-0.51%,"40,114"
42,3037 欣興,"1,130.00",-15.00,-1.31%,"39,020"
43,2883 凱基金,30.40,-0.55,-1.78%,"38,944"
44,8112 至上,91.00,+ 0.70,+0.78%,"37,084"
45,2634 漢翔,68.60,-4.70,-6.41%,"35,490"
46,2845 遠東銀,13.50,+ 0.05,+0.37%,"35,071"
47,9945 潤泰新,29.80,+ 0.10,+0.34%,"34,828"
48,2354 鴻準,60.80,+ 0.90,+1.50%,"34,311"
49,2353 宏碁,30.90,+ 0.35,+1.15%,"33,241"
50,3706 神達,90.70,+ 0.10,+0.11%,"33,062"
