Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,24.75,-1.20,-4.62%,"604,985","1,047,600","-442,615"
2,1802 台玻,57.40,-6.30,-9.89%,"23,323","365,819","-342,496"
3,2409 友達,14.95,-0.80,-5.08%,"170,775","337,401","-166,626"
4,6770 力積電,61.40,-6.80,-9.97%,"210,779","373,534","-162,755"
5,6443 元晶,45.50,-4.15,-8.36%,"119,404","268,078","-148,674"
6,2406 國碩,31.65,-3.50,-9.96%,"31,254","101,056","-69,802"
7,1711 永光,26.25,-2.90,-9.95%,"36,229","100,345","-64,115"
8,1303 南亞,79.30,-5.70,-6.71%,"83,532","143,498","-59,966"
9,8150 南茂,58.10,-3.80,-6.14%,"22,285","68,585","-46,300"
10,3576 聯合再生,24.05,-2.65,-9.93%,"29,899","69,978","-40,079"
11,2313 華通,211.00,-13.50,-6.01%,"109,546","145,077","-35,531"
12,8039 台虹,101.50,-11.00,-9.78%,"17,813","51,751","-33,938"
13,3450 聯鈞,301.00,-33.00,-9.88%,"20,588","51,481","-30,892"
14,2605 新興,35.00,-2.85,-7.53%,"57,906","85,268","-27,363"
15,1717 長興,59.40,-5.70,-8.76%,"32,493","59,660","-27,168"
16,2338 光罩,48.65,-5.25,-9.74%,"5,033","32,171","-27,137"
17,2402 毅嘉,50.10,-5.10,-9.24%,"13,934","39,712","-25,778"
18,2489 瑞軒,41.50,+ 1.20,+2.98%,"17,481","40,407","-22,926"
19,2367 燿華,71.00,-1.40,-1.93%,"256,586","278,391","-21,805"
20,1809 中釉,25.45,-1.90,-6.95%,"5,933","27,267","-21,334"
21,4919 新唐,74.50,-6.20,-7.68%,"14,344","35,291","-20,947"
22,2337 旺宏,98.00,-6.50,-6.22%,"210,913","231,647","-20,734"
23,00922 國泰台灣領袖50,29.72,-1.30,-4.19%,"89,913","110,267","-20,354"
24,6285 啟碁,159.50,-17.00,-9.63%,"28,420","45,201","-16,781"
25,2481 強茂,88.00,-4.00,-4.35%,"20,150","36,633","-16,483"
26,2399 映泰,22.80,-2.35,-9.34%,"4,644","20,341","-15,696"
27,1402 遠東新,28.30,-0.80,-2.75%,"17,957","33,328","-15,371"
28,4977 眾達-KY,159.50,-12.50,-7.27%,"15,643","30,944","-15,301"
29,2355 敬鵬,41.60,-1.50,-3.48%,"13,108","27,914","-14,807"
30,3645 達邁,62.50,-4.80,-7.13%,"5,704","20,290","-14,586"
31,8021 尖點,230.50,-25.50,-9.96%,"13,368","27,113","-13,744"
32,3380 明泰,32.20,-3.25,-9.17%,"5,535","18,152","-12,616"
33,6477 安集,35.65,-2.55,-6.68%,"2,655","15,240","-12,585"
34,3715 定穎投控,145.00,-8.00,-5.23%,"30,892","43,378","-12,485"
35,3138 耀登,195.50,-21.50,-9.91%,"6,666","18,736","-12,070"
36,6789 采鈺,347.00,-19.00,-5.19%,"9,749","21,115","-11,366"
37,2369 菱生,25.10,-2.45,-8.89%,"9,368","20,337","-10,970"
38,6257 矽格,126.50,-9.50,-6.99%,"12,589","23,359","-10,770"
39,2344 華邦電,104.00,-8.50,-7.56%,"182,140","191,959","-9,818"
40,5521 工信,24.00,-1.45,-5.70%,"10,527","20,315","-9,789"
41,2371 大同,32.20,-2.65,-7.60%,"24,405","33,931","-9,526"
42,1326 台化,43.55,-3.35,-7.14%,"49,029","58,456","-9,427"
43,3092 鴻碩,37.30,+ 0.50,+1.36%,"2,653","11,747","-9,095"
44,8110 華東,52.50,-5.30,-9.17%,"18,503","26,883","-8,380"
45,2455 全新,226.50,-25.00,-9.94%,"6,627","14,564","-7,937"
46,3005 神基,121.00,-2.00,-1.63%,"11,823","19,185","-7,362"
47,6116 彩晶,8.18,-0.66,-7.47%,"33,284","40,627","-7,343"
48,6706 惠特,125.50,-10.00,-7.38%,"8,647","15,488","-6,841"
49,00929 復華台灣科技優息,18.68,-0.59,-3.06%,"61,949","68,740","-6,790"
50,2543 皇昌,70.00,+ 0.20,+0.29%,"7,416","14,007","-6,591"
