Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2485 兆赫,62.00,+ 1.20,+1.97%,"235,666","70,655","165,011"
2,2426 鼎元,33.85,+ 2.95,+9.55%,"85,312","13,888","71,424"
3,00919 群益台灣精選高息,23.65,-0.05,-0.21%,"241,261","176,234","65,027"
4,8039 台虹,128.00,0.00,0.00%,"79,236","36,489","42,747"
5,3715 定穎投控,166.00,+ 14.50,+9.57%,"59,800","17,203","42,597"
6,1303 南亞,83.50,+ 6.00,+7.74%,"135,671","96,468","39,203"
7,00981A主動統一台股增長,20.23,+ 0.07,+0.35%,"164,960","132,322","32,639"
8,1711 永光,32.30,+ 2.90,+9.86%,"76,691","53,348","23,343"
9,3714 富采,42.75,-0.90,-2.06%,"42,387","21,369","21,018"
10,3189 景碩,317.50,+ 28.50,+9.86%,"48,279","29,350","18,929"
11,4938 和碩,75.80,-1.30,-1.69%,"54,869","36,522","18,347"
12,4958 臻鼎-KY,188.50,+ 17.00,+9.91%,"24,901","7,440","17,461"
13,8028 昇陽半導體,189.00,+ 15.50,+8.93%,"19,857","2,402","17,456"
14,1708 東鹼,39.30,+ 0.85,+2.21%,"27,455","10,524","16,930"
15,4956 光鋐,31.20,+ 2.80,+9.86%,"23,445","9,169","14,276"
16,2323 中環,10.50,-0.90,-7.89%,"24,504","10,921","13,583"
17,2883 凱基金,20.10,+ 0.10,+0.50%,"40,304","27,342","12,962"
18,1409 新纖,16.45,+ 0.65,+4.11%,"25,093","12,354","12,739"
19,2369 菱生,27.85,+ 1.20,+4.50%,"18,732","6,609","12,123"
20,2486 一詮,152.00,+ 13.50,+9.75%,"20,136","8,111","12,025"
21,1309 台達化,15.30,+ 0.20,+1.32%,"25,308","13,536","11,772"
22,3231 緯創,134.00,+ 1.50,+1.13%,"33,552","22,050","11,502"
23,2399 映泰,26.25,+ 0.10,+0.38%,"22,138","11,188","10,950"
24,00961 FT臺灣永續高息,10.28,-0.11,-1.06%,"18,750","7,899","10,851"
25,2495 普安,33.10,+ 2.70,+8.88%,"12,902","2,500","10,402"
26,00712 復華富時不動產,9.10,-0.03,-0.33%,"41,497","31,336","10,161"
27,00637L元大滬深300正2,19.57,+ 0.47,+2.46%,"34,883","24,996","9,887"
28,2301 光寶科,167.00,+ 7.50,+4.70%,"27,992","18,216","9,776"
29,6505 台塑化,57.90,-1.00,-1.70%,"70,344","61,092","9,252"
30,6415 矽力*-KY,280.00,+ 8.00,+2.94%,"15,668","6,878","8,791"
31,1727 中華化,60.80,+ 5.50,+9.95%,"23,335","14,683","8,652"
32,1326 台化,41.70,-0.95,-2.23%,"41,517","33,216","8,301"
33,1402 遠東新,27.30,-0.65,-2.33%,"25,830","17,771","8,059"
34,3167 大量,390.50,+ 35.50,+10.00%,"8,982","1,198","7,784"
35,2834 臺企銀,15.00,-0.05,-0.33%,"32,471","24,788","7,684"
36,2609 陽明,59.20,-2.90,-4.67%,"45,304","38,248","7,057"
37,00632R元大台灣50反1,14.20,+ 0.05,+0.35%,"95,567","88,628","6,939"
38,3209 全科,39.85,+ 2.30,+6.13%,"9,013","2,465","6,548"
39,6531 愛普*,531.00,+ 45.50,+9.37%,"18,081","11,686","6,394"
40,9904 寶成,29.50,-0.70,-2.32%,"12,474","6,166","6,308"
41,3645 達邁,80.90,+ 0.70,+0.87%,"30,254","24,096","6,158"
42,8261 富鼎,111.00,+ 10.00,+9.90%,"9,305","3,303","6,002"
43,2103 台橡,21.70,+ 0.85,+4.08%,"12,953","6,953","5,999"
44,1795 美時,237.00,-21.50,-8.32%,"10,074","4,231","5,843"
45,3037 欣興,508.00,+ 28.00,+5.83%,"21,132","15,311","5,820"
46,6213 聯茂,137.50,+ 5.00,+3.77%,"16,533","10,775","5,758"
47,3044 健鼎,380.00,+ 21.00,+5.85%,"7,892","2,330","5,562"
48,8215 明基材,22.55,+ 2.05,+10.00%,"6,247",938,"5,309"
49,4764 雙鍵,162.00,-1.50,-0.92%,"11,774","6,693","5,081"
50,2887 台新新光金,24.75,+ 0.10,+0.41%,"77,189","72,140","5,049"
