Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.84,-0.16,-1.60%,"-1,689,291"
2,00981A主動統一台股增長,28.24,-0.18,-0.63%,"-375,954"
3,0050 元大台灣50,94.90,-0.50,-0.52%,"-265,265"
4,2002 中鋼,18.20,+ 0.05,+0.28%,"-127,665"
5,2834 臺企銀,15.85,-0.05,-0.31%,"-121,346"
6,00991A主動復華未來50,17.60,-0.05,-0.28%,"-112,077"
7,00999A主動野村臺灣高息,10.19,-0.07,-0.68%,"-89,350"
8,2801 彰銀,20.20,-0.05,-0.25%,"-86,505"
9,00992A主動群益科技創新,17.29,-0.13,-0.75%,"-80,917"
10,2449 京元電子,295.00,-4.50,-1.50%,"-71,735"
11,00988A主動統一全球創新,19.26,-0.26,-1.33%,"-65,234"
12,00982A主動群益台灣強棒,22.52,-0.03,-0.13%,"-63,812"
13,2330 台積電,"2,240.00",-25.00,-1.10%,"-61,156"
14,00878 國泰永續高股息,27.80,-0.10,-0.36%,"-59,518"
15,1101 台泥,24.05,-0.05,-0.21%,"-59,061"
16,2812 台中銀,18.85,+ 0.10,+0.53%,"-50,526"
17,009816凱基台灣TOP50,13.65,-0.09,-0.66%,"-47,251"
18,5880 合庫金,22.70,-0.15,-0.66%,"-44,727"
19,00891 中信關鍵半導體,33.90,-0.25,-0.73%,"-37,163"
20,1301 台塑,45.90,+ 0.20,+0.44%,"-34,463"
21,2324 仁寶,28.25,-0.40,-1.40%,"-33,840"
22,2354 鴻準,58.60,-0.80,-1.35%,"-32,176"
23,00631L元大台灣50正2,30.91,-0.35,-1.12%,"-31,724"
24,9904 寶成,26.35,+ 0.35,+1.35%,"-30,718"
25,8150 南茂,82.30,+ 1.40,+1.73%,"-30,504"
26,3036 文曄,263.50,-6.50,-2.41%,"-29,487"
27,1802 台玻,64.80,-0.20,-0.31%,"-28,569"
28,00400A主動國泰動能高息,13.05,-0.15,-1.14%,"-28,043"
29,6278 台表科,210.00,-10.50,-4.76%,"-27,072"
30,3711 日月光投控,510.00,-37.00,-6.76%,"-26,780"
31,3714 富采,67.90,+ 0.70,+1.04%,"-26,579"
32,2609 陽明,48.55,+ 0.50,+1.04%,"-26,488"
33,8112 至上,84.10,+ 2.50,+3.06%,"-25,913"
34,1717 長興,73.80,-4.90,-6.23%,"-25,714"
35,2845 遠東銀,11.95,-0.10,-0.83%,"-25,071"
36,00927 群益半導體收益,34.90,-0.12,-0.34%,"-24,999"
37,2618 長榮航,34.10,-0.55,-1.59%,"-23,711"
38,4938 和碩,76.50,0.00,0.00%,"-23,645"
39,2371 大同,28.60,-0.55,-1.89%,"-23,210"
40,2633 台灣高鐵,25.60,-0.10,-0.39%,"-21,915"
41,2885 元大金,54.30,-0.50,-0.91%,"-21,894"
42,2329 華泰,54.10,-2.40,-4.25%,"-21,548"
43,4915 致伸,72.00,-0.70,-0.96%,"-19,662"
44,00997A主動群益美國增長,12.19,-0.18,-1.46%,"-19,524"
45,9907 統一實,15.90,-0.20,-1.24%,"-19,059"
46,3231 緯創,135.50,0.00,0.00%,"-18,989"
47,3706 神達,80.10,+ 0.20,+0.25%,"-18,692"
48,0052 富邦科技,55.85,-0.10,-0.18%,"-18,552"
49,00637L元大滬深300正2,21.29,-0.46,-2.11%,"-18,506"
50,3037 欣興,816.00,-5.00,-0.61%,"-18,260"
