Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.72,-0.12,-1.22%,"-1,427,556"
2,00981A主動統一台股增長,27.49,-0.75,-2.66%,"-239,081"
3,0050 元大台灣50,93.10,-1.80,-1.90%,"-172,727"
4,00878 國泰永續高股息,27.00,-0.14,-0.52%,"-74,393"
5,2303 聯電,113.00,+ 2.00,+1.80%,"-69,492"
6,1101 台泥,24.20,+ 0.15,+0.62%,"-66,280"
7,00992A主動群益科技創新,16.75,-0.54,-3.12%,"-63,913"
8,2002 中鋼,18.20,0.00,0.00%,"-62,021"
9,2801 彰銀,20.50,+ 0.30,+1.49%,"-61,178"
10,00991A主動復華未來50,17.08,-0.52,-2.95%,"-60,290"
11,3481 群創,37.45,-1.25,-3.23%,"-58,908"
12,1303 南亞,81.70,-2.50,-2.97%,"-56,527"
13,1802 台玻,65.30,+ 0.50,+0.77%,"-54,174"
14,2382 廣達,290.00,-10.00,-3.33%,"-48,049"
15,2408 南亞科,274.50,-30.50,-10.00%,"-47,384"
16,2330 台積電,"2,205.00",-35.00,-1.56%,"-41,538"
17,3231 緯創,132.50,-3.00,-2.21%,"-39,083"
18,2834 臺企銀,16.05,+ 0.20,+1.26%,"-33,406"
19,1717 長興,74.50,+ 0.70,+0.95%,"-29,290"
20,4938 和碩,76.90,+ 0.40,+0.52%,"-26,980"
21,2812 台中銀,19.15,+ 0.30,+1.59%,"-26,488"
22,3706 神達,80.70,+ 0.60,+0.75%,"-26,072"
23,2324 仁寶,27.80,-0.45,-1.59%,"-25,192"
24,2344 華邦電,117.50,-13.00,-9.96%,"-23,829"
25,2449 京元電子,289.00,-6.00,-2.03%,"-23,658"
26,2371 大同,28.40,-0.20,-0.70%,"-22,733"
27,6282 康舒,50.80,0.00,0.00%,"-22,555"
28,2633 台灣高鐵,25.95,+ 0.35,+1.37%,"-22,358"
29,5880 合庫金,22.80,+ 0.10,+0.44%,"-21,563"
30,1326 台化,44.90,-0.35,-0.77%,"-20,994"
31,2353 宏碁,27.75,+ 0.35,+1.28%,"-20,868"
32,6116 彩晶,10.15,-0.20,-1.93%,"-20,693"
33,00990A主動元大AI新經濟,16.16,-1.24,-7.13%,"-18,395"
34,1301 台塑,45.95,+ 0.05,+0.11%,"-18,182"
35,00712 復華富時不動產,8.77,0.00,0.00%,"-17,900"
36,00631L元大台灣50正2,29.93,-0.98,-3.17%,"-17,659"
37,2337 旺宏,144.00,-16.00,-10.00%,"-17,369"
38,2313 華通,256.00,-3.00,-1.16%,"-17,133"
39,2441 超豐,102.00,-1.50,-1.45%,"-16,151"
40,2609 陽明,49.50,+ 0.95,+1.96%,"-15,877"
41,2354 鴻準,57.70,-0.90,-1.54%,"-15,626"
42,2323 中環,9.45,-0.08,-0.84%,"-15,414"
43,2603 長榮,197.00,-0.50,-0.25%,"-14,770"
44,3711 日月光投控,472.00,-38.00,-7.45%,"-14,047"
45,00982A主動群益台灣強棒,21.25,-0.63,-2.88%,"-13,686"
46,0052 富邦科技,54.80,-1.05,-1.88%,"-13,379"
47,2329 華泰,51.30,-2.80,-5.18%,"-12,925"
48,2845 遠東銀,12.05,+ 0.10,+0.84%,"-12,239"
49,2515 中工,12.25,+ 0.10,+0.82%,"-12,043"
50,8150 南茂,77.60,-4.70,-5.71%,"-11,942"
