Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2887 台新新光金,23.60,+ 0.15,+0.64%,"181,704"
2,009820元大納斯達克精選,10.06,0.00,0.00%,"108,066"
3,2356 英業達,51.70,-0.20,-0.39%,"91,018"
4,2881 富邦金,97.20,+ 2.00,+2.10%,"88,920"
5,2891 中信金,55.40,+ 0.60,+1.09%,"80,646"
6,2317 鴻海,245.00,-3.50,-1.41%,"65,730"
7,2027 大成鋼,40.00,+ 0.60,+1.52%,"62,524"
8,2882 國泰金,77.80,+ 1.00,+1.30%,"60,976"
9,2409 友達,19.15,-0.10,-0.52%,"50,161"
10,2890 永豐金,30.10,+ 0.10,+0.33%,"46,551"
11,3045 台灣大,116.50,+ 2.50,+2.19%,"38,743"
12,2886 兆豐金,40.65,+ 1.10,+2.78%,"29,412"
13,00953B群益優選非投等債,9.58,+ 0.01,+0.10%,"28,359"
14,1216 統一,74.80,+ 0.10,+0.13%,"26,753"
15,2412 中華電,142.50,+ 5.50,+4.01%,"25,858"
16,5876 上海商銀,40.55,+ 0.75,+1.88%,"24,330"
17,3576 聯合再生,19.25,+ 1.75,+10.00%,"22,081"
18,2355 敬鵬,63.40,+ 5.70,+9.88%,"21,978"
19,2892 第一金,29.00,+ 0.25,+0.87%,"20,020"
20,2606 裕民,63.50,+ 0.10,+0.16%,"18,265"
21,00400A主動國泰動能高息,12.70,-0.35,-2.68%,"18,197"
22,2492 華新科,220.00,+ 2.50,+1.15%,"17,921"
23,2542 興富發,43.70,-0.90,-2.02%,"17,555"
24,2867 三商壽,7.75,+ 0.06,+0.78%,"15,984"
25,2880 華南金,32.20,+ 0.35,+1.10%,"15,325"
26,3048 益登,56.10,-1.20,-2.09%,"15,107"
27,00919 群益台灣精選高息,25.76,+ 0.12,+0.47%,"15,003"
28,00918 大華優利高填息30,25.51,0.00,0.00%,"13,917"
29,00997A主動群益美國增長,11.70,-0.49,-4.02%,"12,937"
30,3042 晶技,148.00,+ 1.00,+0.68%,"11,103"
31,8028 昇陽半導體,262.00,-16.50,-5.92%,"10,362"
32,6285 啟碁,292.00,+ 6.00,+2.10%,"9,571"
33,00985B群益ESG投等債0-5,10.18,0.00,0.00%,"9,286"
34,2363 矽統,60.50,-0.90,-1.47%,"8,236"
35,2885 元大金,54.70,+ 0.40,+0.74%,"8,058"
36,8926 台汽電,57.00,-0.50,-0.87%,"8,038"
37,6770 力積電,58.50,-3.50,-5.65%,"7,905"
38,3034 聯詠,466.00,-9.50,-2.00%,"7,040"
39,2884 玉山金,32.00,+ 0.30,+0.95%,"7,017"
40,00940 元大台灣價值高息,10.96,-0.02,-0.18%,"6,899"
41,4904 遠傳,98.00,+ 1.20,+1.24%,"6,527"
42,1904 正隆,18.80,-0.30,-1.57%,"6,299"
43,3033 威健,48.80,+ 0.10,+0.21%,"6,235"
44,00995A主動中信台灣卓越,15.79,-0.45,-2.77%,"6,094"
45,6806 森崴能源,12.65,-1.40,-9.96%,"5,838"
46,00922 國泰台灣領袖50,35.04,-0.60,-1.68%,"5,696"
47,2379 瑞昱,555.00,-5.00,-0.89%,"5,536"
48,3090 日電貿,162.50,+ 14.50,+9.80%,"5,434"
49,3704 合勤控,38.10,-0.50,-1.30%,"5,422"
50,009805新光美國電力基建,16.30,-0.63,-3.72%,"5,309"
