Rank,Stock,Price,Change,ChangePercent,NetSell
1,00403A主動統一升級50,9.84,-0.16,-1.60%,"-85,866"
2,2303 聯電,111.00,+ 1.00,+0.91%,"-45,921"
3,0050 元大台灣50,94.90,-0.50,-0.52%,"-43,213"
4,2883 凱基金,21.35,-0.50,-2.29%,"-27,859"
5,3481 群創,38.70,+ 2.60,+7.20%,"-26,508"
6,00878 國泰永續高股息,27.80,-0.10,-0.36%,"-19,297"
7,2344 華邦電,130.50,+ 1.00,+0.77%,"-19,138"
8,6770 力積電,62.00,-0.80,-1.27%,"-18,227"
9,1101 台泥,24.05,-0.05,-0.21%,"-17,029"
10,2887 台新新光金,23.45,-0.35,-1.47%,"-12,896"
11,1303 南亞,84.20,-1.10,-1.29%,"-11,381"
12,00999A主動野村臺灣高息,10.19,-0.07,-0.68%,"-11,123"
13,2892 第一金,28.75,-0.55,-1.88%,"-11,083"
14,2603 長榮,197.50,-3.00,-1.50%,"-11,067"
15,1717 長興,73.80,-4.90,-6.23%,"-10,017"
16,2330 台積電,"2,240.00",-25.00,-1.10%,"-9,522"
17,2801 彰銀,20.20,-0.05,-0.25%,"-9,469"
18,1802 台玻,64.80,-0.20,-0.31%,"-9,231"
19,2382 廣達,300.00,-6.00,-1.96%,"-8,950"
20,2337 旺宏,160.00,-2.50,-1.54%,"-7,868"
21,00981A主動統一台股增長,28.24,-0.18,-0.63%,"-7,848"
22,5880 合庫金,22.70,-0.15,-0.66%,"-7,386"
23,1326 台化,45.25,+ 0.80,+1.80%,"-7,253"
24,3231 緯創,135.50,0.00,0.00%,"-7,104"
25,2834 臺企銀,15.85,-0.05,-0.31%,"-6,687"
26,2002 中鋼,18.20,+ 0.05,+0.28%,"-6,451"
27,2884 玉山金,31.70,-0.25,-0.78%,"-5,958"
28,3711 日月光投控,510.00,-37.00,-6.76%,"-5,949"
29,4540 全球傳動,71.00,+ 0.10,+0.14%,"-5,808"
30,2353 宏碁,27.40,-0.30,-1.08%,"-5,790"
31,2327 國巨*,501.00,+ 45.50,+9.99%,"-4,617"
32,2845 遠東銀,11.95,-0.10,-0.83%,"-4,556"
33,00632R元大台灣50反1,11.47,+ 0.01,+0.09%,"-4,244"
34,6116 彩晶,10.35,+ 0.10,+0.98%,"-4,232"
35,6005 群益證,30.55,-0.70,-2.24%,"-4,148"
36,2374 佳能,82.40,+ 0.20,+0.24%,"-4,106"
37,2377 微星,113.00,+ 1.00,+0.89%,"-4,101"
38,3006 晶豪科,252.00,+ 1.00,+0.40%,"-3,990"
39,00940 元大台灣價值高息,10.98,+ 0.03,+0.27%,"-3,978"
40,1402 遠東新,25.95,-0.50,-1.89%,"-3,889"
41,00631L元大台灣50正2,30.91,-0.35,-1.12%,"-3,837"
42,2897 王道銀行,9.95,-0.05,-0.50%,"-3,807"
43,2633 台灣高鐵,25.60,-0.10,-0.39%,"-3,780"
44,2441 超豐,103.50,-3.00,-2.82%,"-3,769"
45,2329 華泰,54.10,-2.40,-4.25%,"-3,751"
46,1102 亞泥,34.35,0.00,0.00%,"-3,580"
47,00982A主動群益台灣強棒,22.52,-0.03,-0.13%,"-3,518"
48,3033 威健,48.70,+ 0.80,+1.67%,"-3,456"
49,2498 宏達電,44.20,-1.10,-2.43%,"-3,394"
50,3149 正達,59.00,+ 1.60,+2.79%,"-3,376"
