Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,106.40,+ 0.10,+0.09%,"-509,001"
2,3481 群創,57.30,-1.20,-2.05%,"-404,125"
3,2344 華邦電,172.00,-8.50,-4.71%,"-305,897"
4,2886 兆豐金,46.60,+ 0.60,+1.30%,"-295,247"
5,00988A主動統一全球創新,18.21,-1.00,-5.21%,"-279,855"
6,00991A主動復華未來50,18.53,-0.60,-3.14%,"-279,768"
7,2317 鴻海,242.50,+ 3.50,+1.46%,"-209,065"
8,3231 緯創,146.50,+ 1.00,+0.69%,"-173,559"
9,1101 台泥,23.95,+ 0.40,+1.70%,"-151,626"
10,4904 遠傳,101.00,+ 4.70,+4.88%,"-150,100"
11,1303 南亞,221.00,-6.50,-2.86%,"-144,893"
12,2892 第一金,33.95,+ 0.85,+2.57%,"-125,085"
13,2337 旺宏,136.50,-12.00,-8.08%,"-120,546"
14,6116 彩晶,16.10,-0.60,-3.59%,"-118,367"
15,2330 台積電,"2,470.00",+ 30.00,+1.23%,"-106,455"
16,2408 南亞科,439.00,-42.00,-8.73%,"-102,425"
17,00400A主動國泰動能高息,13.99,-0.16,-1.13%,"-97,539"
18,00405A主動富邦台灣龍耀,8.44,-0.18,-2.09%,"-85,528"
19,2880 華南金,39.40,+ 0.55,+1.42%,"-83,145"
20,2412 中華電,136.00,+ 3.00,+2.26%,"-81,925"
21,9904 寶成,24.60,+ 0.30,+1.23%,"-80,069"
22,2633 台灣高鐵,26.15,+ 0.20,+0.77%,"-75,930"
23,00990A主動元大AI新經濟,17.19,-0.97,-5.34%,"-69,577"
24,00992A主動群益科技創新,16.75,-0.27,-1.59%,"-68,356"
25,6770 力積電,76.50,+ 0.40,+0.53%,"-66,075"
26,2890 永豐金,39.85,-0.10,-0.25%,"-65,705"
27,3037 欣興,882.00,-54.00,-5.77%,"-64,384"
28,2884 玉山金,34.90,+ 0.45,+1.31%,"-62,532"
29,00631L元大台灣50正2,37.19,+ 0.15,+0.40%,"-61,653"
30,3702 大聯大,113.50,-3.00,-2.58%,"-61,256"
31,1605 華新,34.75,-0.25,-0.71%,"-60,888"
32,1402 遠東新,27.80,+ 0.25,+0.91%,"-60,829"
33,2801 彰銀,23.95,+ 0.20,+0.84%,"-60,406"
34,2356 英業達,60.70,-0.40,-0.65%,"-59,555"
35,00830 國泰費城半導體,89.05,-2.95,-3.21%,"-59,090"
36,1714 和桐,16.20,-0.50,-2.99%,"-58,217"
37,00997A主動群益美國增長,11.89,-0.45,-3.65%,"-54,331"
38,1409 新纖,26.00,+ 0.10,+0.39%,"-53,886"
39,0056 元大高股息,52.65,-0.35,-0.66%,"-50,880"
40,00929 復華台灣科技優息,29.90,-0.22,-0.73%,"-50,182"
41,4958 臻鼎-KY,578.00,-40.00,-6.47%,"-49,761"
42,8112 至上,85.80,-1.80,-2.05%,"-49,597"
43,5876 上海商銀,44.95,+ 0.35,+0.78%,"-48,377"
44,6282 康舒,53.00,-3.20,-5.69%,"-48,343"
45,009816凱基台灣TOP50,15.29,0.00,0.00%,"-46,005"
46,2352 佳世達,31.35,-0.15,-0.48%,"-45,870"
47,3706 神達,89.90,-1.00,-1.10%,"-44,191"
48,2312 金寶,33.60,-1.00,-2.89%,"-39,081"
49,8422 可寧衛*,27.00,+ 0.55,+2.08%,"-38,435"
50,00927 群益半導體收益,38.70,-0.71,-1.80%,"-36,512"
