Rank,Stock,Price,Change,ChangePercent,NetSell
1,2883 凱基金,27.75,-0.45,-1.60%,"-254,453"
2,00403A主動統一升級50,9.99,-0.05,-0.50%,"-190,204"
3,0050 元大台灣50,99.85,-0.40,-0.40%,"-176,485"
4,2409 友達,23.15,+ 0.20,+0.87%,"-82,750"
5,6770 力積電,64.40,0.00,0.00%,"-78,031"
6,2324 仁寶,36.15,-0.95,-2.56%,"-56,111"
7,1402 遠東新,27.40,-0.25,-0.90%,"-55,720"
8,2881 富邦金,125.50,+ 3.00,+2.45%,"-53,362"
9,2105 正新,35.00,+ 0.45,+1.30%,"-38,050"
10,1301 台塑,43.80,-0.60,-1.35%,"-37,033"
11,2330 台積電,"2,250.00",0.00,0.00%,"-35,456"
12,2317 鴻海,258.50,-4.50,-1.71%,"-34,971"
13,2382 廣達,370.00,-10.50,-2.76%,"-34,337"
14,2327 國巨*,842.00,+ 23.00,+2.81%,"-33,467"
15,00981A主動統一台股增長,29.71,-0.18,-0.60%,"-31,228"
16,4938 和碩,95.40,+ 0.60,+0.63%,"-31,144"
17,2002 中鋼,18.55,-0.15,-0.80%,"-28,822"
18,3231 緯創,152.50,-5.50,-3.48%,"-28,260"
19,009816凱基台灣TOP50,14.53,-0.13,-0.89%,"-27,785"
20,2347 聯強,90.80,-1.40,-1.52%,"-25,502"
21,2855 統一證,50.90,-0.40,-0.78%,"-25,107"
22,00631L元大台灣50正2,33.23,-0.20,-0.60%,"-23,491"
23,00988A主動統一全球創新,19.85,+ 0.03,+0.15%,"-21,008"
24,2353 宏碁,36.90,+ 0.70,+1.93%,"-20,619"
25,00402A主動安聯美國科技,9.42,-0.05,-0.53%,"-19,776"
26,2408 南亞科,340.00,+ 7.00,+2.10%,"-19,299"
27,00919 群益台灣精選高息,30.19,-0.05,-0.17%,"-18,931"
28,00929 復華台灣科技優息,28.50,+ 0.38,+1.35%,"-18,468"
29,1326 台化,46.25,+ 0.05,+0.11%,"-18,393"
30,3706 神達,86.50,+ 0.40,+0.46%,"-18,135"
31,2449 京元電子,272.00,0.00,0.00%,"-17,884"
32,00953B群益優選非投等債,9.58,+ 0.02,+0.21%,"-16,231"
33,009820元大納斯達克精選,9.92,-0.08,-0.80%,"-15,784"
34,2344 華邦電,156.50,+ 7.50,+5.03%,"-13,751"
35,1303 南亞,96.90,+ 2.10,+2.22%,"-13,692"
36,3711 日月光投控,544.00,+ 5.00,+0.93%,"-12,811"
37,1102 亞泥,34.50,+ 0.10,+0.29%,"-12,747"
38,1101 台泥,24.25,+ 0.35,+1.46%,"-12,230"
39,2610 華航,19.45,-0.10,-0.51%,"-12,173"
40,2312 金寶,34.90,+ 0.05,+0.14%,"-11,726"
41,1504 東元,68.40,-1.10,-1.58%,"-11,601"
42,2885 元大金,61.60,-0.70,-1.12%,"-11,350"
43,2371 大同,27.90,-0.35,-1.24%,"-10,438"
44,5871 中租-KY,123.00,+ 3.50,+2.93%,"-9,955"
45,2880 華南金,35.65,+ 0.30,+0.85%,"-9,623"
46,8105 凌巨,20.45,-0.25,-1.21%,"-9,004"
47,2542 興富發,45.35,-0.10,-0.22%,"-8,941"
48,0056 元大高股息,49.59,-0.03,-0.06%,"-8,455"
49,2603 長榮,226.00,+ 3.00,+1.35%,"-8,344"
50,3376 新日興,203.50,-8.00,-3.78%,"-7,955"
