Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,29.06,-0.55,-1.86%,"217,119"
2,00403A主動統一升級50,9.97,-0.19,-1.87%,"133,515"
3,00991A主動復華未來50,17.71,-0.43,-2.37%,"93,281"
4,2609 陽明,59.00,+ 2.80,+4.98%,"70,987"
5,2603 長榮,240.50,+ 2.50,+1.05%,"56,101"
6,2886 兆豐金,47.05,+ 0.15,+0.32%,"47,458"
7,2324 仁寶,39.30,-1.30,-3.20%,"44,172"
8,2344 華邦電,168.00,-8.50,-4.82%,"43,561"
9,3037 欣興,"1,130.00",-15.00,-1.31%,"36,500"
10,00407A主動凱基台灣,9.51,-0.22,-2.26%,"35,167"
11,2615 萬海,106.50,+ 1.50,+1.43%,"33,432"
12,00992A主動群益科技創新,17.64,-0.30,-1.67%,"30,842"
13,3045 台灣大,113.50,+ 2.50,+2.25%,"29,318"
14,00405A主動富邦台灣龍耀,8.47,-0.13,-1.51%,"28,850"
15,2027 大成鋼,50.00,+ 0.30,+0.60%,"24,672"
16,1216 統一,77.50,+ 1.30,+1.71%,"23,598"
17,1102 亞泥,33.80,+ 0.30,+0.90%,"23,569"
18,2634 漢翔,68.60,-4.70,-6.41%,"22,991"
19,00400A主動國泰動能高息,14.51,-0.25,-1.69%,"22,600"
20,9945 潤泰新,29.80,+ 0.10,+0.34%,"22,272"
21,2618 長榮航,41.60,-0.30,-0.72%,"20,668"
22,2867 三商壽,9.70,-0.12,-1.22%,"20,298"
23,1402 遠東新,28.00,+ 0.20,+0.72%,"19,259"
24,2542 興富發,48.15,+ 0.40,+0.84%,"18,986"
25,2409 友達,26.15,-0.20,-0.76%,"18,023"
26,2845 遠東銀,13.50,+ 0.05,+0.37%,"17,633"
27,2382 廣達,331.00,+ 4.00,+1.22%,"15,675"
28,3711 日月光投控,588.00,-11.00,-1.84%,"15,359"
29,00631L元大台灣50正2,33.96,-0.85,-2.44%,"15,353"
30,00999A主動野村臺灣高息,11.17,-0.13,-1.15%,"14,943"
31,00997A主動群益美國增長,11.33,-0.43,-3.66%,"14,555"
32,2801 彰銀,23.90,0.00,0.00%,"13,732"
33,2303 聯電,115.50,-3.50,-2.94%,"13,571"
34,2323 中環,10.85,-0.25,-2.25%,"12,286"
35,2881 富邦金,128.50,-1.00,-0.77%,"11,477"
36,0052 富邦科技,60.15,-0.75,-1.23%,"10,183"
37,1504 東元,71.80,+ 0.80,+1.13%,"9,682"
38,2915 潤泰全,61.80,+ 1.00,+1.64%,"9,386"
39,2812 台中銀,19.00,0.00,0.00%,"9,306"
40,1909 榮成,11.20,+ 0.10,+0.90%,"9,177"
41,1314 中石化,7.80,-0.06,-0.76%,"9,120"
42,009821野村稀土關鍵資源,14.63,-0.33,-2.21%,"8,421"
43,4904 遠傳,101.50,0.00,0.00%,"8,057"
44,6116 彩晶,14.25,+ 0.55,+4.01%,"8,005"
45,9904 寶成,24.70,+ 0.20,+0.82%,"7,723"
46,1319 東陽,81.70,-0.20,-0.24%,"7,529"
47,3605 宏致,119.00,-2.00,-1.65%,"7,356"
48,6278 台表科,174.50,+ 2.50,+1.45%,"7,093"
49,00988A主動統一全球創新,16.50,-0.82,-4.73%,"6,931"
50,2357 華碩,925.00,+ 15.00,+1.65%,"6,758"
