Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,1101 台泥,25.65,+ 1.10,+4.48%,"130,649","29,414","101,235"
2,3042 晶技,198.00,+ 14.50,+7.90%,"33,267","6,735","26,532"
3,1314 中石化,9.01,+ 0.27,+3.09%,"99,542","73,718","25,824"
4,2542 興富發,39.55,-1.90,-4.58%,"47,140","22,311","24,829"
5,6770 力積電,73.10,+ 1.30,+1.81%,"118,631","95,975","22,655"
6,3717 聯嘉投控,26.05,+ 0.80,+3.17%,"30,360","8,765","21,596"
7,2834 臺企銀,17.90,-0.35,-1.92%,"37,735","16,456","21,279"
8,009828中信台日韓PCB,9.85,+ 0.20,+2.07%,"80,130","60,010","20,119"
9,2498 宏達電,41.65,+ 1.55,+3.87%,"24,654","4,953","19,701"
10,2618 長榮航,42.85,+ 0.35,+0.82%,"37,960","18,311","19,649"
11,2104 國際中橡,11.65,+ 1.05,+9.91%,"21,035","3,363","17,672"
12,2801 彰銀,27.85,-0.50,-1.76%,"32,125","14,996","17,129"
13,3055 蔚華科,203.50,-3.00,-1.45%,"25,052","8,151","16,901"
14,00953B群益優選非投等債,9.56,+ 0.01,+0.10%,"40,996","25,092","15,904"
15,2030 彰源,27.65,+ 0.40,+1.47%,"26,838","11,043","15,795"
16,2484 希華,72.90,+ 3.30,+4.74%,"18,374","2,956","15,418"
17,1727 中華化,116.50,+ 10.50,+9.91%,"21,402","6,852","14,551"
18,2610 華航,20.45,-0.05,-0.24%,"34,416","20,155","14,261"
19,4919 新唐,134.00,+ 0.50,+0.37%,"43,703","31,470","12,233"
20,3037 欣興,"1,160.00",+ 40.00,+3.57%,"23,050","10,825","12,226"
21,2609 陽明,59.90,-0.90,-1.48%,"27,683","16,601","11,082"
22,2302 麗正,45.75,+ 2.05,+4.69%,"13,188","2,844","10,344"
23,3094 聯傑,54.30,+ 1.70,+3.23%,"27,140","17,361","9,779"
24,2884 玉山金,45.60,-0.45,-0.98%,"25,178","17,192","7,986"
25,5880 合庫金,26.75,-0.30,-1.11%,"17,504","9,623","7,881"
26,2464 盟立,195.00,+ 4.50,+2.36%,"18,569","11,047","7,523"
27,2481 強茂,173.00,+ 2.00,+1.17%,"39,482","32,264","7,218"
28,3645 達邁,72.60,+ 3.30,+4.76%,"8,152","1,279","6,873"
29,00673R期元大S＆P原油反1,10.94,+ 0.49,+4.69%,"46,335","39,645","6,691"
30,2890 永豐金,45.05,-0.35,-0.77%,"20,245","13,630","6,615"
31,2342 茂矽,46.35,+ 4.20,+9.96%,"11,050","5,156","5,894"
32,2368 金像電,"1,140.00",+ 100.00,+9.62%,"14,174","8,318","5,856"
33,2340 台亞,34.35,+ 0.25,+0.73%,"8,673","2,849","5,823"
34,4956 光鋐,43.55,+ 1.35,+3.20%,"28,885","23,196","5,689"
35,2356 英業達,61.00,-0.20,-0.33%,"14,244","8,627","5,616"
36,009805台新美國電力基建,15.15,+ 0.19,+1.27%,"8,377","3,268","5,109"
37,1102 亞泥,35.95,+ 0.50,+1.41%,"11,338","6,406","4,932"
38,6278 台表科,209.00,-4.50,-2.11%,"19,014","14,196","4,819"
39,2033 佳大,37.30,0.00,0.00%,"5,864","1,366","4,499"
40,2880 華南金,45.80,-0.75,-1.61%,"12,822","8,501","4,321"
41,9904 寶成,24.90,+ 0.30,+1.22%,"10,885","6,702","4,182"
42,2891 中信金,68.90,-0.70,-1.01%,"20,611","16,809","3,801"
43,9945 潤泰新,29.55,+ 0.60,+2.07%,"8,610","5,008","3,602"
44,6456 GIS-KY,78.60,+ 5.00,+6.79%,"26,940","23,341","3,600"
45,2404 漢唐,"1,250.00",+ 110.00,+9.65%,"5,163","1,656","3,507"
46,2337 旺宏,119.00,+ 1.00,+0.85%,"27,563","24,191","3,373"
47,2845 遠東銀,13.35,-0.15,-1.11%,"6,735","3,407","3,328"
48,1710 東聯,16.70,-0.05,-0.30%,"8,187","4,911","3,276"
49,2347 聯強,94.50,+ 4.60,+5.12%,"5,073","1,932","3,141"
50,3532 台勝科,445.00,+ 10.50,+2.42%,"11,441","8,359","3,083"
