Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00407A主動凱基台灣,9.32,-0.10,-1.06%,"499,761","2,058,025","-1,558,264"
2,00631L元大台灣50正2,36.86,+ 0.08,+0.22%,"1,228,054","2,719,399","-1,491,345"
3,00405A主動富邦台灣龍耀,8.61,-0.16,-1.82%,"594,880","2,038,351","-1,443,471"
4,009816凱基台灣TOP50,15.25,+ 0.02,+0.13%,"910,567","2,199,807","-1,289,240"
5,00685L群益臺灣加權正2,12.08,-0.01,-0.08%,"364,535","1,587,258","-1,222,723"
6,0050 元大台灣50,106.00,+ 0.20,+0.19%,"698,941","1,618,950","-920,009"
7,00991A主動復華未來50,19.05,-0.46,-2.36%,"634,243","1,472,050","-837,806"
8,00988A主動統一全球創新,18.65,-0.52,-2.71%,"575,722","1,311,111","-735,388"
9,00919 群益台灣精選高息,29.71,-0.26,-0.87%,"796,017","1,339,444","-543,427"
10,6770 力積電,69.00,-2.10,-2.95%,"734,888","1,266,651","-531,762"
11,009821野村稀土關鍵資源,13.34,-0.01,-0.07%,"128,177","524,313","-396,136"
12,00918 大華優利高填息30,31.88,-0.06,-0.19%,"518,664","860,758","-342,094"
13,00927 群益半導體收益,41.03,-0.58,-1.39%,"163,805","493,557","-329,751"
14,2303 聯電,153.50,-2.50,-1.60%,"1,716,010","2,029,729","-313,718"
15,00990A主動元大AI新經濟,17.60,-0.36,-2.00%,"390,698","703,980","-313,282"
16,00400A主動國泰動能高息,14.10,-0.15,-1.05%,"425,831","715,963","-290,131"
17,3481 群創,61.00,-4.30,-6.58%,"1,753,616","1,968,408","-214,792"
18,0056 元大高股息,52.40,-0.25,-0.47%,"396,219","599,121","-202,901"
19,00997A主動群益美國增長,12.07,-0.08,-0.66%,"279,638","482,452","-202,813"
20,2317 鴻海,236.50,-1.00,-0.42%,"502,851","699,125","-196,274"
21,2344 華邦電,167.00,-9.50,-5.38%,"1,036,951","1,225,937","-188,985"
22,00712 復華富時不動產,8.87,+ 0.08,+0.91%,"472,723","636,312","-163,589"
23,9904 寶成,24.25,0.00,0.00%,"240,454","399,671","-159,216"
24,00406A主動中信台灣收益,9.73,-0.13,-1.32%,"206,517","350,398","-143,880"
25,2324 仁寶,36.65,+ 0.05,+0.14%,"711,072","845,224","-134,152"
26,00961 FT臺灣永續高息,12.67,-0.02,-0.16%,"80,080","207,740","-127,660"
27,00984D主動聯博全球非投,10.15,-0.01,-0.10%,"169,527","291,523","-121,996"
28,2002 中鋼,18.40,-0.15,-0.81%,"778,895","898,144","-119,249"
29,009824群益美國科技巨頭,10.10,+ 0.05,+0.50%,"147,881","264,968","-117,086"
30,00981A主動統一台股增長,29.35,-0.60,-2.00%,"1,717,885","1,830,607","-112,721"
31,00402A主動安聯美國科技,9.79,+ 0.04,+0.41%,"230,908","342,950","-112,041"
32,1504 東元,66.50,-1.00,-1.48%,"198,015","303,153","-105,138"
33,00935 野村臺灣新科技50,58.35,-0.60,-1.02%,"115,884","214,937","-99,052"
34,00984A主動安聯台灣高息,16.20,-0.10,-0.61%,"86,447","185,484","-99,036"
35,2330 台積電,"2,440.00",+ 25.00,+1.04%,"280,939","377,054","-96,114"
36,6116 彩晶,16.60,-0.60,-3.49%,"351,252","444,575","-93,323"
37,00896 中信綠能及電動車,27.30,-0.02,-0.07%,"89,615","182,343","-92,728"
38,00404A主動聯博動能50,9.82,-0.07,-0.71%,"99,947","192,117","-92,169"
39,2312 金寶,34.20,+ 0.20,+0.59%,"173,960","264,511","-90,550"
40,2353 宏碁,31.95,-0.55,-1.69%,"484,145","571,895","-87,749"
41,2337 旺宏,138.00,-5.50,-3.83%,"443,179","530,215","-87,036"
42,9105 泰金寶-DR,8.88,+ 0.24,+2.78%,"360,579","442,375","-81,796"
43,2313 華通,235.00,+ 12.00,+5.38%,"193,129","266,860","-73,731"
44,6005 群益證,35.35,-1.05,-2.88%,"170,948","243,944","-72,995"
45,1101 台泥,22.85,+ 0.15,+0.66%,"384,706","457,009","-72,303"
46,00830 國泰費城半導體,89.85,-0.15,-0.17%,"121,484","188,206","-66,721"
47,6239 力成,312.50,-7.50,-2.34%,"148,417","213,192","-64,775"
48,00947 台新臺灣IC設計,36.19,-1.11,-2.98%,"66,800","129,972","-63,171"
49,009819中信數據及電力,10.16,0.00,0.00%,"158,024","220,259","-62,234"
50,0052 富邦科技,62.10,+ 0.10,+0.16%,"248,586","309,535","-60,948"
