Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,3481 群創,59.40,+ 3.20,+5.69%,"187,202","367,795","-180,593"
2,00919 群益台灣精選高息,30.78,+ 0.48,+1.58%,"41,018","187,692","-146,673"
3,00631L元大台灣50正2,39.22,+ 1.31,+3.46%,"45,269","147,996","-102,726"
4,2303 聯電,130.50,-11.00,-7.77%,"201,213","296,430","-95,217"
5,00918 大華優利高填息30,31.73,+ 0.32,+1.02%,"32,108","126,228","-94,119"
6,009816凱基台灣TOP50,15.74,+ 0.31,+2.01%,"41,820","125,857","-84,036"
7,00712 復華富時不動產,8.76,0.00,0.00%,"18,470","78,849","-60,378"
8,1802 台玻,71.80,+ 0.80,+1.13%,"12,096","56,370","-44,273"
9,00990A主動元大AI新經濟,21.11,+ 0.94,+4.66%,"23,318","67,100","-43,782"
10,2344 華邦電,177.50,-7.00,-3.79%,"79,489","116,738","-37,249"
11,0050 元大台灣50,107.60,+ 1.90,+1.80%,"34,598","70,549","-35,950"
12,2324 仁寶,47.05,+ 2.70,+6.09%,"94,293","126,116","-31,822"
13,00896 中信綠能及電動車,30.08,+ 0.54,+1.83%,"9,177","33,192","-24,014"
14,2313 華通,266.50,-4.00,-1.48%,"5,777","29,452","-23,675"
15,00632R元大台灣50反1,10.02,-0.17,-1.67%,"53,893","77,437","-23,544"
16,009819中信數據及電力,11.55,+ 0.50,+4.52%,"13,360","35,221","-21,861"
17,00991A主動復華未來50,19.99,+ 0.18,+0.91%,"49,388","69,243","-19,854"
18,00988A主動統一全球創新,22.66,+ 0.96,+4.42%,"63,553","80,971","-17,418"
19,6282 康舒,64.40,+ 1.40,+2.22%,"8,310","25,676","-17,365"
20,00673R期元大S＆P原油反1,12.12,-0.48,-3.81%,"11,843","26,424","-14,581"
21,8150 南茂,95.80,-2.80,-2.84%,"10,152","23,530","-13,377"
22,2002 中鋼,19.40,+ 0.45,+2.37%,"39,058","52,415","-13,357"
23,00961 FT臺灣永續高息,13.47,+ 0.10,+0.75%,"8,447","21,395","-12,947"
24,2609 陽明,53.70,+ 0.10,+0.19%,"56,015","68,383","-12,368"
25,00984D主動聯博全球非投,10.03,-0.01,-0.10%,"12,683","24,711","-12,027"
26,8105 凌巨,20.60,-0.60,-2.83%,"9,754","21,657","-11,903"
27,2328 廣宇,60.50,-1.20,-1.94%,"6,233","18,081","-11,848"
28,00916 國泰全球品牌50,31.20,+ 0.11,+0.35%,"5,818","16,394","-10,576"
29,6239 力成,343.00,-4.00,-1.15%,"9,911","20,294","-10,383"
30,2408 南亞科,401.50,-18.00,-4.29%,"38,212","48,468","-10,256"
31,6213 聯茂,270.00,-3.00,-1.10%,"2,673","12,525","-9,852"
32,1717 長興,78.10,-0.60,-0.76%,"3,898","13,436","-9,538"
33,3714 富采,70.00,+ 0.80,+1.16%,"4,727","13,839","-9,112"
34,9904 寶成,26.50,+ 0.40,+1.53%,"10,990","19,904","-8,913"
35,00935 野村臺灣新科技50,62.65,+ 0.65,+1.05%,"5,255","13,814","-8,558"
36,6116 彩晶,22.70,+ 2.05,+9.93%,"40,164","48,594","-8,430"
37,4540 全球傳動,72.00,-5.30,-6.86%,"2,473","10,662","-8,188"
38,2548 華固,101.00,-3.50,-3.35%,"4,816","12,816","-8,000"
39,2377 微星,146.50,-2.50,-1.68%,"11,819","19,291","-7,472"
40,2369 菱生,35.50,-1.15,-3.14%,"3,821","10,919","-7,098"
41,2474 可成,257.00,+ 11.50,+4.68%,"9,156","15,805","-6,648"
42,2489 瑞軒,50.10,+ 2.30,+4.81%,"7,501","14,148","-6,646"
43,3673 TPK-KY,94.00,+ 2.00,+2.17%,"5,235","11,249","-6,013"
44,4958 臻鼎-KY,510.00,-10.00,-1.92%,"2,954","8,962","-6,007"
45,4927 泰鼎-KY,52.00,-0.60,-1.14%,"2,753","8,719","-5,966"
46,3048 益登,69.20,-6.00,-7.98%,"12,055","17,882","-5,827"
47,9105 泰金寶-DR,11.55,+ 1.05,+10.00%,"58,403","64,112","-5,708"
48,2331 精英,24.60,-1.00,-3.91%,"5,452","10,885","-5,432"
49,00910 第一金太空衛星,80.00,+ 0.15,+0.19%,"1,893","7,171","-5,278"
50,2327 國巨*,820.00,-26.00,-3.07%,"8,998","13,783","-4,784"
