Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,00403A主動統一升級50,11.15,+ 0.13,+1.18%,"3,690,056","2,001,079","1,688,976"
2,2887 台新新光金,33.35,+ 0.10,+0.30%,"1,009,167","637,186","371,980"
3,2892 第一金,33.20,+ 0.45,+1.37%,"781,205","481,759","299,445"
4,2618 長榮航,43.90,-1.00,-2.23%,"651,255","356,389","294,866"
5,2610 華航,22.55,-1.15,-4.85%,"605,486","345,255","260,231"
6,00992A主動群益科技創新,18.97,+ 0.43,+2.32%,"509,310","269,784","239,526"
7,2884 玉山金,32.90,-0.15,-0.45%,"667,480","478,903","188,576"
8,2890 永豐金,40.00,+ 0.10,+0.25%,"768,824","607,450","161,374"
9,2801 彰銀,23.85,-0.15,-0.63%,"487,536","328,529","159,006"
10,00981A主動統一台股增長,32.00,+ 0.72,+2.30%,"1,338,271","1,181,977","156,294"
11,2883 凱基金,28.30,-0.40,-1.39%,"1,403,377","1,252,033","151,344"
12,00940 元大台灣價值高息,12.62,-0.03,-0.24%,"275,794","124,710","151,083"
13,5880 合庫金,24.85,0.00,0.00%,"283,122","134,133","148,989"
14,00680L元大美債20正2,6.99,-0.23,-3.19%,"339,509","214,580","124,928"
15,00673R期元大S＆P原油反1,15.87,+ 0.09,+0.57%,"300,347","182,338","118,008"
16,00878 國泰永續高股息,33.32,-0.18,-0.54%,"426,848","310,537","116,310"
17,2834 臺企銀,17.60,-0.15,-0.85%,"445,976","341,711","104,264"
18,00999A主動野村臺灣高息,11.01,+ 0.16,+1.47%,"266,547","164,521","102,026"
19,2886 兆豐金,46.15,+ 0.05,+0.11%,"578,483","480,106","98,377"
20,1402 遠東新,28.30,-0.20,-0.70%,"435,760","337,974","97,785"
21,00953B群益優選非投等債,9.71,+ 0.01,+0.10%,"365,719","287,215","78,504"
22,1301 台塑,54.30,-0.20,-0.37%,"405,066","327,065","78,000"
23,2845 遠東銀,13.00,0.00,0.00%,"246,974","171,609","75,364"
24,1314 中石化,8.38,+ 0.02,+0.24%,"229,211","154,931","74,279"
25,1303 南亞,183.00,+ 16.50,+9.91%,"442,567","371,791","70,776"
26,2867 三商壽,8.25,-0.09,-1.08%,"235,145","170,279","64,866"
27,2880 華南金,36.70,-1.30,-3.42%,"451,272","387,931","63,341"
28,00982A主動群益台灣強棒,24.98,+ 0.37,+1.50%,"229,740","171,268","58,472"
29,2449 京元電子,331.00,-6.50,-1.93%,"212,053","159,061","52,991"
30,00900 富邦特選高股息30,19.32,+ 0.11,+0.57%,"95,527","48,666","46,861"
31,00713 元大台灣高息低波,59.90,-0.30,-0.50%,"96,727","53,122","43,605"
32,00688L國泰20年美債正2,6.97,-0.20,-2.79%,"122,092","78,568","43,524"
33,00983A主動中信ARK創新,12.35,+ 0.01,+0.08%,"84,092","41,043","43,048"
34,1802 台玻,71.10,-3.70,-4.95%,"276,855","235,660","41,195"
35,009820元大納斯達克精選,10.14,+ 0.15,+1.50%,"235,543","194,819","40,724"
36,009805新光美國電力基建,17.34,+ 0.29,+1.70%,"117,683","80,047","37,636"
37,00993A主動安聯台灣,14.30,+ 0.25,+1.78%,"97,153","59,842","37,311"
38,2881 富邦金,122.50,-3.00,-2.39%,"412,821","379,801","33,020"
39,5876 上海商銀,42.40,-0.30,-0.70%,"164,576","136,175","28,400"
40,3045 台灣大,118.00,+ 1.50,+1.29%,"137,918","109,766","28,152"
41,6213 聯茂,360.00,-10.50,-2.83%,"85,009","57,633","27,376"
42,2891 中信金,70.60,-0.40,-0.56%,"520,558","493,818","26,740"
43,8046 南電,"1,175.00",-10.00,-0.84%,"92,045","65,451","26,593"
44,00915 凱基優選高股息30,32.32,-0.16,-0.49%,"60,452","35,088","25,363"
45,2882 國泰金,95.00,-3.30,-3.36%,"404,147","379,450","24,697"
46,2377 微星,145.50,-0.50,-0.34%,"97,604","75,356","22,247"
47,2401 凌陽,31.20,-0.55,-1.73%,"62,964","43,473","19,491"
48,00939 統一台灣高息動能,21.27,-0.19,-0.89%,"52,667","33,190","19,476"
49,00945B凱基美國非投等債,14.54,0.00,0.00%,"89,959","70,850","19,109"
50,2634 漢翔,56.20,-0.40,-0.71%,"57,405","39,230","18,174"
