Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00685L群益臺灣加權正2,10.49,-0.07,-0.66%,"1,299,902","4,259,267","-2,959,365"
2,00403A主動統一升級50,9.54,+ 0.15,+1.60%,"1,660,797","4,013,470","-2,352,673"
3,0050 元大台灣50,100.65,-1.35,-1.32%,"809,363","2,110,794","-1,301,431"
4,00631L元大台灣50正2,32.15,-0.47,-1.44%,"792,907","1,843,784","-1,050,877"
5,009816凱基台灣TOP50,14.56,-0.05,-0.34%,"939,968","1,976,504","-1,036,536"
6,00991A主動復華未來50,16.33,+ 0.35,+2.19%,"1,226,397","2,071,254","-844,856"
7,00406A主動中信台灣收益,8.97,+ 0.16,+1.82%,"316,976","1,134,160","-817,183"
8,00981A主動統一台股增長,27.58,+ 0.47,+1.73%,"1,536,961","2,287,409","-750,447"
9,00405A主動富邦台灣龍耀,7.90,+ 0.24,+3.13%,"572,301","1,287,545","-715,243"
10,00407A主動凱基台灣,8.99,+ 0.25,+2.86%,"341,548","875,386","-533,838"
11,0056 元大高股息,50.60,+ 0.78,+1.57%,"308,003","817,497","-509,494"
12,00400A主動國泰動能高息,13.57,+ 0.32,+2.42%,"272,865","575,293","-302,427"
13,3481 群創,47.80,+ 2.00,+4.37%,"584,272","885,702","-301,430"
14,00988A主動統一全球創新,16.23,+ 0.09,+0.56%,"271,675","566,051","-294,376"
15,2303 聯電,118.50,+ 0.50,+0.42%,"660,744","930,394","-269,650"
16,00927 群益半導體收益,35.02,+ 0.22,+0.63%,"151,769","405,965","-254,195"
17,00929 復華台灣科技優息,28.15,+ 0.58,+2.10%,"156,597","409,372","-252,775"
18,6770 力積電,60.10,+ 5.40,+9.87%,"433,640","612,004","-178,363"
19,00992A主動群益科技創新,16.18,+ 0.59,+3.78%,"369,573","510,432","-140,859"
20,00961 FT臺灣永續高息,13.03,+ 0.11,+0.85%,"80,371","214,624","-134,253"
21,1314 中石化,7.65,-0.01,-0.13%,"201,085","335,118","-134,033"
22,00878 國泰永續高股息,32.57,0.00,0.00%,"168,687","294,846","-126,158"
23,2409 友達,24.45,+ 0.55,+2.30%,"646,290","766,955","-120,664"
24,00990A主動元大AI新經濟,15.49,+ 0.15,+0.98%,"187,022","302,618","-115,596"
25,00984A主動安聯台灣高息,14.45,+ 0.18,+1.26%,"59,448","166,347","-106,899"
26,00982A主動群益台灣強棒,21.61,+ 0.57,+2.71%,"189,618","294,548","-104,930"
27,00984D主動聯博全球非投,10.16,+ 0.02,+0.20%,"142,305","247,090","-104,785"
28,2330 台積電,"2,320.00",-50.00,-2.11%,"185,700","279,946","-94,245"
29,00919 群益台灣精選高息,29.51,+ 0.06,+0.20%,"330,287","416,842","-86,554"
30,00891 中信關鍵半導體,33.86,+ 0.14,+0.42%,"86,026","166,801","-80,775"
31,2449 京元電子,245.50,+ 12.00,+5.14%,"84,564","162,629","-78,064"
32,2337 旺宏,120.00,+ 9.50,+8.60%,"192,068","263,106","-71,037"
33,00881 國泰台灣科技龍頭,50.90,+ 0.05,+0.10%,"88,443","155,643","-67,200"
34,00935 野村臺灣新科技50,54.05,-0.35,-0.64%,"108,028","173,886","-65,857"
35,0052 富邦科技,58.65,-0.50,-0.85%,"186,835","251,337","-64,501"
36,2344 華邦電,157.00,+ 14.00,+9.79%,"375,766","439,318","-63,551"
37,8150 南茂,82.50,+ 4.90,+6.31%,"169,922","229,756","-59,833"
38,00673R期元大S＆P原油反1,13.13,-0.27,-2.01%,"153,493","212,418","-58,924"
39,2891 中信金,64.80,0.00,0.00%,"418,553","477,460","-58,907"
40,1326 台化,58.20,+ 1.90,+3.37%,"183,972","240,618","-56,646"
41,1802 台玻,52.30,+ 4.75,+9.99%,"70,687","127,156","-56,469"
42,2382 廣達,300.50,+ 4.00,+1.35%,"149,820","206,259","-56,439"
43,1303 南亞,170.50,+ 5.50,+3.33%,"450,956","505,780","-54,824"
44,00997A主動群益美國增長,11.23,+ 0.12,+1.08%,"119,086","169,240","-50,153"
45,2353 宏碁,29.05,+ 0.25,+0.87%,"187,862","238,009","-50,146"
46,1409 新纖,22.60,+ 0.80,+3.67%,"94,783","143,316","-48,532"
47,1717 長興,63.60,+ 1.90,+3.08%,"41,108","85,261","-44,153"
48,1714 和桐,14.55,+ 0.20,+1.39%,"94,424","137,359","-42,935"
49,009826貝萊德世界股票,10.18,+ 0.10,+0.99%,"28,693","69,209","-40,515"
50,9904 寶成,23.75,-0.55,-2.26%,"169,100","208,682","-39,581"
