Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2409 友達,31.20,+ 0.70,+2.30%,"310,697"
2,00403A主動統一升級50,10.34,-0.01,-0.10%,"205,446"
3,6770 力積電,73.50,+ 1.10,+1.52%,"127,950"
4,2344 華邦電,179.50,-3.50,-1.91%,"81,760"
5,0050 元大台灣50,109.15,-0.50,-0.46%,"77,857"
6,00981A主動統一台股增長,29.89,-0.03,-0.10%,"56,525"
7,2892 第一金,38.00,+ 0.20,+0.53%,"43,364"
8,2408 南亞科,515.00,-8.00,-1.53%,"41,493"
9,2886 兆豐金,49.90,-0.40,-0.80%,"38,731"
10,3481 群創,49.35,-0.75,-1.50%,"36,984"
11,3711 日月光投控,650.00,+ 10.00,+1.56%,"30,496"
12,2834 臺企銀,17.90,-0.05,-0.28%,"29,606"
13,00631L元大台灣50正2,37.15,-0.39,-1.04%,"27,207"
14,00991A主動復華未來50,17.74,+ 0.04,+0.23%,"26,907"
15,5880 合庫金,26.85,0.00,0.00%,"24,763"
16,00409A主動復華全球50,9.81,-0.04,-0.41%,"24,554"
17,5876 上海商銀,47.90,+ 0.40,+0.84%,"21,613"
18,2002 中鋼,19.10,-0.15,-0.78%,"20,706"
19,00988A主動統一全球創新,16.27,-0.01,-0.06%,"19,913"
20,2330 台積電,"2,450.00",-15.00,-0.61%,"19,014"
21,2327 國巨*,572.00,+ 7.00,+1.24%,"18,471"
22,00891 中信關鍵半導體,35.87,+ 0.05,+0.14%,"18,202"
23,1301 台塑,65.60,-1.10,-1.65%,"17,877"
24,2885 元大金,69.70,0.00,0.00%,"17,713"
25,00400A主動國泰動能高息,15.01,-0.05,-0.33%,"16,875"
26,2412 中華電,139.50,0.00,0.00%,"16,846"
27,2880 華南金,44.80,+ 0.45,+1.01%,"16,535"
28,00405A主動富邦台灣龍耀,8.77,-0.01,-0.11%,"14,758"
29,2337 旺宏,122.50,-4.00,-3.16%,"14,384"
30,00990A主動元大AI新經濟,15.14,-0.02,-0.13%,"13,581"
31,2492 華新科,334.00,+ 14.50,+4.54%,"12,655"
32,2889 國票金,16.55,-0.15,-0.90%,"11,696"
33,00878 國泰永續高股息,34.15,+ 0.02,+0.06%,"10,819"
34,0052 富邦科技,63.60,-0.15,-0.24%,"10,362"
35,3045 台灣大,120.00,+ 0.50,+0.42%,"10,305"
36,2317 鴻海,251.00,-1.00,-0.40%,"10,247"
37,2382 廣達,336.00,-6.00,-1.75%,"10,214"
38,0056 元大高股息,55.70,-0.05,-0.09%,"10,173"
39,1326 台化,71.30,-0.50,-0.70%,"9,926"
40,1101 台泥,24.80,+ 0.05,+0.20%,"8,731"
41,3037 欣興,994.00,+ 1.00,+0.10%,"8,452"
42,00881 國泰台灣科技龍頭,50.50,-0.45,-0.88%,"8,409"
43,00927 群益半導體收益,37.72,-0.02,-0.05%,"8,053"
44,1216 統一,75.60,-0.40,-0.53%,"7,640"
45,2845 遠東銀,13.45,-0.10,-0.74%,"7,529"
46,009824群益美國科技巨頭,10.07,0.00,0.00%,"7,413"
47,3702 大聯大,108.00,+ 3.00,+2.86%,"6,967"
48,1312 國喬,14.95,+ 0.30,+2.05%,"6,918"
49,6116 彩晶,14.70,+ 0.05,+0.34%,"6,572"
50,3006 晶豪科,312.00,+ 5.50,+1.79%,"6,159"
