Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,55.80,-3.60,-6.06%,"170,430","972,689","-802,259"
2,00403A主動統一升級50,10.59,-0.20,-1.85%,"406,992","603,168","-196,176"
3,2324 仁寶,42.35,-4.70,-9.99%,"263,713","400,805","-137,092"
4,2353 宏碁,39.10,-4.30,-9.91%,"196,655","302,714","-106,059"
5,2344 華邦電,179.50,+ 2.00,+1.13%,"227,016","332,157","-105,141"
6,6116 彩晶,20.45,-2.25,-9.91%,"43,647","108,791","-65,145"
7,2356 英業達,77.80,-7.60,-8.90%,"138,221","198,107","-59,886"
8,1314 中石化,8.25,+ 0.17,+2.10%,"120,987","180,153","-59,167"
9,2887 台新新光金,28.55,+ 0.25,+0.88%,"246,346","303,603","-57,257"
10,2312 金寶,41.05,-2.35,-5.41%,"111,914","167,087","-55,173"
11,2489 瑞軒,49.05,-1.05,-2.10%,"24,152","76,507","-52,354"
12,3231 緯創,176.00,-18.00,-9.28%,"128,624","175,481","-46,857"
13,2890 永豐金,33.15,+ 0.15,+0.45%,"54,395","93,687","-39,292"
14,2317 鴻海,293.00,-16.00,-5.18%,"110,761","149,621","-38,860"
15,3706 神達,93.90,-6.10,-6.10%,"60,950","99,764","-38,815"
16,2382 廣達,404.00,-13.00,-3.12%,"73,707","111,020","-37,314"
17,2002 中鋼,19.25,-0.15,-0.77%,"75,212","111,693","-36,481"
18,1528 恩德,29.00,-1.70,-5.54%,"12,565","48,919","-36,354"
19,9105 泰金寶-DR,12.70,+ 1.15,+9.96%,"84,357","120,670","-36,313"
20,1605 華新,41.60,-1.10,-2.58%,"112,533","148,416","-35,883"
21,00632R元大台灣50反1,10.14,+ 0.12,+1.20%,"104,631","139,998","-35,367"
22,2408 南亞科,395.00,-6.50,-1.62%,"115,750","151,116","-35,367"
23,3042 晶技,208.00,-9.50,-4.37%,"14,603","48,213","-33,610"
24,1402 遠東新,27.55,+ 0.25,+0.92%,"64,194","96,934","-32,740"
25,2337 旺宏,156.50,-5.50,-3.40%,"27,236","58,192","-30,956"
26,2834 臺企銀,17.10,+ 0.25,+1.48%,"60,212","90,845","-30,633"
27,2474 可成,242.00,-15.00,-5.84%,"15,948","45,227","-29,279"
28,00981A主動統一台股增長,31.36,-0.45,-1.41%,"192,386","221,231","-28,845"
29,00992A主動群益科技創新,18.20,-0.32,-1.73%,"55,096","80,595","-25,499"
30,00878 國泰永續高股息,32.68,-0.62,-1.86%,"78,525","103,127","-24,602"
31,2405 輔信,20.25,-1.45,-6.68%,"15,978","40,433","-24,455"
32,3673 TPK-KY,87.60,-6.40,-6.81%,"31,429","55,557","-24,128"
33,8105 凌巨,20.05,-0.55,-2.67%,"16,182","40,099","-23,917"
34,3059 華晶科,50.80,+ 0.20,+0.40%,"22,028","45,397","-23,369"
35,1303 南亞,111.00,-2.00,-1.77%,"55,045","77,821","-22,776"
36,2498 宏達電,47.70,-2.25,-4.50%,"17,242","39,697","-22,456"
37,2618 長榮航,37.90,+ 0.20,+0.53%,"59,160","81,050","-21,891"
38,2323 中環,12.15,-0.60,-4.71%,"51,362","72,297","-20,935"
39,2354 鴻準,62.30,-2.80,-4.30%,"16,420","37,300","-20,880"
40,3048 益登,67.80,-1.40,-2.02%,"8,914","29,668","-20,754"
41,3714 富采,68.50,-1.50,-2.14%,"12,616","33,043","-20,427"
42,2377 微星,140.00,-6.50,-4.44%,"27,232","46,779","-19,547"
43,2495 普安,51.00,-1.80,-3.41%,"8,338","25,450","-17,112"
44,2484 希華,50.80,-3.70,-6.79%,"18,649","35,454","-16,805"
45,2881 富邦金,114.00,+ 1.00,+0.88%,"55,345","72,033","-16,688"
46,2867 三商壽,8.12,+ 0.12,+1.50%,"25,610","42,224","-16,614"
47,3060 銘異,31.95,-1.80,-5.33%,"5,786","21,825","-16,040"
48,00665L富邦恒生國企正2,9.47,-0.17,-1.76%,"10,693","25,938","-15,245"
49,00988A主動統一全球創新,22.09,-0.57,-2.52%,"117,098","132,309","-15,211"
50,00400A主動國泰動能高息,14.86,-0.16,-1.07%,"44,723","59,840","-15,117"
