Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2492 華新科,316.50,+ 28.50,+9.90%,"8,282,958","19,864,853","-11,581,895"
2,2368 金像電,"1,010.00",+ 10.00,+1.00%,"14,847,533","19,904,239","-5,056,705"
3,4958 臻鼎-KY,477.50,+ 6.00,+1.27%,"20,432,326","25,121,068","-4,688,742"
4,6446 藥華藥,"1,445.00",+ 5.00,+0.35%,"4,952,258","8,862,172","-3,909,914"
5,2327 國巨*,662.00,+ 60.00,+9.97%,"30,519,465","34,346,545","-3,827,080"
6,2382 廣達,325.00,-0.50,-0.15%,"6,378,722","9,352,820","-2,974,097"
7,2464 盟立,196.00,-0.50,-0.25%,"3,369,450","5,737,541","-2,368,090"
8,2337 旺宏,136.50,0.00,0.00%,"12,286,966","14,294,430","-2,007,464"
9,1605 華新,39.30,-0.70,-1.75%,"2,320,092","3,795,737","-1,475,644"
10,8112 至上,97.80,+ 0.90,+0.93%,"2,317,079","3,657,663","-1,340,584"
11,1560 中砂,707.00,-21.00,-2.88%,"1,046,533","2,356,600","-1,310,067"
12,1717 長興,78.20,-0.40,-0.51%,"2,217,546","3,472,848","-1,255,302"
13,2395 研華,698.00,+ 12.00,+1.75%,"2,904,796","4,133,356","-1,228,559"
14,3149 正達,68.30,0.00,0.00%,"560,528","1,752,493","-1,191,964"
15,8150 南茂,92.90,+ 0.70,+0.76%,"6,917,808","8,093,451","-1,175,642"
16,8039 台虹,249.50,+ 22.50,+9.91%,"5,582,557","6,724,561","-1,142,003"
17,2409 友達,25.75,-0.50,-1.90%,"3,361,541","4,497,953","-1,136,412"
18,1802 台玻,56.90,-0.70,-1.22%,"1,150,464","2,221,189","-1,070,724"
19,6781 AES-KY,"1,125.00",-20.00,-1.75%,"726,631","1,620,313","-893,681"
20,5388 中磊,81.10,-1.30,-1.58%,"771,717","1,619,389","-847,672"
21,3706 神達,91.70,-0.70,-0.76%,"892,174","1,651,818","-759,643"
22,2891 中信金,66.50,-0.10,-0.15%,"1,846,391","2,601,153","-754,761"
23,2603 長榮,215.50,+ 1.00,+0.47%,"1,301,771","2,048,669","-746,897"
24,3036 文曄,215.00,-2.50,-1.15%,"1,514,371","2,234,182","-719,810"
25,8033 雷虎,183.50,+ 10.50,+6.07%,"1,695,485","2,368,768","-673,283"
26,2059 川湖,"12,235.00",+ 190.00,+1.58%,"3,536,020","4,180,440","-644,419"
27,2441 超豐,125.50,0.00,0.00%,"607,203","1,203,748","-596,544"
28,4763 材料*-KY,51.60,-1.00,-1.90%,"536,997","1,090,304","-553,307"
29,6213 聯茂,469.00,+ 5.00,+1.08%,"3,252,414","3,804,294","-551,880"
30,2892 第一金,33.15,0.00,0.00%,"924,035","1,408,662","-484,627"
31,3665 貿聯-KY,"2,205.00",+ 50.00,+2.32%,"5,982,779","6,445,092","-462,312"
32,3376 新日興,189.50,-2.50,-1.30%,"361,979","819,446","-457,467"
33,3702 大聯大,123.50,+ 1.00,+0.82%,"1,338,974","1,789,697","-450,723"
34,6415 矽力*-KY,465.00,+ 16.00,+3.56%,"1,436,642","1,884,963","-448,320"
35,1519 華城,720.00,0.00,0.00%,"1,233,375","1,680,017","-446,642"
36,2356 英業達,68.80,-0.20,-0.29%,"5,087,943","5,516,835","-428,892"
37,6282 康舒,48.15,+ 1.00,+2.12%,"634,113","1,054,921","-420,808"
38,3010 華立,131.00,-1.50,-1.13%,"141,645","530,078","-388,433"
39,1608 華榮,36.80,-1.15,-3.03%,"373,461","745,602","-372,141"
40,6531 愛普*,865.00,-13.00,-1.48%,"807,601","1,173,710","-366,108"
41,5434 崇越,527.00,-5.00,-0.94%,"282,568","569,831","-287,263"
42,2425 承啟,41.95,+ 0.05,+0.12%,"201,416","480,658","-279,242"
43,2399 映泰,44.40,-0.70,-1.55%,"243,677","518,126","-274,449"
44,2882 國泰金,99.50,-0.20,-0.20%,"1,458,228","1,732,136","-273,908"
45,6505 台塑化,69.80,-0.40,-0.57%,"825,247","1,075,096","-249,849"
46,9933 中鼎,42.20,+ 0.20,+0.48%,"165,696","411,393","-245,696"
47,3563 牧德,703.00,-14.00,-1.95%,"381,500","623,412","-241,911"
48,2383 台光電,"5,690.00",-40.00,-0.70%,"9,008,323","9,250,067","-241,744"
49,2347 聯強,91.50,-0.10,-0.11%,"291,182","531,686","-240,503"
50,2474 可成,203.00,-2.00,-0.98%,"516,089","751,920","-235,831"
