Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00631L元大台灣50正2,38.30,-0.92,-2.35%,"146,396","416,882","-270,485"
2,009816凱基台灣TOP50,15.48,-0.26,-1.65%,"134,910","375,813","-240,902"
3,00918 大華優利高填息30,30.88,-0.85,-2.68%,"79,153","316,286","-237,133"
4,00919 群益台灣精選高息,30.52,-0.26,-0.84%,"104,838","331,306","-226,468"
5,6770 力積電,81.00,-3.60,-4.26%,"183,605","344,821","-161,216"
6,00988A主動統一全球創新,22.09,-0.57,-2.52%,"133,376","270,613","-137,237"
7,2303 聯電,125.00,-5.50,-4.21%,"476,773","607,818","-131,045"
8,00712 復華富時不動產,8.68,-0.08,-0.91%,"45,678","167,703","-122,024"
9,0050 元大台灣50,106.10,-1.50,-1.39%,"118,179","223,673","-105,493"
10,00991A主動復華未來50,19.61,-0.38,-1.90%,"100,282","189,328","-89,045"
11,00990A主動元大AI新經濟,20.70,-0.41,-1.94%,"52,165","137,927","-85,762"
12,2324 仁寶,42.35,-4.70,-9.99%,"338,017","389,937","-51,920"
13,009819中信數據及電力,10.91,-0.64,-5.54%,"48,891","97,268","-48,376"
14,00632R元大台灣50反1,10.14,+ 0.12,+1.20%,"127,463","167,856","-40,392"
15,1802 台玻,68.90,-2.90,-4.04%,"62,659","102,277","-39,617"
16,00896 中信綠能及電動車,29.60,-0.48,-1.60%,"17,138","51,159","-34,021"
17,00984D主動聯博全球非投,10.01,-0.02,-0.20%,"32,361","65,507","-33,145"
18,00935 野村臺灣新科技50,61.45,-1.20,-1.92%,"13,736","37,289","-23,552"
19,8150 南茂,99.10,+ 3.30,+3.44%,"43,927","66,297","-22,369"
20,2002 中鋼,19.25,-0.15,-0.77%,"83,134","105,445","-22,310"
21,1717 長興,76.40,-1.70,-2.18%,"12,478","33,611","-21,133"
22,3711 日月光投控,593.00,-25.00,-4.05%,"35,437","56,305","-20,868"
23,2312 金寶,41.05,-2.35,-5.41%,"41,620","62,233","-20,613"
24,2313 華通,265.50,-1.00,-0.38%,"43,719","63,132","-19,413"
25,00961 FT臺灣永續高息,13.27,-0.20,-1.48%,"15,791","35,069","-19,277"
26,2327 國巨*,743.00,-77.00,-9.39%,"32,269","49,826","-17,556"
27,2355 敬鵬,56.40,-2.90,-4.89%,"10,753","28,079","-17,325"
28,3673 TPK-KY,87.60,-6.40,-6.81%,"13,340","30,243","-16,903"
29,9904 寶成,26.40,-0.10,-0.38%,"29,766","46,267","-16,501"
30,2489 瑞軒,49.05,-1.05,-2.10%,"17,103","33,548","-16,444"
31,6239 力成,354.00,+ 11.00,+3.21%,"19,099","35,153","-16,054"
32,3714 富采,68.50,-1.50,-2.14%,"10,008","25,857","-15,849"
33,1504 東元,87.00,+ 4.00,+4.82%,"110,743","126,329","-15,585"
34,0052 富邦科技,62.30,-1.30,-2.04%,"47,056","62,061","-15,005"
35,3048 益登,67.80,-1.40,-2.02%,"17,034","31,742","-14,708"
36,2369 菱生,35.25,-0.25,-0.70%,"9,374","22,675","-13,301"
37,2426 鼎元,72.10,-2.20,-2.96%,"9,606","22,519","-12,913"
38,00664R國泰臺灣加權反1,1.63,+ 0.01,+0.62%,"34,602","46,971","-12,369"
39,00910 第一金太空衛星,75.20,-4.80,-6.00%,"4,550","16,872","-12,322"
40,00953B群益優選非投等債,9.53,-0.01,-0.10%,"67,221","79,349","-12,128"
41,3042 晶技,208.00,-9.50,-4.37%,"17,931","29,891","-11,959"
42,00916 國泰全球品牌50,31.27,+ 0.07,+0.22%,"7,370","19,186","-11,816"
43,00735 國泰臺韓科技,115.25,-4.40,-3.68%,"6,682","18,269","-11,587"
44,4927 泰鼎-KY,53.00,+ 1.00,+1.92%,"7,232","18,681","-11,449"
45,2208 台船,18.15,-0.05,-0.27%,"23,329","34,522","-11,193"
46,2548 華固,99.80,-1.20,-1.19%,"11,716","22,507","-10,790"
47,6005 群益證,42.45,-2.25,-5.03%,"39,401","49,698","-10,296"
48,2353 宏碁,39.10,-4.30,-9.91%,"196,927","205,904","-8,976"
49,1312 國喬,14.20,-0.35,-2.41%,"37,963","46,912","-8,948"
50,2371 大同,32.05,+ 0.40,+1.26%,"28,988","37,270","-8,281"
