Rank,Stock,Price,Change,ChangePercent,NetSell
1,00406A主動中信台灣收益,9.67,-0.14,-1.43%,"-42,419"
2,00632R元大台灣50反1,9.95,+ 0.06,+0.61%,"-31,134"
3,2610 華航,20.25,-0.10,-0.49%,"-27,847"
4,2324 仁寶,40.35,+ 0.65,+1.64%,"-21,598"
5,00712 復華富時不動產,8.72,-0.01,-0.11%,"-20,604"
6,3231 緯創,178.00,0.00,0.00%,"-19,585"
7,2002 中鋼,18.95,-0.10,-0.52%,"-17,829"
8,9904 寶成,24.85,+ 0.50,+2.05%,"-17,082"
9,2327 國巨*,545.00,-52.00,-8.71%,"-16,523"
10,2634 漢翔,66.90,-0.90,-1.33%,"-15,748"
11,00919 群益台灣精選高息,31.96,+ 0.52,+1.65%,"-14,726"
12,6919 康霈*,94.80,-4.80,-4.82%,"-14,329"
13,00685L群益臺灣加權正2,11.82,-0.14,-1.17%,"-13,102"
14,1101 台泥,24.40,+ 0.10,+0.41%,"-12,647"
15,6239 力成,277.00,-10.00,-3.48%,"-10,600"
16,4906 正文,36.20,-0.20,-0.55%,"-9,870"
17,2615 萬海,114.00,+ 2.50,+2.24%,"-9,504"
18,2618 長榮航,42.00,+ 0.20,+0.48%,"-8,924"
19,2027 大成鋼,48.80,+ 0.40,+0.83%,"-7,740"
20,3711 日月光投控,584.00,-37.00,-5.96%,"-7,699"
21,00631L元大台灣50正2,35.82,-0.48,-1.32%,"-7,418"
22,8112 至上,90.80,-0.10,-0.11%,"-6,788"
23,9945 潤泰新,27.80,-0.20,-0.71%,"-6,619"
24,2891 中信金,64.70,+ 0.30,+0.47%,"-6,051"
25,3645 達邁,74.50,-2.10,-2.74%,"-5,897"
26,2105 正新,30.90,+ 0.35,+1.15%,"-4,951"
27,2412 中華電,136.00,+ 0.50,+0.37%,"-4,848"
28,2449 京元電子,257.00,-13.00,-4.81%,"-4,809"
29,2464 盟立,180.00,-10.00,-5.26%,"-4,731"
30,8150 南茂,89.10,-1.40,-1.55%,"-4,709"
31,00410A主動永豐科技趨勢,12.22,+ 0.05,+0.41%,"-4,560"
32,3209 全科,45.85,-1.65,-3.47%,"-4,529"
33,2332 友訊,19.90,-0.50,-2.45%,"-4,517"
34,3036 文曄,196.00,0.00,0.00%,"-4,470"
35,1709 和益,33.45,-2.70,-7.47%,"-4,460"
36,3189 景碩,819.00,-80.00,-8.90%,"-4,373"
37,1402 遠東新,28.35,+ 0.25,+0.89%,"-4,357"
38,3605 宏致,139.00,+ 8.00,+6.11%,"-4,254"
39,2881 富邦金,144.00,0.00,0.00%,"-4,033"
40,2436 偉詮電,65.70,-1.80,-2.67%,"-3,972"
41,6257 矽格,208.50,-10.50,-4.79%,"-3,714"
42,2645 長榮航太,173.00,-1.00,-0.57%,"-3,611"
43,2301 光寶科,305.00,-12.50,-3.94%,"-3,595"
44,00927 群益半導體收益,35.90,-0.81,-2.21%,"-3,477"
45,1316 上曜,10.95,-0.20,-1.79%,"-3,364"
46,4989 榮科,64.70,-3.50,-5.13%,"-3,310"
47,00830 國泰費城半導體,81.00,-1.85,-2.23%,"-3,296"
48,2356 英業達,66.70,+ 1.80,+2.77%,"-3,292"
49,3715 定穎投控,120.50,-4.50,-3.60%,"-3,032"
50,2501 國建,22.35,-0.15,-0.67%,"-2,938"
