Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,10.22,-0.14,-1.35%,"700,523"
2,00981A主動統一台股增長,29.40,-0.69,-2.29%,"455,178"
3,6770 力積電,73.00,+ 3.00,+4.29%,"230,239"
4,2609 陽明,59.50,+ 3.30,+5.87%,"180,765"
5,2408 南亞科,543.00,+ 3.00,+0.56%,"168,182"
6,1605 華新,39.20,+ 0.20,+0.51%,"158,200"
7,00991A主動復華未來50,17.95,-0.35,-1.91%,"151,989"
8,1216 統一,76.20,+ 0.50,+0.66%,"142,345"
9,00631L元大台灣50正2,35.82,-0.48,-1.32%,"131,152"
10,2603 長榮,233.50,+ 2.00,+0.86%,"118,658"
11,2892 第一金,35.30,+ 0.90,+2.62%,"117,910"
12,2324 仁寶,40.35,+ 0.65,+1.64%,"116,194"
13,0050 元大台灣50,106.25,-0.70,-0.65%,"114,551"
14,2886 兆豐金,48.55,+ 0.35,+0.73%,"114,093"
15,2002 中鋼,18.95,-0.10,-0.52%,"112,147"
16,00992A主動群益科技創新,18.43,-0.25,-1.34%,"103,917"
17,2883 凱基金,33.85,+ 1.10,+3.36%,"103,913"
18,2615 萬海,114.00,+ 2.50,+2.24%,"102,104"
19,00632R元大台灣50反1,9.95,+ 0.06,+0.61%,"99,357"
20,2344 華邦電,182.50,+ 1.00,+0.55%,"92,470"
21,1402 遠東新,28.35,+ 0.25,+0.89%,"91,880"
22,00407A主動凱基台灣,9.76,-0.11,-1.11%,"90,604"
23,2027 大成鋼,48.80,+ 0.40,+0.83%,"90,273"
24,0056 元大高股息,54.60,+ 0.75,+1.39%,"86,434"
25,2618 長榮航,42.00,+ 0.20,+0.48%,"85,997"
26,2301 光寶科,305.00,-12.50,-3.94%,"75,933"
27,2303 聯電,129.00,-1.00,-0.77%,"75,564"
28,00400A主動國泰動能高息,14.98,-0.02,-0.13%,"74,856"
29,3037 欣興,999.00,-111.00,-10.00%,"66,813"
30,00405A主動富邦台灣龍耀,8.75,-0.03,-0.34%,"63,170"
31,009821野村稀土關鍵資源,15.27,-0.65,-4.08%,"61,242"
32,1301 台塑,66.20,+ 3.50,+5.58%,"56,251"
33,00988A主動統一全球創新,15.99,-0.40,-2.44%,"55,583"
34,3045 台灣大,116.00,+ 0.50,+0.43%,"54,333"
35,2356 英業達,66.70,+ 1.80,+2.77%,"54,007"
36,1717 長興,82.50,+ 4.80,+6.18%,"49,013"
37,2881 富邦金,144.00,0.00,0.00%,"46,786"
38,8112 至上,90.80,-0.10,-0.11%,"44,045"
39,00999A主動野村臺灣高息,11.42,-0.02,-0.17%,"43,664"
40,0052 富邦科技,61.85,-0.50,-0.80%,"42,002"
41,2353 宏碁,31.50,+ 0.65,+2.11%,"41,405"
42,2606 裕民,76.10,+ 3.90,+5.40%,"39,247"
43,2354 鴻準,64.70,+ 0.80,+1.25%,"36,906"
44,009816凱基台灣TOP50,15.56,-0.03,-0.19%,"36,502"
45,1102 亞泥,34.55,0.00,0.00%,"34,997"
46,1326 台化,68.30,+ 6.20,+9.98%,"33,442"
47,00997A主動群益美國增長,11.08,-0.20,-1.77%,"32,511"
48,3006 晶豪科,292.50,+ 23.00,+8.53%,"31,893"
49,3706 神達,92.50,+ 0.40,+0.43%,"31,523"
50,3231 緯創,178.00,0.00,0.00%,"30,937"
