Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2330 台積電,"1,780.00",-40.00,-2.20%,"82,684,350","61,384,010","21,300,340"
2,1303 南亞,81.40,+ 7.20,+9.70%,"10,571,022","2,890,788","7,680,234"
3,3661 世芯-KY,"2,750.00",-290.00,-9.54%,"12,345,155","4,815,266","7,529,889"
4,2383 台光電,"2,785.00",-125.00,-4.30%,"10,420,318","5,985,026","4,435,291"
5,0050 元大台灣50,73.90,-1.10,-1.47%,"12,905,676","8,622,872","4,282,804"
6,1326 台化,48.65,+ 4.40,+9.94%,"5,568,043","1,293,592","4,274,451"
7,2027 大成鋼,36.80,+ 0.20,+0.55%,"3,776,845","520,023","3,256,821"
8,2317 鴻海,194.00,-5.50,-2.76%,"9,034,499","5,852,919","3,181,580"
9,3443 創意,"2,310.00",-150.00,-6.10%,"5,761,225","3,599,422","2,161,802"
10,1301 台塑,48.25,+ 1.35,+2.88%,"2,869,861","934,010","1,935,851"
11,2308 台達電,"1,485.00",-25.00,-1.66%,"17,474,042","15,623,578","1,850,463"
12,8996 高力,895.00,+ 30.00,+3.47%,"4,107,430","2,292,452","1,814,978"
13,0056 元大高股息,37.85,-0.58,-1.51%,"3,731,830","1,987,385","1,744,445"
14,3062 建漢,30.70,+ 2.75,+9.84%,"2,404,106","687,461","1,716,644"
15,00715L期街口布蘭特正2,62.60,+ 7.40,+13.41%,"3,805,200","2,268,805","1,536,395"
16,00981A主動統一台股增長,20.45,-0.39,-1.87%,"5,010,913","3,631,262","1,379,650"
17,2481 強茂,88.70,-9.20,-9.40%,"2,986,282","1,649,216","1,337,065"
18,2382 廣達,281.00,-8.00,-2.77%,"5,066,410","3,818,915","1,247,495"
19,3030 德律,267.50,+ 7.50,+2.88%,"2,035,219","908,956","1,126,263"
20,6505 台塑化,56.40,+ 0.10,+0.18%,"1,777,629","683,411","1,094,217"
21,2303 聯電,57.00,-0.80,-1.38%,"3,445,507","2,411,865","1,033,642"
22,2368 金像電,898.00,-26.00,-2.81%,"5,568,577","4,542,490","1,026,087"
23,8210 勤誠,895.00,-14.00,-1.54%,"2,449,989","1,436,822","1,013,167"
24,4967 十銓,220.50,-8.00,-3.50%,"3,578,273","2,576,334","1,001,938"
25,2615 萬海,78.20,+ 3.10,+4.13%,"1,475,648","549,492","926,155"
26,2049 上銀,247.00,+ 12.00,+5.11%,"1,719,752","811,748","908,004"
27,1582 信錦,102.00,0.00,0.00%,"3,506,912","2,637,881","869,031"
28,7769 鴻勁,"3,710.00",-80.00,-2.11%,"3,510,959","2,713,326","797,632"
29,2002 中鋼,19.15,-0.45,-2.30%,"1,259,444","507,145","752,298"
30,3533 嘉澤,"2,220.00",-40.00,-1.77%,"4,923,861","4,176,351","747,509"
31,5269 祥碩,"1,110.00",-55.00,-4.72%,"1,217,304","488,629","728,674"
32,00642U期元大S＆P石油,27.50,+ 2.11,+8.31%,"1,482,646","768,020","714,625"
33,2891 中信金,51.90,-1.10,-2.08%,"2,449,901","1,742,303","707,597"
34,3189 景碩,346.50,-5.50,-1.56%,"2,183,278","1,482,594","700,684"
35,0052 富邦科技,43.66,-0.84,-1.89%,"2,063,630","1,366,103","697,527"
36,2881 富邦金,86.40,-1.30,-1.48%,"1,850,868","1,192,309","658,559"
37,2412 中華電,134.00,0.00,0.00%,"1,262,807","660,841","601,966"
38,2885 元大金,44.45,-0.85,-1.88%,"1,355,441","786,724","568,716"
39,2454 聯發科,"1,510.00",-75.00,-4.73%,"12,514,043","11,969,994","544,048"
40,00878 國泰永續高股息,22.11,-0.28,-1.25%,"1,211,780","669,053","542,726"
41,009816凱基台灣TOP50,10.46,-0.21,-1.97%,"2,073,806","1,543,350","530,455"
42,2884 玉山金,32.00,-0.20,-0.62%,"1,124,785","596,624","528,160"
43,00919 群益台灣精選高息,22.30,-0.22,-0.98%,"2,638,537","2,110,950","527,586"
44,6409 旭隼,750.00,+ 9.00,+1.21%,"807,373","295,278","512,094"
45,3013 晟銘電,104.50,-1.50,-1.42%,"1,259,397","750,346","509,050"
46,00663L國泰臺灣加權正2,57.60,-2.15,-3.60%,"1,633,303","1,126,081","507,222"
47,006208富邦台50,171.35,-3.10,-1.78%,"998,997","496,187","502,809"
48,4576 大銀微系統,138.00,+ 2.50,+1.85%,"813,286","344,221","469,065"
49,2883 凱基金,19.40,-0.45,-2.27%,"963,345","496,517","466,827"
50,2886 兆豐金,38.65,-0.45,-1.15%,"1,499,645","1,035,128","464,516"
