Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00981A主動統一台股增長,29.40,-0.69,-2.29%,"917,167"
2,00403A主動統一升級50,10.22,-0.14,-1.35%,"713,025"
3,00991A主動復華未來50,17.95,-0.35,-1.91%,"480,828"
4,2618 長榮航,42.00,+ 0.20,+0.48%,"289,689"
5,2002 中鋼,18.95,-0.10,-0.52%,"276,985"
6,00992A主動群益科技創新,18.43,-0.25,-1.34%,"253,390"
7,2609 陽明,59.50,+ 3.30,+5.87%,"219,287"
8,3231 緯創,178.00,0.00,0.00%,"216,492"
9,2883 凱基金,33.85,+ 1.10,+3.36%,"214,918"
10,009816凱基台灣TOP50,15.56,-0.03,-0.19%,"213,488"
11,00632R元大台灣50反1,9.95,+ 0.06,+0.61%,"195,027"
12,00631L元大台灣50正2,35.82,-0.48,-1.32%,"182,879"
13,2324 仁寶,40.35,+ 0.65,+1.64%,"174,936"
14,2408 南亞科,543.00,+ 3.00,+0.56%,"160,032"
15,1216 統一,76.20,+ 0.50,+0.66%,"159,442"
16,1605 華新,39.20,+ 0.20,+0.51%,"156,432"
17,1402 遠東新,28.35,+ 0.25,+0.89%,"156,321"
18,2603 長榮,233.50,+ 2.00,+0.86%,"152,619"
19,2615 萬海,114.00,+ 2.50,+2.24%,"139,976"
20,00405A主動富邦台灣龍耀,8.75,-0.03,-0.34%,"137,564"
21,2027 大成鋼,48.80,+ 0.40,+0.83%,"127,854"
22,00400A主動國泰動能高息,14.98,-0.02,-0.13%,"124,005"
23,0056 元大高股息,54.60,+ 0.75,+1.39%,"112,075"
24,3045 台灣大,116.00,+ 0.50,+0.43%,"109,751"
25,2356 英業達,66.70,+ 1.80,+2.77%,"109,047"
26,2344 華邦電,182.50,+ 1.00,+0.55%,"108,289"
27,00407A主動凱基台灣,9.76,-0.11,-1.11%,"107,361"
28,2886 兆豐金,48.55,+ 0.35,+0.73%,"93,342"
29,2892 第一金,35.30,+ 0.90,+2.62%,"87,421"
30,6770 力積電,73.00,+ 3.00,+4.29%,"83,018"
31,2317 鴻海,250.00,-3.00,-1.19%,"81,124"
32,2301 光寶科,305.00,-12.50,-3.94%,"74,211"
33,0052 富邦科技,61.85,-0.50,-0.80%,"73,987"
34,4904 遠傳,101.00,+ 0.50,+0.50%,"72,642"
35,00988A主動統一全球創新,15.99,-0.40,-2.44%,"69,337"
36,009821野村稀土關鍵資源,15.27,-0.65,-4.08%,"68,349"
37,2353 宏碁,31.50,+ 0.65,+2.11%,"64,386"
38,5876 上海商銀,42.90,-0.25,-0.58%,"64,026"
39,2890 永豐金,41.10,+ 1.30,+3.27%,"61,409"
40,4938 和碩,91.10,+ 2.60,+2.94%,"60,695"
41,2881 富邦金,144.00,0.00,0.00%,"59,940"
42,5880 合庫金,25.55,+ 0.30,+1.19%,"59,859"
43,2882 國泰金,110.50,+ 5.00,+4.74%,"59,383"
44,3037 欣興,999.00,-111.00,-10.00%,"58,620"
45,00999A主動野村臺灣高息,11.42,-0.02,-0.17%,"58,412"
46,1102 亞泥,34.55,0.00,0.00%,"55,539"
47,2606 裕民,76.10,+ 3.90,+5.40%,"55,299"
48,8112 至上,90.80,-0.10,-0.11%,"54,566"
49,2412 中華電,136.00,+ 0.50,+0.37%,"48,623"
50,2354 鴻準,64.70,+ 0.80,+1.25%,"43,559"
