Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2317 鴻海,263.00,-1.00,-0.38%,"610,664"
2,00919 群益台灣精選高息,28.41,-0.44,-1.53%,"557,656"
3,00878 國泰永續高股息,30.00,-0.55,-1.80%,"457,870"
4,6770 力積電,80.70,+ 5.90,+7.89%,"384,986"
5,2881 富邦金,110.00,0.00,0.00%,"357,089"
6,2887 台新新光金,23.00,-0.30,-1.29%,"341,536"
7,2303 聯電,142.00,-1.50,-1.05%,"339,162"
8,2344 華邦電,144.00,-11.00,-7.10%,"328,610"
9,0056 元大高股息,48.83,-0.81,-1.63%,"305,616"
10,2891 中信金,59.30,+ 0.10,+0.17%,"273,668"
11,2882 國泰金,84.80,-0.60,-0.70%,"240,093"
12,009820元大納斯達克精選,10.16,-0.09,-0.88%,"232,546"
13,2324 仁寶,33.50,+ 0.10,+0.30%,"197,740"
14,2883 凱基金,22.15,-0.15,-0.67%,"192,969"
15,2027 大成鋼,41.75,-0.70,-1.65%,"190,766"
16,2356 英業達,63.90,+ 1.90,+3.06%,"184,379"
17,00918 大華優利高填息30,28.36,-0.20,-0.70%,"169,923"
18,2301 光寶科,230.50,-15.50,-6.30%,"158,954"
19,00900 富邦特選高股息30,18.30,-0.19,-1.03%,"155,609"
20,2408 南亞科,324.00,+ 12.00,+3.85%,"137,080"
21,3231 緯創,144.50,-0.50,-0.34%,"126,848"
22,00922 國泰台灣領袖50,38.33,-0.94,-2.39%,"116,473"
23,00712 復華富時不動產,8.76,-0.01,-0.11%,"115,587"
24,1303 南亞,90.50,-5.00,-5.24%,"101,284"
25,2337 旺宏,160.00,+ 4.50,+2.89%,"95,534"
26,00929 復華台灣科技優息,29.40,-0.64,-2.13%,"93,869"
27,2890 永豐金,29.50,-0.15,-0.51%,"85,872"
28,6282 康舒,57.70,-1.70,-2.86%,"74,557"
29,00993A主動安聯台灣,13.46,-0.47,-3.37%,"73,398"
30,2312 金寶,37.70,+ 0.35,+0.94%,"64,855"
31,00915 凱基優選高股息30,28.67,-0.33,-1.14%,"63,440"
32,2492 華新科,390.00,+ 29.00,+8.03%,"58,979"
33,3033 威健,50.10,-0.60,-1.18%,"58,713"
34,00939 統一台灣高息動能,19.85,-0.23,-1.15%,"58,601"
35,2867 三商壽,7.44,-0.10,-1.33%,"54,493"
36,1605 華新,36.00,-1.50,-4.00%,"53,612"
37,00982A主動群益台灣強棒,23.81,-0.71,-2.90%,"46,123"
38,00830 國泰費城半導體,87.50,-3.10,-3.42%,"46,046"
39,3702 大聯大,121.50,+ 1.00,+0.83%,"45,129"
40,00909 國泰數位支付服務,49.57,+ 0.19,+0.38%,"41,486"
41,00940 元大台灣價值高息,11.73,-0.14,-1.18%,"40,350"
42,00891 中信關鍵半導體,35.36,-0.90,-2.48%,"38,589"
43,00885 富邦越南,18.67,-0.19,-1.01%,"38,159"
44,00997A主動群益美國增長,12.93,-0.37,-2.78%,"38,158"
45,00936 台新永續高息中小,19.98,-0.18,-0.89%,"37,018"
46,2369 菱生,39.75,-0.40,-1.00%,"36,262"
47,2606 裕民,70.90,-1.60,-2.21%,"35,801"
48,2542 興富發,42.00,-1.10,-2.55%,"34,326"
49,6116 彩晶,15.55,+ 1.05,+7.24%,"33,811"
50,2615 萬海,80.70,-1.10,-1.34%,"30,311"
