Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00631L元大台灣50正2,36.67,-1.63,-4.26%,"115,474","431,752","-316,277"
2,009816凱基台灣TOP50,15.19,-0.29,-1.87%,"71,183","299,879","-228,696"
3,00918 大華優利高填息30,30.94,+ 0.06,+0.19%,"37,513","214,930","-177,416"
4,2344 華邦電,162.00,-17.50,-9.75%,"57,455","205,287","-147,831"
5,0050 元大台灣50,104.15,-1.95,-1.84%,"56,678","192,360","-135,682"
6,2409 友達,27.10,-2.15,-7.35%,"164,645","287,815","-123,169"
7,00712 復華富時不動產,8.71,+ 0.03,+0.35%,"54,069","173,260","-119,190"
8,00919 群益台灣精選高息,30.67,+ 0.15,+0.49%,"63,306","173,651","-110,344"
9,2324 仁寶,41.40,-0.95,-2.24%,"115,299","209,613","-94,314"
10,2353 宏碁,38.40,-0.70,-1.79%,"73,126","161,310","-88,183"
11,00988A主動統一全球創新,21.46,-0.63,-2.85%,"71,187","157,116","-85,928"
12,00990A主動元大AI新經濟,20.25,-0.45,-2.17%,"29,404","101,622","-72,217"
13,009819中信數據及電力,10.75,-0.16,-1.47%,"24,660","92,150","-67,490"
14,2408 南亞科,360.00,-35.00,-8.86%,"27,534","82,968","-55,433"
15,00981A主動統一台股增長,30.81,-0.55,-1.75%,"134,017","180,332","-46,315"
16,2337 旺宏,150.00,-6.50,-4.15%,"13,634","59,462","-45,827"
17,2303 聯電,131.50,+ 6.50,+5.20%,"360,610","404,153","-43,543"
18,00991A主動復華未來50,19.22,-0.39,-1.99%,"49,261","91,126","-41,865"
19,3231 緯創,171.00,-5.00,-2.84%,"57,324","96,494","-39,169"
20,0052 富邦科技,61.00,-1.30,-2.09%,"21,160","53,405","-32,244"
21,2313 華通,259.00,-6.50,-2.45%,"8,399","38,487","-30,087"
22,9105 泰金寶-DR,11.45,-1.25,-9.84%,"99,965","129,571","-29,605"
23,00999A主動野村臺灣高息,11.19,-0.20,-1.76%,"20,082","49,163","-29,081"
24,1802 台玻,67.60,-1.30,-1.89%,"9,886","38,939","-29,053"
25,00896 中信綠能及電動車,28.96,-0.64,-2.16%,"10,691","36,216","-25,525"
26,6282 康舒,63.80,-7.00,-9.89%,"51,303","73,665","-22,361"
27,1504 東元,78.40,-8.60,-9.89%,"47,744","70,058","-22,313"
28,0056 元大高股息,51.80,-0.85,-1.61%,"37,402","57,084","-19,682"
29,00961 FT臺灣永續高息,13.11,-0.16,-1.21%,"9,665","28,413","-18,747"
30,2371 大同,30.30,-1.75,-5.46%,"13,985","32,444","-18,459"
31,00935 野村臺灣新科技50,59.90,-1.55,-2.52%,"8,600","26,964","-18,364"
32,2330 台積電,"2,365.00",-20.00,-0.84%,"17,789","35,892","-18,102"
33,1409 新纖,26.15,-1.15,-4.21%,"25,646","42,301","-16,655"
34,2327 國巨*,769.00,+ 26.00,+3.50%,"12,830","29,242","-16,412"
35,00665L富邦恒生國企正2,9.41,-0.06,-0.63%,"16,460","29,548","-13,088"
36,00400A主動國泰動能高息,14.55,-0.31,-2.09%,"30,155","43,097","-12,941"
37,00673R期元大S＆P原油反1,12.30,+ 0.26,+2.16%,"24,222","37,122","-12,900"
38,9904 寶成,26.45,+ 0.05,+0.19%,"20,483","33,353","-12,869"
39,2352 佳世達,31.10,-3.15,-9.20%,"16,968","29,594","-12,626"
40,3048 益登,66.30,-1.50,-2.21%,"5,258","17,636","-12,377"
41,2317 鴻海,284.50,-8.50,-2.90%,"50,864","63,167","-12,302"
42,00984D主動聯博全球非投,10.01,0.00,0.00%,"17,377","29,544","-12,166"
43,00753L中信中國50正2,9.75,-0.07,-0.71%,"11,400","22,420","-11,020"
44,00916 國泰全球品牌50,30.00,-1.27,-4.06%,"5,372","16,108","-10,736"
45,3059 華晶科,48.90,-1.90,-3.74%,"8,540","19,192","-10,652"
46,00735 國泰臺韓科技,110.50,-4.75,-4.12%,"4,795","15,244","-10,449"
47,3673 TPK-KY,86.00,-1.60,-1.83%,"6,255","16,362","-10,107"
48,8112 至上,92.60,-3.00,-3.14%,"13,259","23,359","-10,100"
49,6770 力積電,74.60,-6.40,-7.90%,"57,518","67,424","-9,905"
50,2474 可成,230.50,-11.50,-4.75%,"12,254","21,598","-9,344"
