Rank,Stock,Price,Change,ChangePercent,NetBuy
1,3231 緯創,169.50,-0.50,-0.29%,"120,947"
2,2002 中鋼,18.95,-0.05,-0.26%,"107,133"
3,2303 聯電,102.50,-11.00,-9.69%,"90,451"
4,2618 長榮航,41.45,-1.30,-3.04%,"87,495"
5,3481 群創,41.80,-3.20,-7.11%,"77,611"
6,2409 友達,23.65,-0.25,-1.05%,"63,534"
7,2610 華航,21.70,-0.05,-0.23%,"59,680"
8,2412 中華電,140.50,-0.50,-0.35%,"46,642"
9,5880 合庫金,26.10,+ 0.15,+0.58%,"40,184"
10,1101 台泥,24.35,-0.45,-1.81%,"37,677"
11,1402 遠東新,27.25,-0.15,-0.55%,"32,425"
12,4904 遠傳,106.50,+ 0.50,+0.47%,"31,395"
13,3045 台灣大,113.50,-0.50,-0.44%,"29,852"
14,1303 南亞,141.50,-15.50,-9.87%,"29,554"
15,1718 中纖,9.20,-0.53,-5.45%,"27,049"
16,5876 上海商銀,44.35,+ 0.45,+1.03%,"26,328"
17,2867 三商壽,9.37,+ 0.02,+0.21%,"24,829"
18,00712 復華富時不動產,8.93,+ 0.14,+1.59%,"24,204"
19,2313 華通,171.00,-11.00,-6.04%,"23,260"
20,6505 台塑化,74.80,+ 0.20,+0.27%,"22,603"
21,2356 英業達,60.30,+ 1.50,+2.55%,"20,209"
22,2890 永豐金,38.60,-0.05,-0.13%,"19,837"
23,2812 台中銀,20.65,-0.10,-0.48%,"19,402"
24,4938 和碩,82.00,-1.20,-1.44%,"18,902"
25,2324 仁寶,34.85,+ 0.15,+0.43%,"18,896"
26,2884 玉山金,36.50,+ 0.25,+0.69%,"18,654"
27,2883 凱基金,29.15,-0.45,-1.52%,"14,646"
28,2615 萬海,85.00,+ 1.40,+1.67%,"14,168"
29,2609 陽明,50.10,-0.60,-1.18%,"13,047"
30,6116 彩晶,11.95,-0.95,-7.36%,"11,668"
31,2489 瑞軒,26.10,-1.35,-4.92%,"10,783"
32,009805台新美國電力基建,15.52,-0.26,-1.65%,"10,350"
33,1714 和桐,13.20,-0.45,-3.30%,"10,202"
34,5871 中租-KY,112.50,+ 0.50,+0.45%,"10,147"
35,2603 長榮,201.50,+ 1.50,+0.75%,"9,625"
36,2897 王道銀行,10.25,+ 0.05,+0.49%,"9,533"
37,1711 永光,31.45,-1.20,-3.68%,"9,134"
38,009819中信數據及電力,9.69,-0.14,-1.42%,"8,567"
39,00882 中信中國高股息,15.43,+ 0.32,+2.12%,"8,365"
40,2027 大成鋼,43.25,+ 1.05,+2.49%,"8,341"
41,2646 星宇航空,21.50,-0.30,-1.38%,"7,945"
42,9945 潤泰新,26.05,+ 0.05,+0.19%,"7,793"
43,4919 新唐,108.50,-12.00,-9.96%,"7,503"
44,2367 燿華,35.85,-2.55,-6.64%,"7,442"
45,2845 遠東銀,13.30,0.00,0.00%,"7,374"
46,3042 晶技,136.50,-13.00,-8.70%,"7,188"
47,00940 元大台灣價值高息,11.62,-0.16,-1.36%,"6,501"
48,2634 漢翔,60.70,-0.20,-0.33%,"6,255"
49,00945B凱基美國非投等債,14.66,+ 0.01,+0.07%,"6,189"
50,1102 亞泥,32.80,-0.20,-0.61%,"6,130"
