Rank,Stock,Price,Change,ChangePercent,NetSell
1,3481 群創,46.75,-2.75,-5.56%,"-61,131"
2,6770 力積電,66.60,-3.10,-4.45%,"-48,521"
3,009816凱基台灣TOP50,15.11,-0.20,-1.31%,"-35,791"
4,0050 元大台灣50,103.10,-1.80,-1.72%,"-34,668"
5,2887 台新新光金,36.40,-0.50,-1.36%,"-29,823"
6,2884 玉山金,37.80,-0.30,-0.79%,"-25,212"
7,2324 仁寶,39.30,-1.30,-3.20%,"-20,436"
8,2885 元大金,62.50,-1.50,-2.34%,"-19,453"
9,2891 中信金,64.90,-1.60,-2.41%,"-16,472"
10,2883 凱基金,30.40,-0.55,-1.78%,"-15,105"
11,2634 漢翔,68.60,-4.70,-6.41%,"-14,474"
12,2408 南亞科,481.00,-34.00,-6.60%,"-13,747"
13,2610 華航,19.90,-0.20,-1.00%,"-12,355"
14,00631L元大台灣50正2,33.96,-0.85,-2.44%,"-11,492"
15,2890 永豐金,39.40,-0.20,-0.51%,"-11,297"
16,1301 台塑,56.80,-2.10,-3.57%,"-10,293"
17,2317 鴻海,245.00,-4.00,-1.61%,"-10,064"
18,1326 台化,56.70,-2.70,-4.55%,"-9,989"
19,5880 合庫金,24.85,-0.10,-0.40%,"-9,964"
20,8070 長華*,51.00,-3.40,-6.25%,"-9,653"
21,00990A主動元大AI新經濟,15.71,-0.81,-4.90%,"-7,669"
22,2330 台積電,"2,350.00",-30.00,-1.26%,"-7,418"
23,0056 元大高股息,52.00,-0.70,-1.33%,"-5,991"
24,00988A主動統一全球創新,16.50,-0.82,-4.73%,"-5,901"
25,00982A主動群益台灣強棒,21.63,-0.51,-2.30%,"-5,828"
26,2880 華南金,39.00,-0.70,-1.76%,"-5,691"
27,2481 強茂,136.50,-3.00,-2.15%,"-5,643"
28,2377 微星,146.50,-1.50,-1.01%,"-5,244"
29,2344 華邦電,168.00,-8.50,-4.82%,"-4,641"
30,6505 台塑化,70.20,-1.80,-2.50%,"-4,263"
31,00919 群益台灣精選高息,30.39,+ 0.05,+0.16%,"-4,258"
32,2834 臺企銀,16.40,-0.10,-0.61%,"-4,203"
33,2337 旺宏,119.00,-3.00,-2.46%,"-4,120"
34,2359 所羅門,161.00,-16.50,-9.30%,"-3,988"
35,00878 國泰永續高股息,32.30,-0.08,-0.25%,"-3,915"
36,4938 和碩,89.40,-1.60,-1.76%,"-3,757"
37,00403A主動統一升級50,9.97,-0.19,-1.87%,"-3,711"
38,2409 友達,26.15,-0.20,-0.76%,"-3,699"
39,2327 國巨*,576.00,0.00,0.00%,"-3,422"
40,2332 友訊,20.70,-0.30,-1.43%,"-3,359"
41,00918 大華優利高填息30,33.82,+ 0.03,+0.09%,"-3,307"
42,2601 益航,6.92,+ 0.10,+1.47%,"-3,286"
43,4958 臻鼎-KY,457.00,-17.00,-3.59%,"-3,215"
44,3702 大聯大,106.50,0.00,0.00%,"-3,166"
45,3231 緯創,182.00,+ 1.00,+0.55%,"-3,047"
46,00407A主動凱基台灣,9.51,-0.22,-2.26%,"-2,839"
47,00830 國泰費城半導體,84.10,-3.65,-4.16%,"-2,679"
48,1303 南亞,187.50,-12.50,-6.25%,"-2,352"
49,00953B群益優選非投等債,9.66,0.00,0.00%,"-2,322"
50,2308 台達電,"1,765.00",-55.00,-3.02%,"-2,316"
