Rank,Stock,Price,Change,ChangePercent,NetBuy
1,00403A主動統一升級50,11.15,+ 0.13,+1.18%,"1,102,920"
2,2303 聯電,169.00,+ 4.50,+2.74%,"725,954"
3,00981A主動統一台股增長,32.00,+ 0.72,+2.30%,"367,250"
4,2882 國泰金,95.00,-3.30,-3.36%,"299,713"
5,00878 國泰永續高股息,33.32,-0.18,-0.54%,"296,839"
6,00992A主動群益科技創新,18.97,+ 0.43,+2.32%,"269,627"
7,2609 陽明,50.70,-1.30,-2.50%,"232,264"
8,1301 台塑,54.30,-0.20,-0.37%,"215,985"
9,2834 臺企銀,17.60,-0.15,-0.85%,"185,303"
10,1303 南亞,183.00,+ 16.50,+9.91%,"184,492"
11,2610 華航,22.55,-1.15,-4.85%,"175,670"
12,2002 中鋼,18.65,-0.15,-0.80%,"167,062"
13,2881 富邦金,122.50,-3.00,-2.39%,"152,194"
14,00982A主動群益台灣強棒,24.98,+ 0.37,+1.50%,"147,931"
15,2449 京元電子,331.00,-6.50,-1.93%,"144,704"
16,2890 永豐金,40.00,+ 0.10,+0.25%,"131,868"
17,00999A主動野村臺灣高息,11.01,+ 0.16,+1.47%,"128,766"
18,2885 元大金,66.00,+ 0.30,+0.46%,"121,860"
19,00891 中信關鍵半導體,37.86,+ 0.50,+1.34%,"117,317"
20,5880 合庫金,24.85,0.00,0.00%,"117,228"
21,1802 台玻,71.10,-3.70,-4.95%,"115,653"
22,2027 大成鋼,41.50,+ 1.15,+2.85%,"112,173"
23,2891 中信金,70.60,-0.40,-0.56%,"108,751"
24,1314 中石化,8.38,+ 0.02,+0.24%,"94,042"
25,00940 元大台灣價值高息,12.62,-0.03,-0.24%,"89,924"
26,2867 三商壽,8.25,-0.09,-1.08%,"88,768"
27,0056 元大高股息,52.75,-0.50,-0.94%,"85,552"
28,2337 旺宏,143.50,-12.00,-7.72%,"79,209"
29,2408 南亞科,421.00,-31.50,-6.96%,"77,612"
30,1326 台化,56.30,+ 1.70,+3.11%,"71,725"
31,6005 群益證,37.65,-0.60,-1.57%,"68,979"
32,00900 富邦特選高股息30,19.32,+ 0.11,+0.57%,"61,656"
33,1605 華新,35.75,-1.45,-3.90%,"61,530"
34,3036 文曄,211.00,-3.00,-1.40%,"54,680"
35,3711 日月光投控,703.00,+ 23.00,+3.38%,"46,317"
36,2353 宏碁,32.10,-1.00,-3.02%,"45,800"
37,00993A主動安聯台灣,14.30,+ 0.25,+1.78%,"44,265"
38,6176 瑞儀,86.90,-0.10,-0.11%,"44,070"
39,2006 東和鋼鐵,67.90,+ 0.50,+0.74%,"41,836"
40,00983A主動中信ARK創新,12.35,+ 0.01,+0.08%,"40,236"
41,2897 王道銀行,10.40,-0.05,-0.48%,"39,398"
42,00712 復華富時不動產,8.80,-0.04,-0.45%,"38,518"
43,00400A主動國泰動能高息,15.08,+ 0.28,+1.89%,"38,392"
44,00929 復華台灣科技優息,30.78,0.00,0.00%,"38,365"
45,2637 慧洋-KY,71.40,-1.20,-1.65%,"35,049"
46,6213 聯茂,360.00,-10.50,-2.83%,"35,000"
47,00980A主動野村臺灣優選,24.91,+ 0.31,+1.26%,"34,898"
48,00918 大華優利高填息30,31.84,-0.29,-0.90%,"34,001"
49,2317 鴻海,248.00,-3.00,-1.20%,"33,366"
50,8046 南電,"1,175.00",-10.00,-0.84%,"32,450"
