Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2408 南亞科,297.00,+ 20.00,+7.22%,"34,646,841","21,559,552","13,087,288"
2,2317 鴻海,225.50,0.00,0.00%,"18,150,589","8,370,439","9,780,149"
3,3189 景碩,243.50,+ 15.00,+6.56%,"15,923,955","7,209,176","8,714,778"
4,6770 力積電,65.40,+ 5.90,+9.92%,"23,172,906","15,870,136","7,302,770"
5,1605 華新,43.00,+ 2.40,+5.91%,"11,174,113","4,568,469","6,605,644"
6,2327 國巨*,285.50,-9.50,-3.22%,"13,386,817","8,412,782","4,974,034"
7,6139 亞翔,589.00,+ 44.00,+8.07%,"5,641,953","1,261,145","4,380,808"
8,4958 臻鼎-KY,176.50,+ 11.50,+6.97%,"5,679,018","1,611,999","4,067,019"
9,6239 力成,261.50,-2.00,-0.76%,"11,058,598","7,231,886","3,826,712"
10,2303 聯電,75.90,-0.30,-0.39%,"40,829,277","37,015,256","3,814,021"
11,2368 金像電,720.00,+ 34.00,+4.96%,"10,182,694","6,537,704","3,644,990"
12,2308 台達電,"1,280.00",+ 30.00,+2.40%,"14,625,848","11,323,251","3,302,597"
13,1513 中興電,185.50,+ 8.50,+4.80%,"5,015,069","1,962,195","3,052,874"
14,3711 日月光投控,314.00,+ 7.50,+2.45%,"6,599,466","3,837,613","2,761,852"
15,1503 士電,246.00,+ 22.00,+9.82%,"3,675,206","1,020,925","2,654,281"
16,2455 全新,173.50,+ 2.00,+1.17%,"4,424,110","2,114,530","2,309,580"
17,2383 台光電,"1,900.00",+ 80.00,+4.40%,"8,537,506","6,392,548","2,144,957"
18,1303 南亞,80.50,+ 0.90,+1.13%,"10,754,574","8,698,862","2,055,711"
19,2441 超豐,94.00,-9.00,-8.74%,"3,226,968","1,190,464","2,036,503"
20,2363 矽統,58.20,-2.30,-3.80%,"4,467,991","2,435,100","2,032,890"
21,6443 元晶,41.15,-0.50,-1.20%,"4,661,962","2,662,141","1,999,820"
22,6515 穎崴,"4,015.00",-260.00,-6.08%,"4,876,554","2,937,109","1,939,445"
23,2606 裕民,66.80,+ 3.90,+6.20%,"2,463,800","568,474","1,895,326"
24,8110 華東,81.40,+ 1.00,+1.24%,"7,704,556","6,135,022","1,569,534"
25,6415 矽力*-KY,287.50,0.00,0.00%,"6,378,632","4,891,064","1,487,568"
26,3019 亞光,159.50,+ 7.50,+4.93%,"2,776,022","1,347,708","1,428,314"
27,0050 元大台灣50,74.20,+ 1.15,+1.57%,"6,711,076","5,322,600","1,388,476"
28,1514 亞力,138.50,+ 5.50,+4.14%,"2,906,800","1,646,539","1,260,260"
29,2382 廣達,287.00,-0.50,-0.17%,"4,477,175","3,269,779","1,207,396"
30,1717 長興,67.30,+ 6.10,+9.97%,"2,538,665","1,335,680","1,202,984"
31,2301 光寶科,172.50,+ 3.00,+1.77%,"4,855,131","3,665,977","1,189,153"
32,7769 鴻勁,"3,790.00",+ 15.00,+0.40%,"3,231,642","2,065,526","1,166,116"
33,6531 愛普*,436.00,-2.00,-0.46%,"3,023,208","1,871,424","1,151,783"
34,2605 新興,31.30,+ 2.15,+7.38%,"1,484,965","340,369","1,144,596"
35,2481 強茂,93.20,+ 3.90,+4.37%,"2,688,313","1,570,108","1,118,205"
36,6781 AES-KY,"1,250.00",+ 65.00,+5.49%,"1,835,510","771,472","1,064,037"
37,2404 漢唐,953.00,+ 13.00,+1.38%,"3,294,182","2,247,472","1,046,709"
38,4989 榮科,63.00,0.00,0.00%,"2,170,763","1,131,792","1,038,971"
39,6805 富世達,"1,490.00",+ 70.00,+4.93%,"4,239,516","3,243,290","996,225"
40,3481 群創,22.30,-0.75,-3.25%,"14,803,744","13,846,593","957,150"
41,4571 鈞興-KY,202.50,+ 18.00,+9.76%,"1,181,584","265,557","916,026"
42,4977 眾達-KY,138.00,+ 12.50,+9.96%,"1,807,540","897,181","910,358"
43,1519 華城,"1,040.00",+ 25.00,+2.46%,"3,406,094","2,519,063","887,030"
44,6669 緯穎,"3,705.00",+ 5.00,+0.14%,"8,189,119","7,317,778","871,341"
45,3450 聯鈞,259.00,+ 7.00,+2.78%,"4,102,315","3,264,207","838,108"
46,8271 宇瞻,121.00,+ 3.50,+2.98%,"1,572,593","772,644","799,949"
47,2451 創見,250.50,+ 9.50,+3.94%,"4,103,249","3,321,438","781,810"
48,3305 昇貿,121.00,+ 2.50,+2.11%,"1,581,961","816,044","765,917"
49,6133 金橋,28.95,+ 0.90,+3.21%,"1,005,871","243,134","762,737"
50,00715L期街口布蘭特正2,23.71,+ 1.64,+7.43%,"1,002,123","269,508","732,614"
