Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2330 台積電,"1,810.00",-80.00,-4.23%,"169,437,885","64,781,776","104,656,109"
2,0050 元大台灣50,73.60,-3.25,-4.23%,"39,488,306","11,638,160","27,850,146"
3,2308 台達電,"1,220.00",-100.00,-7.58%,"28,223,348","14,871,675","13,351,672"
4,2454 聯發科,"1,665.00",-100.00,-5.67%,"20,452,295","8,231,052","12,221,242"
5,2317 鴻海,210.50,-12.50,-5.61%,"19,576,427","8,284,985","11,291,441"
6,00631L元大台灣50正2,430.20,-47.85,-10.01%,"9,976,658","2,660,893","7,315,764"
7,2603 長榮,210.50,0.00,0.00%,"10,303,804","3,429,336","6,874,468"
8,2609 陽明,61.60,+ 0.90,+1.48%,"10,371,081","3,829,065","6,542,016"
9,00919 群益台灣精選高息,23.04,-0.67,-2.83%,"9,767,916","3,338,880","6,429,035"
10,00981A主動統一台股增長,18.36,-1.42,-7.18%,"8,265,609","2,561,681","5,703,927"
11,1301 台塑,47.35,-2.85,-5.68%,"7,469,349","1,915,465","5,553,884"
12,00715L期街口布蘭特正2,61.95,+ 23.79,+62.34%,"6,880,986","1,632,005","5,248,980"
13,3711 日月光投控,320.00,-22.00,-6.43%,"9,776,621","4,786,847","4,989,773"
14,009816凱基台灣TOP50,10.29,-0.49,-4.55%,"7,306,464","2,483,379","4,823,085"
15,2615 萬海,81.10,+ 2.50,+3.18%,"6,133,513","1,869,981","4,263,532"
16,0056 元大高股息,37.58,-1.05,-2.72%,"5,654,545","1,409,560","4,244,985"
17,00642U期元大S＆P石油,27.95,+ 6.95,+33.10%,"4,801,264","959,237","3,842,026"
18,3481 群創,27.80,+ 0.30,+1.09%,"26,149,607","22,670,024","3,479,582"
19,2449 京元電子,272.00,-12.50,-4.39%,"7,448,257","4,099,144","3,349,112"
20,0052 富邦科技,43.38,-2.22,-4.87%,"5,372,173","2,043,191","3,328,981"
21,3661 世芯-KY,"2,995.00",-315.00,-9.52%,"7,131,389","3,834,239","3,297,150"
22,2327 國巨*,248.50,-16.50,-6.23%,"7,324,544","4,097,392","3,227,151"
23,2344 華邦電,101.00,-5.50,-5.16%,"16,532,920","13,409,986","3,122,933"
24,2303 聯電,59.70,-2.30,-3.71%,"6,591,315","3,474,171","3,117,144"
25,1326 台化,43.05,-2.95,-6.41%,"4,694,048","2,106,079","2,587,968"
26,3231 緯創,127.50,-3.00,-2.30%,"5,369,680","2,853,558","2,516,121"
27,00878 國泰永續高股息,21.75,-0.64,-2.86%,"3,024,146","985,274","2,038,871"
28,2379 瑞昱,484.00,+ 21.00,+4.54%,"2,849,815","837,704","2,012,110"
29,00632R元大台灣50反1,14.82,+ 0.70,+4.96%,"3,226,833","1,231,343","1,995,489"
30,2891 中信金,51.00,-0.40,-0.78%,"3,524,135","1,565,531","1,958,604"
31,7769 鴻勁,"3,930.00",-285.00,-6.76%,"5,406,592","3,461,438","1,945,154"
32,2887 台新新光金,23.95,-0.45,-1.84%,"2,962,330","1,166,019","1,796,310"
33,00675L富邦臺灣加權正2,171.00,-18.60,-9.81%,"2,206,608","467,871","1,738,736"
34,00663L國泰臺灣加權正2,56.40,-6.10,-9.76%,"2,216,765","540,811","1,675,953"
35,2360 致茂,"1,240.00",-135.00,-9.82%,"3,760,771","2,144,133","1,616,638"
36,6669 緯穎,"3,930.00",-285.00,-6.76%,"7,415,622","5,799,650","1,615,971"
37,00922 國泰台灣領袖50,28.95,-1.37,-4.52%,"2,535,168","989,438","1,545,730"
38,3008 大立光,"2,285.00",-95.00,-3.99%,"3,000,283","1,475,304","1,524,979"
39,4919 新唐,81.80,+ 1.50,+1.87%,"2,635,557","1,164,280","1,471,276"
40,4958 臻鼎-KY,162.50,-12.50,-7.14%,"3,274,075","1,825,172","1,448,903"
41,2382 廣達,282.00,-7.00,-2.42%,"5,097,946","3,722,987","1,374,958"
42,2882 國泰金,70.00,-3.00,-4.11%,"2,966,728","1,596,210","1,370,517"
43,2618 長榮航,32.50,-1.75,-5.11%,"2,242,820","969,603","1,273,217"
44,00918 大華優利高填息30,22.59,-0.66,-2.84%,"1,616,823","359,611","1,257,212"
45,006208富邦台50,170.45,-7.75,-4.35%,"2,370,760","1,124,209","1,246,550"
46,6715 嘉基,233.50,+ 21.00,+9.88%,"1,383,682","200,157","1,183,524"
47,3533 嘉澤,"1,510.00",-55.00,-3.51%,"2,164,109","1,024,867","1,139,241"
48,00673R期元大S＆P原油反1,14.78,-5.52,-27.19%,"1,316,770","310,879","1,005,890"
49,8112 至上,71.50,+ 2.30,+3.32%,"1,459,627","548,752","910,875"
50,1312 國喬,13.95,-0.10,-0.71%,"1,313,714","407,236","906,477"
