Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.28,-0.11,-1.17%,"746,637","2,806,153","-2,059,516"
2,00918 大華優利高填息30,35.43,-0.08,-0.23%,"214,933","867,520","-652,586"
3,00919 群益台灣精選高息,32.74,-0.15,-0.46%,"515,664","1,095,549","-579,884"
4,00712 復華富時不動產,8.29,-0.03,-0.36%,"233,991","796,661","-562,670"
5,00961 FT臺灣永續高息,13.33,-0.07,-0.52%,"168,591","636,869","-468,277"
6,00673R期元大S＆P原油反1,9.99,-0.05,-0.50%,"271,256","688,151","-416,895"
7,009828中信台日韓PCB,9.26,-0.09,-0.96%,"110,052","500,767","-390,714"
8,00632R元大台灣50反1,10.03,+ 0.06,+0.60%,"1,336,214","1,720,263","-384,049"
9,00929 復華台灣科技優息,28.46,-0.14,-0.49%,"203,884","555,160","-351,275"
10,00881 國泰台灣科技龍頭,49.21,-0.33,-0.67%,"264,773","606,473","-341,700"
11,00984D主動聯博全球非投,9.86,+ 0.04,+0.41%,"218,631","543,899","-325,267"
12,00953B群益優選非投等債,9.56,+ 0.03,+0.31%,"408,124","720,854","-312,729"
13,009826貝萊德世界股票,9.98,0.00,0.00%,"184,292","461,867","-277,575"
14,00878 國泰永續高股息,34.20,-0.03,-0.09%,"411,884","636,351","-224,466"
15,3481 群創,46.80,-0.85,-1.78%,"740,367","847,579","-107,211"
16,00404A主動聯博動能50,9.72,-0.08,-0.82%,"101,565","205,952","-104,386"
17,00891 中信關鍵半導體,34.54,-0.47,-1.34%,"145,594","248,109","-102,514"
18,00664R國泰臺灣加權反1,1.62,0.00,0.00%,"289,246","391,296","-102,050"
19,00896 中信綠能及電動車,27.69,-0.14,-0.50%,"56,550","155,358","-98,807"
20,2834 臺企銀,18.00,-0.35,-1.91%,"920,830","1,002,084","-81,253"
21,2610 華航,19.90,-0.30,-1.49%,"320,702","400,495","-79,793"
22,2344 華邦電,159.50,-0.50,-0.31%,"830,941","909,678","-78,737"
23,2327 國巨*,537.00,-8.00,-1.47%,"192,359","270,260","-77,900"
24,009803玉山市值動能50,20.56,-0.18,-0.87%,"43,738","117,714","-73,976"
25,00923 群益台ESG低碳50,39.40,-0.20,-0.51%,"62,309","134,100","-71,791"
26,00985B群益ESG投等債0-5,10.11,+ 0.02,+0.20%,"105,430","157,937","-52,506"
27,009829大華韓國KOSPI50,10.36,-0.15,-1.43%,"213,378","261,651","-48,273"
28,00409A主動復華全球50,9.49,-0.04,-0.42%,"129,886","177,494","-47,608"
29,1101 台泥,23.80,-0.10,-0.42%,"612,138","659,256","-47,117"
30,9904 寶成,24.25,+ 0.20,+0.83%,"166,015","212,840","-46,825"
31,009827玉山未來全球算力,9.94,-0.06,-0.60%,"34,548","80,679","-46,131"
32,6919 康霈*,79.90,+ 0.60,+0.76%,"92,319","133,251","-40,932"
33,00962 台新AI優息動能,14.66,-0.09,-0.61%,"29,900","70,417","-40,516"
34,2492 華新科,300.00,-5.50,-1.80%,"144,889","185,021","-40,132"
35,1409 新纖,23.90,-0.45,-1.85%,"113,572","152,620","-39,047"
36,00830 國泰費城半導體,79.00,-1.95,-2.41%,"66,469","103,651","-37,182"
37,3036 文曄,192.50,+ 0.50,+0.26%,"83,050","120,114","-37,063"
38,2801 彰銀,28.00,-0.55,-1.93%,"311,217","348,006","-36,789"
39,5388 中磊,72.00,+ 1.00,+1.41%,"27,590","63,700","-36,110"
40,2337 旺宏,114.50,-1.50,-1.29%,"283,122","319,093","-35,971"
41,6005 群益證,31.10,-1.00,-3.12%,"63,467","99,275","-35,807"
42,2889 國票金,16.85,-0.20,-1.17%,"200,829","235,805","-34,976"
43,2332 友訊,18.80,-0.10,-0.53%,"75,050","109,739","-34,688"
44,2449 京元電子,257.00,-4.50,-1.72%,"134,955","168,693","-33,738"
45,1714 和桐,15.15,+ 0.20,+1.34%,"116,463","148,111","-31,648"
46,3702 大聯大,107.00,0.00,0.00%,"114,404","145,377","-30,972"
47,2303 聯電,138.50,-4.00,-2.81%,"963,658","990,466","-26,808"
48,00686R群益臺灣加權反1,0.98,-0.01,-1.01%,"143,620","170,408","-26,788"
49,8150 南茂,84.40,-2.20,-2.54%,"141,601","167,642","-26,040"
50,2481 強茂,153.50,-5.50,-3.46%,"144,364","168,495","-24,130"
