Rank,Stock,Price,Change,ChangePercent,NetSell
1,2887 台新新光金,23.35,+ 0.35,+1.52%,"-203,326"
2,2880 華南金,30.50,+ 0.90,+3.04%,"-122,813"
3,3481 群創,51.00,+ 4.60,+9.91%,"-94,433"
4,00991A主動復華未來50,19.64,+ 0.54,+2.83%,"-73,388"
5,2618 長榮航,36.05,+ 0.75,+2.12%,"-71,180"
6,00981A主動統一台股增長,31.54,+ 0.82,+2.67%,"-56,003"
7,2892 第一金,27.45,+ 0.20,+0.73%,"-48,830"
8,2002 中鋼,19.10,+ 0.25,+1.33%,"-38,810"
9,009816凱基台灣TOP50,15.20,+ 0.40,+2.70%,"-37,785"
10,2312 金寶,38.95,+ 1.25,+3.32%,"-37,391"
11,2382 廣達,339.00,+ 30.50,+9.89%,"-37,241"
12,2603 長榮,213.00,+ 2.00,+0.95%,"-28,515"
13,2633 台灣高鐵,24.85,+ 0.05,+0.20%,"-26,586"
14,2801 彰銀,20.25,+ 0.20,+1.00%,"-25,856"
15,2409 友達,23.00,+ 1.80,+8.49%,"-22,821"
16,1216 統一,71.80,+ 1.00,+1.41%,"-22,649"
17,2489 瑞軒,49.50,+ 1.50,+3.13%,"-22,362"
18,2891 中信金,60.50,+ 1.20,+2.02%,"-22,342"
19,5876 上海商銀,39.75,+ 1.10,+2.85%,"-22,024"
20,1402 遠東新,25.65,+ 0.85,+3.43%,"-21,507"
21,0050 元大台灣50,105.40,+ 4.90,+4.88%,"-21,477"
22,2912 統一超,214.00,+ 7.00,+3.38%,"-21,160"
23,2412 中華電,137.00,+ 0.50,+0.37%,"-21,150"
24,6282 康舒,59.90,+ 2.20,+3.81%,"-18,353"
25,1802 台玻,71.90,+ 1.50,+2.13%,"-17,889"
26,00953B群益優選非投等債,9.58,0.00,0.00%,"-16,961"
27,9105 泰金寶-DR,8.80,+ 0.29,+3.41%,"-16,820"
28,2481 強茂,162.50,+ 14.50,+9.80%,"-16,422"
29,3714 富采,72.80,+ 0.10,+0.14%,"-15,777"
30,4904 遠傳,94.60,+ 1.00,+1.07%,"-15,149"
31,1102 亞泥,34.00,+ 1.60,+4.94%,"-14,959"
32,9904 寶成,25.45,+ 0.25,+0.99%,"-14,913"
33,00990A主動元大AI新經濟,20.15,+ 0.92,+4.78%,"-14,143"
34,2886 兆豐金,40.00,+ 0.20,+0.50%,"-14,123"
35,3045 台灣大,111.50,+ 0.50,+0.45%,"-12,926"
36,00631L元大台灣50正2,36.94,+ 2.47,+7.17%,"-12,787"
37,2542 興富發,41.95,-0.05,-0.12%,"-12,246"
38,00929 復華台灣科技優息,30.25,+ 0.85,+2.89%,"-12,047"
39,3711 日月光投控,611.00,-16.00,-2.55%,"-11,629"
40,2313 華通,284.50,+ 25.50,+9.85%,"-11,423"
41,1513 中興電,166.50,+ 1.00,+0.60%,"-11,395"
42,1101 台泥,24.40,+ 0.75,+3.17%,"-11,228"
43,2812 台中銀,18.45,-0.05,-0.27%,"-10,383"
44,2327 國巨*,738.00,-4.00,-0.54%,"-10,241"
45,3042 晶技,215.50,-2.00,-0.92%,"-9,924"
46,3673 TPK-KY,86.30,+ 5.30,+6.54%,"-9,876"
47,6116 彩晶,17.10,+ 1.55,+9.97%,"-9,861"
48,2301 光寶科,234.50,+ 4.00,+1.74%,"-9,418"
49,00927 群益半導體收益,41.03,+ 0.93,+2.32%,"-8,418"
50,8110 華東,64.90,+ 2.90,+4.68%,"-8,049"
