Rank,Stock,Price,Change,ChangePercent,NetSell
1,0050 元大台灣50,104.40,-1.60,-1.51%,"-497,296"
2,3481 群創,57.20,-3.80,-6.23%,"-386,034"
3,2886 兆豐金,47.00,0.00,0.00%,"-303,278"
4,6770 力積電,69.20,+ 0.20,+0.29%,"-272,063"
5,2344 華邦電,164.50,-2.50,-1.50%,"-262,022"
6,00988A主動統一全球創新,18.49,-0.16,-0.86%,"-251,917"
7,00991A主動復華未來50,18.44,-0.61,-3.20%,"-215,693"
8,2317 鴻海,235.50,-1.00,-0.42%,"-204,366"
9,3231 緯創,142.50,-1.00,-0.70%,"-203,381"
10,1101 台泥,22.70,-0.15,-0.66%,"-182,626"
11,4904 遠傳,95.10,-1.00,-1.04%,"-152,397"
12,2892 第一金,33.55,-0.10,-0.30%,"-122,705"
13,9904 寶成,24.05,-0.20,-0.82%,"-116,425"
14,6116 彩晶,15.70,-0.90,-5.42%,"-109,214"
15,2412 中華電,133.00,-0.50,-0.37%,"-92,768"
16,2330 台積電,"2,420.00",-20.00,-0.82%,"-89,548"
17,2337 旺宏,139.50,+ 1.50,+1.09%,"-89,059"
18,00400A主動國泰動能高息,13.71,-0.39,-2.77%,"-82,070"
19,2633 台灣高鐵,25.50,+ 0.20,+0.79%,"-80,893"
20,1402 遠東新,26.35,+ 0.75,+2.93%,"-74,103"
21,00405A主動富邦台灣龍耀,8.29,-0.32,-3.72%,"-73,588"
22,2356 英業達,63.70,-1.00,-1.55%,"-73,259"
23,2880 華南金,39.25,+ 0.25,+0.64%,"-70,735"
24,1605 華新,33.25,-0.65,-1.92%,"-66,488"
25,8112 至上,85.40,-2.10,-2.40%,"-63,095"
26,2313 華通,225.50,-9.50,-4.04%,"-59,178"
27,3706 神達,89.70,-1.10,-1.21%,"-56,428"
28,3702 大聯大,119.50,+ 2.50,+2.14%,"-55,197"
29,00997A主動群益美國增長,11.98,-0.09,-0.75%,"-54,440"
30,5876 上海商銀,44.70,+ 0.55,+1.25%,"-53,647"
31,3037 欣興,874.00,-29.00,-3.21%,"-52,671"
32,2801 彰銀,23.60,-0.25,-1.05%,"-52,438"
33,00830 國泰費城半導體,89.25,-0.60,-0.67%,"-50,422"
34,1714 和桐,17.05,+ 0.40,+2.40%,"-48,221"
35,2027 大成鋼,39.10,+ 1.10,+2.89%,"-47,379"
36,2312 金寶,32.80,-1.40,-4.09%,"-47,099"
37,1409 新纖,26.40,+ 0.60,+2.33%,"-45,007"
38,2352 佳世達,30.60,-0.40,-1.29%,"-44,932"
39,2408 南亞科,448.00,+ 25.00,+5.91%,"-44,913"
40,1303 南亞,210.00,+ 10.50,+5.26%,"-44,530"
41,8422 可寧衛*,26.05,-0.50,-1.88%,"-43,548"
42,00929 復華台灣科技優息,29.50,-0.52,-1.73%,"-42,100"
43,2890 永豐金,39.65,-0.55,-1.37%,"-40,654"
44,2884 玉山金,34.50,-0.10,-0.29%,"-40,421"
45,6282 康舒,54.80,-3.20,-5.52%,"-40,008"
46,2845 遠東銀,13.30,-0.05,-0.37%,"-39,798"
47,0056 元大高股息,51.75,-0.65,-1.24%,"-37,456"
48,3576 聯合再生,17.50,+ 0.80,+4.79%,"-37,142"
49,2382 廣達,380.00,+ 2.00,+0.53%,"-36,528"
50,2609 陽明,48.00,-0.10,-0.21%,"-36,293"
