Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2883 凱基金,30.10,+ 1.10,+3.79%,"46,312"
2,00712 復華富時不動產,8.87,+ 0.03,+0.34%,"41,332"
3,2882 國泰金,97.00,+ 3.60,+3.85%,"37,493"
4,2887 台新新光金,34.90,+ 0.60,+1.75%,"33,941"
5,1314 中石化,9.77,-0.63,-6.06%,"31,041"
6,2884 玉山金,34.50,+ 0.05,+0.15%,"30,812"
7,2890 永豐金,41.10,+ 0.10,+0.24%,"30,180"
8,2834 臺企銀,18.10,+ 0.10,+0.56%,"24,261"
9,2892 第一金,33.30,+ 0.25,+0.76%,"18,769"
10,8150 南茂,109.00,-6.50,-5.63%,"17,523"
11,2409 友達,29.35,-2.35,-7.41%,"16,734"
12,1409 新纖,31.70,+ 1.45,+4.79%,"16,707"
13,2324 仁寶,35.30,-0.40,-1.12%,"14,853"
14,00997A主動群益美國增長,12.53,-0.61,-4.64%,"14,383"
15,5880 合庫金,24.90,+ 0.05,+0.20%,"14,153"
16,00919 群益台灣精選高息,29.62,-0.14,-0.47%,"13,261"
17,1216 統一,78.00,+ 0.20,+0.26%,"12,782"
18,1609 大亞,41.95,-1.80,-4.11%,"12,702"
19,2105 正新,32.45,-0.10,-0.31%,"12,531"
20,2812 台中銀,20.65,+ 0.10,+0.49%,"12,059"
21,2618 長榮航,42.40,-1.15,-2.64%,"12,034"
22,2801 彰銀,23.50,0.00,0.00%,"11,544"
23,2885 元大金,69.80,+ 1.40,+2.05%,"10,516"
24,2867 三商壽,8.73,-0.01,-0.11%,"10,467"
25,2353 宏碁,32.00,-0.80,-2.44%,"10,272"
26,00953B群益優選非投等債,9.71,0.00,0.00%,"10,245"
27,2889 國票金,15.30,+ 0.10,+0.66%,"9,722"
28,2845 遠東銀,13.20,-0.10,-0.75%,"9,288"
29,1717 長興,77.10,-8.30,-9.72%,"9,098"
30,2303 聯電,155.00,-11.00,-6.63%,"8,653"
31,2327 國巨*,905.00,-100.00,-9.95%,"8,546"
32,1909 榮成,10.75,+ 0.10,+0.94%,"8,166"
33,1504 東元,70.90,-2.20,-3.01%,"8,131"
34,2542 興富發,44.00,-1.00,-2.22%,"7,849"
35,4938 和碩,82.30,-2.20,-2.60%,"7,669"
36,6505 台塑化,58.00,-1.50,-2.52%,"7,654"
37,2880 華南金,38.95,+ 0.70,+1.83%,"7,597"
38,6239 力成,323.50,-21.00,-6.10%,"7,506"
39,1710 東聯,17.35,-1.30,-6.97%,"6,988"
40,2103 台橡,24.65,+ 0.45,+1.86%,"6,705"
41,4989 榮科,99.90,-11.10,-10.00%,"6,649"
42,8131 福懋科,79.00,-3.20,-3.89%,"6,614"
43,2351 順德,213.50,-14.50,-6.36%,"6,430"
44,2881 富邦金,123.00,+ 1.50,+1.23%,"6,380"
45,6005 群益證,38.05,-0.40,-1.04%,"6,332"
46,0056 元大高股息,52.15,-1.10,-2.07%,"5,455"
47,2301 光寶科,213.00,-11.00,-4.91%,"5,350"
48,6176 瑞儀,91.20,-0.80,-0.87%,"5,326"
49,1313 聯成,13.05,-0.50,-3.69%,"5,205"
50,2637 慧洋-KY,79.00,+ 0.60,+0.77%,"4,734"
