Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2409 友達,32.70,+ 2.10,+6.86%,"161,372"
2,2610 華航,23.70,+ 0.60,+2.60%,"104,460"
3,1301 台塑,54.50,+ 1.80,+3.42%,"50,688"
4,1314 中石化,8.36,+ 0.25,+3.08%,"49,335"
5,2303 聯電,164.50,+ 0.50,+0.30%,"47,978"
6,1802 台玻,74.80,+ 6.80,+10.00%,"47,436"
7,00712 復華富時不動產,8.84,+ 0.07,+0.80%,"39,616"
8,2353 宏碁,33.10,+ 0.90,+2.80%,"31,566"
9,5880 合庫金,24.85,0.00,0.00%,"31,032"
10,2618 長榮航,44.90,+ 1.00,+2.28%,"29,762"
11,2834 臺企銀,17.75,-0.05,-0.28%,"28,117"
12,2449 京元電子,337.50,+ 29.00,+9.40%,"27,145"
13,2887 台新新光金,33.25,+ 0.25,+0.76%,"21,827"
14,00407A主動凱基台灣,9.85,+ 0.39,+4.12%,"20,853"
15,4938 和碩,83.80,+ 1.60,+1.95%,"18,699"
16,2882 國泰金,98.30,+ 0.30,+0.31%,"17,844"
17,00662 富邦NASDAQ,122.50,+ 2.10,+1.74%,"17,716"
18,2006 東和鋼鐵,67.40,-2.60,-3.71%,"17,466"
19,2634 漢翔,56.60,+ 4.60,+8.85%,"14,684"
20,9907 統一實,15.15,-0.05,-0.33%,"14,598"
21,3711 日月光投控,680.00,+ 53.00,+8.45%,"14,570"
22,2812 台中銀,20.05,+ 0.10,+0.50%,"14,483"
23,6239 力成,337.50,+ 26.50,+8.52%,"14,426"
24,00918 大華優利高填息30,32.13,+ 0.70,+2.23%,"12,708"
25,8046 南電,"1,185.00",+ 105.00,+9.72%,"12,344"
26,1319 東陽,77.40,+ 1.20,+1.57%,"10,916"
27,1718 中纖,13.45,+ 1.20,+9.80%,"10,678"
28,6505 台塑化,55.10,-0.20,-0.36%,"10,576"
29,2105 正新,29.95,-0.30,-0.99%,"9,766"
30,2883 凱基金,28.70,+ 0.05,+0.17%,"9,678"
31,00865B國泰US短期公債,48.52,+ 0.04,+0.08%,"9,626"
32,1714 和桐,19.65,+ 0.75,+3.97%,"9,471"
33,1710 東聯,16.75,+ 1.50,+9.84%,"9,118"
34,2603 長榮,184.50,+ 0.50,+0.27%,"9,016"
35,00940 元大台灣價值高息,12.65,+ 0.17,+1.36%,"8,992"
36,2885 元大金,65.70,0.00,0.00%,"8,821"
37,1102 亞泥,35.00,-0.45,-1.27%,"8,691"
38,009805新光美國電力基建,17.05,+ 0.16,+0.95%,"8,370"
39,2406 國碩,41.80,+ 3.80,+10.00%,"8,279"
40,3016 嘉晶,133.50,+ 12.00,+9.88%,"8,267"
41,6213 聯茂,370.50,+ 26.50,+7.70%,"7,837"
42,6176 瑞儀,87.00,+ 0.10,+0.12%,"7,315"
43,00945B凱基美國非投等債,14.54,+ 0.03,+0.21%,"6,498"
44,2368 金像電,"1,200.00",+ 45.00,+3.90%,"6,047"
45,00885 富邦越南,18.97,-0.01,-0.05%,"5,902"
46,009817國泰日本不動產,8.90,-0.04,-0.45%,"5,801"
47,8033 雷虎,169.50,+ 15.00,+9.71%,"5,790"
48,6285 啟碁,259.50,+ 23.50,+9.96%,"5,775"
49,1304 台聚,13.55,+ 0.35,+2.65%,"5,731"
50,2492 華新科,565.00,+ 51.00,+9.92%,"5,725"
