Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2330 台積電,"2,250.00",0.00,0.00%,"104,091,484","123,146,622","-19,055,138"
2,3042 晶技,235.00,+ 21.00,+9.81%,"10,737,319","20,751,703","-10,014,383"
3,2308 台達電,"2,160.00",-40.00,-1.82%,"32,928,355","42,859,625","-9,931,269"
4,3008 大立光,"4,165.00",+ 35.00,+0.85%,"17,831,378","25,164,602","-7,333,224"
5,3450 聯鈞,452.50,-19.50,-4.13%,"5,206,153","9,889,556","-4,683,402"
6,3406 玉晶光,693.00,+ 16.00,+2.36%,"4,749,439","9,137,132","-4,387,693"
7,2454 聯發科,"4,085.00",-70.00,-1.68%,"70,789,476","75,167,738","-4,378,262"
8,6770 力積電,64.40,0.00,0.00%,"4,492,407","8,743,372","-4,250,965"
9,6209 今國光,79.30,-1.70,-2.10%,"1,344,312","5,378,898","-4,034,586"
10,3167 大量,847.00,-11.00,-1.28%,"3,757,407","7,773,491","-4,016,084"
11,2368 金像電,"1,345.00",-75.00,-5.28%,"10,672,246","14,626,725","-3,954,479"
12,8996 高力,"1,140.00",-80.00,-6.56%,"4,684,491","8,509,557","-3,825,065"
13,3017 奇鋐,"2,335.00",-25.00,-1.06%,"10,578,731","14,190,024","-3,611,293"
14,2449 京元電子,272.00,0.00,0.00%,"5,482,407","8,741,326","-3,258,918"
15,8210 勤誠,"1,440.00",-5.00,-0.35%,"2,130,531","5,373,855","-3,243,323"
16,2301 光寶科,208.50,-4.50,-2.11%,"5,069,166","8,213,837","-3,144,670"
17,3019 亞光,145.50,-1.00,-0.68%,"1,112,139","4,102,167","-2,990,028"
18,3443 創意,"4,105.00",+ 80.00,+1.99%,"8,370,214","11,249,485","-2,879,271"
19,6282 康舒,57.20,-1.30,-2.22%,"2,826,472","5,647,946","-2,821,473"
20,6805 富世達,"1,750.00",-5.00,-0.28%,"1,741,976","4,545,688","-2,803,711"
21,2481 強茂,137.00,+ 1.50,+1.11%,"2,765,587","5,195,009","-2,429,421"
22,3376 新日興,203.50,-8.00,-3.78%,"1,868,924","4,273,678","-2,404,753"
23,2345 智邦,"2,275.00",-90.00,-3.81%,"8,313,952","10,434,916","-2,120,963"
24,2059 川湖,"6,400.00",+ 30.00,+0.47%,"4,023,529","6,136,296","-2,112,766"
25,8422 可寧衛*,29.25,-1.00,-3.31%,"924,702","2,838,137","-1,913,435"
26,2324 仁寶,36.15,-0.95,-2.56%,"3,214,566","4,957,733","-1,743,167"
27,3044 健鼎,484.00,+ 5.00,+1.04%,"1,589,997","3,214,220","-1,624,223"
28,2356 英業達,65.40,-0.80,-1.21%,"2,969,651","4,549,683","-1,580,031"
29,009816凱基台灣TOP50,14.53,-0.13,-0.89%,"3,492,592","5,049,489","-1,556,896"
30,2377 微星,133.50,+ 1.50,+1.14%,"1,972,836","3,507,632","-1,534,795"
31,5269 祥碩,"1,330.00",+ 5.00,+0.38%,"1,619,653","3,135,859","-1,516,206"
32,3706 神達,86.50,+ 0.40,+0.46%,"1,205,913","2,613,730","-1,407,817"
33,2409 友達,23.15,+ 0.20,+0.87%,"7,346,923","8,753,435","-1,406,511"
34,6139 亞翔,732.00,-5.00,-0.68%,"3,241,934","4,611,584","-1,369,650"
35,2887 台新新光金,28.75,-0.15,-0.52%,"1,858,144","3,220,673","-1,362,529"
36,6213 聯茂,248.00,-6.00,-2.36%,"2,702,209","4,058,767","-1,356,557"
37,2357 華碩,784.00,-12.00,-1.51%,"4,092,967","5,445,713","-1,352,746"
38,6443 元晶,40.00,-0.10,-0.25%,"1,982,219","3,308,276","-1,326,057"
39,2474 可成,205.50,+ 1.00,+0.49%,"1,445,070","2,752,654","-1,307,584"
40,8150 南茂,97.10,+ 8.80,+9.97%,"6,240,068","7,518,656","-1,278,587"
41,2428 興勤,281.00,-5.00,-1.75%,"975,239","2,235,917","-1,260,677"
42,2376 技嘉,340.00,-4.50,-1.31%,"4,272,943","5,505,195","-1,232,252"
43,2312 金寶,34.90,+ 0.05,+0.14%,"1,337,598","2,521,586","-1,183,987"
44,00402A主動安聯美國科技,9.42,-0.05,-0.53%,"365,435","1,524,495","-1,159,059"
45,2359 所羅門,133.50,-2.00,-1.48%,"448,149","1,565,658","-1,117,508"
46,3037 欣興,854.00,-30.00,-3.39%,"23,150,990","24,254,872","-1,103,882"
47,3048 益登,75.00,+ 1.70,+2.32%,"2,378,961","3,468,862","-1,089,901"
48,00988A主動統一全球創新,19.85,+ 0.03,+0.15%,"1,415,325","2,482,646","-1,067,320"
49,2484 希華,60.70,+ 2.60,+4.48%,"5,058,213","6,098,279","-1,040,065"
50,3711 日月光投控,544.00,+ 5.00,+0.93%,"9,855,227","10,869,484","-1,014,256"
