Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,3481 群創,21.05,-0.05,-0.24%,"144,484","269,303","-124,819"
2,6770 力積電,64.30,+ 0.50,+0.78%,"192,704","294,169","-101,465"
3,2883 凱基金,18.90,+ 0.05,+0.27%,"33,621","118,590","-84,969"
4,2367 燿華,51.60,-1.90,-3.55%,"91,982","156,062","-64,080"
5,2409 友達,14.75,-0.25,-1.67%,"99,920","155,400","-55,480"
6,2303 聯電,62.40,0.00,0.00%,"93,271","142,787","-49,516"
7,1802 台玻,42.80,-1.75,-3.93%,"68,247","112,930","-44,683"
8,2406 國碩,28.00,-0.70,-2.44%,"14,334","55,111","-40,777"
9,2887 台新新光金,23.95,+ 0.15,+0.63%,"62,682","98,989","-36,307"
10,6443 元晶,37.70,-1.70,-4.31%,"49,548","83,454","-33,906"
11,3576 聯合再生,14.45,-0.70,-4.62%,"50,195","82,774","-32,579"
12,8422 可寧衛*,32.15,-0.40,-1.23%,"34,581","63,192","-28,612"
13,00990A主動元大AI新經濟,11.71,+ 0.17,+1.47%,"28,373","56,653","-28,280"
14,2464 盟立,72.00,-2.60,-3.49%,"14,743","40,121","-25,379"
15,1605 華新,34.55,-1.30,-3.63%,"46,211","70,887","-24,676"
16,0050 元大台灣50,75.50,+ 1.55,+2.10%,"102,316","122,341","-20,025"
17,3037 欣興,371.50,+ 24.00,+6.91%,"63,529","80,609","-17,080"
18,2002 中鋼,20.50,+ 0.15,+0.74%,"22,843","37,219","-14,376"
19,4958 臻鼎-KY,180.00,-2.00,-1.10%,"18,117","31,886","-13,769"
20,00882 中信中國高股息,16.02,+ 0.04,+0.25%,"10,637","24,154","-13,517"
21,00738U期元大道瓊白銀,65.85,-1.00,-1.50%,"20,488","33,874","-13,386"
22,2890 永豐金,30.35,+ 0.35,+1.17%,"25,846","38,376","-12,530"
23,00830 國泰費城半導體,57.00,+ 0.45,+0.80%,"13,087","25,493","-12,405"
24,00988A主動統一全球創新,12.06,+ 0.20,+1.69%,"18,434","29,568","-11,134"
25,2485 兆赫,37.65,-1.45,-3.71%,"58,061","67,064","-9,003"
26,2355 敬鵬,36.75,-0.65,-1.74%,"6,222","15,137","-8,915"
27,00635U期元大S＆P黃金,53.35,-0.05,-0.09%,"7,238","15,935","-8,697"
28,8110 華東,58.50,-3.00,-4.88%,"19,089","27,407","-8,318"
29,1711 永光,22.95,-0.85,-3.57%,"17,964","26,029","-8,065"
30,2884 玉山金,33.80,+ 0.10,+0.30%,"22,286","29,884","-7,598"
31,2882 國泰金,77.90,+ 0.70,+0.91%,"17,881","25,357","-7,476"
32,00674R期元大S＆P黃金反1,4.97,0.00,0.00%,"2,979","10,440","-7,460"
33,4526 東台,33.60,-1.40,-4.00%,"3,265","10,723","-7,458"
34,3715 定穎投控,142.50,-1.00,-0.70%,"12,642","19,975","-7,333"
35,00981A主動統一台股增長,18.66,+ 0.32,+1.74%,"91,567","98,890","-7,323"
36,4956 光鋐,24.25,-1.70,-6.55%,"4,260","11,510","-7,250"
37,6116 彩晶,8.18,-0.11,-1.33%,"11,864","18,639","-6,776"
38,1717 長興,55.40,+ 0.70,+1.28%,"9,598","16,230","-6,632"
39,00951 台新日本半導體,14.82,-0.11,-0.74%,"12,858","19,227","-6,370"
40,2431 聯昌,14.90,-0.30,-1.97%,"3,309","9,631","-6,322"
41,00953B群益優選非投等債,9.71,0.00,0.00%,"17,748","23,958","-6,210"
42,00878 國泰永續高股息,23.23,+ 0.16,+0.69%,"96,194","102,271","-6,076"
43,1101 台泥,25.50,+ 0.10,+0.39%,"14,196","20,271","-6,076"
44,2103 台橡,16.20,+ 0.10,+0.62%,"3,153","9,091","-5,938"
45,2515 中工,14.95,0.00,0.00%,"22,426","27,918","-5,492"
46,6209 今國光,58.60,-0.70,-1.18%,"3,658","9,089","-5,432"
47,8150 南茂,53.00,-0.60,-1.12%,"14,417","19,659","-5,242"
48,6152 百一,14.85,-0.65,-4.19%,"4,922","10,046","-5,123"
49,3231 緯創,129.50,-1.50,-1.15%,"23,368","28,241","-4,873"
50,8112 至上,71.10,-1.40,-1.93%,"7,617","12,484","-4,866"
