Rank,Stock,Price,Change,ChangePercent,NetSell
1,6770 力積電,74.20,+ 4.00,+5.70%,"-124,976"
2,6116 彩晶,18.80,+ 0.55,+3.01%,"-78,419"
3,3481 群創,64.40,+ 5.80,+9.90%,"-55,502"
4,3231 緯創,161.50,-1.00,-0.62%,"-52,090"
5,2886 兆豐金,45.50,+ 0.40,+0.89%,"-42,748"
6,9904 寶成,26.15,-0.30,-1.13%,"-33,529"
7,3576 聯合再生,18.00,-1.15,-6.01%,"-31,738"
8,2406 國碩,34.85,-1.35,-3.73%,"-23,817"
9,1101 台泥,24.50,-0.05,-0.20%,"-21,373"
10,4958 臻鼎-KY,642.00,+ 3.00,+0.47%,"-20,997"
11,1605 華新,39.00,+ 0.30,+0.78%,"-20,955"
12,2609 陽明,51.30,-0.30,-0.58%,"-20,393"
13,6239 力成,363.50,+ 18.50,+5.36%,"-18,248"
14,2324 仁寶,37.75,+ 0.45,+1.21%,"-18,170"
15,1409 新纖,25.60,-2.35,-8.41%,"-18,006"
16,6443 元晶,39.35,-1.20,-2.96%,"-16,752"
17,5871 中租-KY,114.00,-1.00,-0.87%,"-15,674"
18,2317 鴻海,268.50,-3.50,-1.29%,"-14,426"
19,1216 統一,74.50,-1.50,-1.97%,"-14,343"
20,2492 華新科,561.00,+ 19.00,+3.51%,"-14,212"
21,4915 致伸,75.90,-0.10,-0.13%,"-13,985"
22,2027 大成鋼,41.00,-0.70,-1.68%,"-13,814"
23,2633 台灣高鐵,26.15,0.00,0.00%,"-13,707"
24,3706 神達,86.90,+ 0.60,+0.70%,"-12,999"
25,4904 遠傳,108.50,-1.00,-0.91%,"-12,987"
26,2301 光寶科,210.50,+ 0.50,+0.24%,"-12,808"
27,3036 文曄,222.50,-1.50,-0.67%,"-10,553"
28,5876 上海商銀,42.50,-0.30,-0.70%,"-10,326"
29,2105 正新,29.65,-0.05,-0.17%,"-10,022"
30,00953B群益優選非投等債,9.61,0.00,0.00%,"-9,949"
31,2615 萬海,80.40,0.00,0.00%,"-9,898"
32,2464 盟立,172.00,+ 6.00,+3.61%,"-9,276"
33,2855 統一證,52.20,+ 0.60,+1.16%,"-8,362"
34,1504 東元,70.00,+ 1.30,+1.89%,"-8,255"
35,8112 至上,98.20,+ 1.40,+1.45%,"-8,175"
36,8422 可寧衛*,28.10,-0.35,-1.23%,"-8,111"
37,2313 華通,259.50,-4.50,-1.70%,"-7,939"
38,2605 新興,31.00,-1.45,-4.47%,"-7,547"
39,00945B凱基美國非投等債,14.43,-0.02,-0.14%,"-7,330"
40,2355 敬鵬,57.90,-0.10,-0.17%,"-7,304"
41,2912 統一超,223.50,-5.50,-2.40%,"-6,985"
42,8105 凌巨,21.90,+ 0.50,+2.34%,"-6,799"
43,2481 強茂,160.00,+ 14.50,+9.97%,"-6,500"
44,2367 燿華,61.30,-1.20,-1.92%,"-6,387"
45,9945 潤泰新,27.50,+ 0.40,+1.48%,"-6,198"
46,2504 國產,33.60,-0.20,-0.59%,"-6,155"
47,6412 群電,91.60,-0.90,-0.97%,"-6,153"
48,3312 弘憶股,62.80,+ 1.20,+1.95%,"-5,924"
49,3005 神基,101.50,-1.00,-0.98%,"-5,887"
50,3016 嘉晶,126.50,+ 4.00,+3.27%,"-5,690"
