Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,009816凱基台灣TOP50,15.40,+ 0.20,+1.32%,"149,376","342,740","-193,364"
2,00991A主動復華未來50,19.95,+ 0.31,+1.58%,"95,986","281,342","-185,356"
3,00988A主動統一全球創新,21.99,-0.12,-0.54%,"88,471","230,108","-141,637"
4,00631L元大台灣50正2,37.78,+ 0.84,+2.27%,"119,706","242,580","-122,874"
5,2409 友達,23.80,+ 0.80,+3.48%,"163,949","281,869","-117,920"
6,1402 遠東新,25.05,-0.60,-2.34%,"241,582","338,383","-96,800"
7,00632R元大台灣50反1,10.22,-0.13,-1.26%,"78,715","156,516","-77,801"
8,9105 泰金寶-DR,9.68,+ 0.88,+10.00%,"85,781","148,464","-62,683"
9,2303 聯電,146.00,+ 1.50,+1.04%,"241,754","304,224","-62,469"
10,2312 金寶,40.60,+ 1.65,+4.24%,"29,949","91,685","-61,735"
11,0050 元大台灣50,105.50,+ 0.10,+0.09%,"103,144","157,859","-54,715"
12,2002 中鋼,19.10,0.00,0.00%,"45,800","92,157","-46,356"
13,00981A主動統一台股增長,31.70,+ 0.16,+0.51%,"195,984","239,533","-43,549"
14,2313 華通,282.00,-2.50,-0.88%,"46,827","79,025","-32,198"
15,00918 大華優利高填息30,30.46,+ 1.26,+4.32%,"57,021","89,169","-32,147"
16,00984D主動聯博全球非投,10.10,-0.01,-0.10%,"28,135","59,077","-30,941"
17,2489 瑞軒,48.65,-0.85,-1.72%,"15,991","45,317","-29,325"
18,00990A主動元大AI新經濟,20.20,+ 0.05,+0.25%,"47,557","75,572","-28,014"
19,00935 野村臺灣新科技50,62.40,+ 1.15,+1.88%,"17,158","43,759","-26,600"
20,2892 第一金,27.75,+ 0.30,+1.09%,"94,425","120,231","-25,805"
21,3711 日月光投控,601.00,-10.00,-1.64%,"20,497","38,657","-18,159"
22,3714 富采,71.60,-1.20,-1.65%,"8,892","26,602","-17,710"
23,9904 寶成,25.80,+ 0.35,+1.38%,"17,538","34,162","-16,623"
24,2633 台灣高鐵,25.10,+ 0.25,+1.01%,"105,614","121,951","-16,337"
25,00927 群益半導體收益,41.26,+ 0.23,+0.56%,"17,222","33,055","-15,832"
26,00665L富邦恒生國企正2,9.42,+ 0.09,+0.96%,"35,446","50,767","-15,320"
27,2884 玉山金,31.45,+ 0.50,+1.62%,"135,550","150,238","-14,688"
28,8110 華東,65.20,+ 0.30,+0.46%,"22,030","36,705","-14,675"
29,3673 TPK-KY,89.50,+ 3.20,+3.71%,"11,822","26,420","-14,597"
30,2355 敬鵬,60.20,-5.10,-7.81%,"10,243","24,830","-14,587"
31,00664R國泰臺灣加權反1,1.65,-0.02,-1.20%,"40,457","54,161","-13,704"
32,2449 京元電子,318.00,-10.50,-3.20%,"53,309","66,957","-13,647"
33,2301 光寶科,234.50,0.00,0.00%,"46,050","59,237","-13,186"
34,1504 東元,78.70,+ 3.70,+4.93%,"70,106","83,281","-13,174"
35,2812 台中銀,18.40,-0.05,-0.27%,"25,357","37,994","-12,636"
36,00715L期街口布蘭特正2,52.55,+ 1.55,+3.04%,"8,859","20,553","-11,694"
37,6239 力成,366.00,-13.00,-3.43%,"30,078","41,300","-11,222"
38,00753L中信中國50正2,9.69,-0.01,-0.10%,"25,565","36,721","-11,155"
39,00712 復華富時不動產,8.80,+ 0.02,+0.23%,"21,951","32,962","-11,010"
40,6257 矽格,219.50,-8.00,-3.52%,"7,428","18,164","-10,735"
41,1102 亞泥,33.80,-0.20,-0.59%,"101,954","112,551","-10,597"
42,00953B群益優選非投等債,9.58,0.00,0.00%,"49,385","59,462","-10,076"
43,3042 晶技,202.50,-13.00,-6.03%,"19,145","28,765","-9,620"
44,2801 彰銀,20.45,+ 0.20,+0.99%,"54,818","64,353","-9,535"
45,2369 菱生,39.70,-0.60,-1.49%,"20,254","29,577","-9,322"
46,8926 台汽電,67.20,+ 0.60,+0.90%,"7,200","15,803","-8,602"
47,3048 益登,68.40,-3.60,-5.00%,"8,956","17,371","-8,415"
48,2327 國巨*,790.00,+ 52.00,+7.05%,"33,139","41,342","-8,203"
49,2474 可成,223.50,+ 20.00,+9.83%,"34,624","42,690","-8,066"
50,1513 中興電,168.50,+ 2.00,+1.20%,"8,481","16,441","-7,959"
