Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetSell
1,00406A主動中信台灣收益,9.58,+ 0.08,+0.84%,"18,635","95,530","-76,894"
2,6770 力積電,67.30,+ 0.70,+1.05%,"6,909","38,428","-31,518"
3,00685L群益臺灣加權正2,11.25,+ 0.09,+0.81%,"47,098","69,231","-22,133"
4,00919 群益台灣精選高息,30.31,-0.08,-0.26%,"5,987","26,659","-20,671"
5,2891 中信金,63.40,-1.50,-2.31%,"14,204","34,128","-19,923"
6,00878 國泰永續高股息,32.15,-0.15,-0.46%,"8,067","26,787","-18,720"
7,2492 華新科,272.50,-25.50,-8.56%,"3,354","20,875","-17,521"
8,00981A主動統一台股增長,29.25,+ 0.19,+0.65%,"24,288","41,807","-17,518"
9,009816凱基台灣TOP50,15.13,+ 0.02,+0.13%,"16,711","32,476","-15,764"
10,00403A主動統一升級50,10.03,+ 0.06,+0.60%,"22,240","37,640","-15,400"
11,00984D主動聯博全球非投,10.06,0.00,0.00%,"10,246","24,219","-13,972"
12,2409 友達,25.80,-0.35,-1.34%,"9,165","23,091","-13,926"
13,3481 群創,46.00,-0.75,-1.60%,"20,592","34,418","-13,826"
14,2324 仁寶,38.50,-0.80,-2.04%,"10,505","22,293","-11,788"
15,2887 台新新光金,35.95,-0.45,-1.24%,"14,266","25,950","-11,684"
16,00881 國泰台灣科技龍頭,48.68,+ 0.14,+0.29%,"7,902","17,667","-9,765"
17,00929 復華台灣科技優息,28.44,-0.08,-0.28%,"4,078","13,419","-9,341"
18,00953B群益優選非投等債,9.70,+ 0.04,+0.41%,"37,786","47,030","-9,243"
19,1303 南亞,186.00,-1.50,-0.80%,"4,217","13,362","-9,145"
20,6116 彩晶,13.80,-0.45,-3.16%,"3,675","12,452","-8,777"
21,2377 微星,140.00,-2.50,-1.75%,"2,965","10,692","-7,726"
22,2303 聯電,115.50,0.00,0.00%,"29,637","37,232","-7,594"
23,5608 四維航,17.05,-0.45,-2.57%,"2,973","10,522","-7,549"
24,2885 元大金,62.10,-0.40,-0.64%,"9,783","16,864","-7,081"
25,2327 國巨*,562.00,-14.00,-2.43%,"2,246","8,638","-6,392"
26,00918 大華優利高填息30,33.64,-0.18,-0.53%,"2,261","8,636","-6,375"
27,0050 元大台灣50,103.80,+ 0.70,+0.68%,"12,670","18,944","-6,273"
28,2312 金寶,31.35,-0.90,-2.79%,"1,343","6,949","-5,605"
29,00991A主動復華未來50,17.91,+ 0.20,+1.13%,"62,627","67,951","-5,323"
30,00990A主動元大AI新經濟,15.55,-0.16,-1.02%,"3,768","8,742","-4,973"
31,2301 光寶科,267.00,-6.50,-2.38%,"3,905","8,748","-4,842"
32,3702 大聯大,104.50,-2.00,-1.88%,"3,967","8,734","-4,766"
33,2317 鴻海,246.50,+ 1.50,+0.61%,"8,363","12,901","-4,538"
34,00631L元大台灣50正2,34.27,+ 0.31,+0.91%,"19,464","23,969","-4,505"
35,00400A主動國泰動能高息,14.66,+ 0.15,+1.03%,"4,469","8,854","-4,385"
36,00961 FT臺灣永續高息,13.10,+ 0.05,+0.38%,"2,994","7,066","-4,072"
37,00673R期元大S＆P原油反1,12.34,+ 0.04,+0.33%,"4,885","8,879","-3,994"
38,3231 緯創,180.00,-2.00,-1.10%,"5,906","9,868","-3,962"
39,00405A主動富邦台灣龍耀,8.57,+ 0.10,+1.18%,"23,787","27,710","-3,923"
40,2605 新興,36.40,-0.35,-0.95%,"2,281","6,093","-3,811"
41,009826貝萊德世界股票,10.16,+ 0.04,+0.40%,"3,205","6,909","-3,703"
42,00927 群益半導體收益,35.30,-0.06,-0.17%,"1,953","5,542","-3,588"
43,2884 玉山金,37.35,-0.45,-1.19%,"12,240","15,749","-3,508"
44,00637L元大滬深300正2,19.95,-0.06,-0.30%,"3,503","6,984","-3,480"
45,2886 兆豐金,46.40,-0.65,-1.38%,"20,348","23,751","-3,402"
46,1802 台玻,57.70,+ 0.60,+1.05%,"2,546","5,937","-3,390"
47,00982A主動群益台灣強棒,21.80,+ 0.17,+0.79%,"2,525","5,619","-3,094"
48,1605 華新,36.85,+ 0.05,+0.14%,"3,058","5,946","-2,887"
49,3090 日電貿,172.00,-5.50,-3.10%,"4,206","7,093","-2,886"
50,0056 元大高股息,52.05,+ 0.05,+0.10%,"3,541","6,332","-2,791"
