Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2303 聯電,121.00,-10.50,-7.98%,"455,073"
2,2317 鴻海,269.50,-15.00,-5.27%,"313,932"
3,6770 力積電,67.50,-7.10,-9.52%,"308,175"
4,2882 國泰金,95.00,-5.00,-5.00%,"295,596"
5,2881 富邦金,116.00,-2.00,-1.69%,"276,574"
6,00878 國泰永續高股息,31.11,-1.21,-3.74%,"219,246"
7,2027 大成鋼,41.80,-2.00,-4.57%,"184,418"
8,2609 陽明,51.70,-2.80,-5.14%,"169,190"
9,2890 永豐金,31.90,-0.80,-2.45%,"158,399"
10,3231 緯創,163.50,-7.50,-4.39%,"131,879"
11,009820元大納斯達克精選,10.09,-0.36,-3.44%,"122,709"
12,2344 華邦電,154.00,-8.00,-4.94%,"115,923"
13,1303 南亞,97.50,-7.00,-6.70%,"99,186"
14,2885 元大金,62.00,-3.30,-5.05%,"92,196"
15,00891 中信關鍵半導體,33.76,-1.56,-4.42%,"91,620"
16,00982A主動群益台灣強棒,22.59,-1.15,-4.84%,"90,798"
17,0056 元大高股息,49.45,-2.35,-4.54%,"88,370"
18,2891 中信金,65.40,-1.20,-1.80%,"87,479"
19,00953B群益優選非投等債,9.55,+ 0.01,+0.10%,"81,355"
20,1605 華新,35.80,-3.75,-9.48%,"81,233"
21,2337 旺宏,143.50,-6.50,-4.33%,"80,365"
22,2408 南亞科,339.50,-20.50,-5.69%,"78,556"
23,00999A主動野村臺灣高息,10.90,-0.29,-2.59%,"69,587"
24,00940 元大台灣價值高息,11.99,-0.55,-4.39%,"63,124"
25,2324 仁寶,38.60,-2.80,-6.76%,"60,428"
26,2312 金寶,35.40,-3.90,-9.92%,"59,950"
27,00900 富邦特選高股息30,18.70,-1.08,-5.46%,"58,951"
28,2867 三商壽,7.97,-0.11,-1.36%,"55,694"
29,2356 英業達,69.20,-7.60,-9.90%,"53,938"
30,00992A主動群益科技創新,17.52,-0.41,-2.29%,"51,409"
31,3702 大聯大,108.00,-6.50,-5.68%,"48,697"
32,00400A主動國泰動能高息,14.08,-0.47,-3.23%,"42,891"
33,2492 華新科,400.00,-16.00,-3.85%,"36,849"
34,00945B凱基美國非投等債,14.43,+ 0.02,+0.14%,"34,950"
35,2884 玉山金,32.90,-0.45,-1.35%,"33,637"
36,00929 復華台灣科技優息,28.08,-1.86,-6.21%,"32,991"
37,6239 力成,309.00,-29.00,-8.58%,"32,401"
38,2449 京元電子,288.50,-21.00,-6.79%,"30,929"
39,00980A主動野村臺灣優選,23.64,-0.68,-2.80%,"29,964"
40,6005 群益證,40.55,-4.50,-9.99%,"29,344"
41,2606 裕民,68.20,-2.60,-3.67%,"27,565"
42,1326 台化,48.75,-4.05,-7.67%,"27,356"
43,8070 長華*,59.30,-3.40,-5.42%,"25,904"
44,2615 萬海,84.60,-1.50,-1.74%,"25,900"
45,2349 錸德,13.30,-0.70,-5.00%,"25,781"
46,3189 景碩,698.00,-14.00,-1.97%,"25,457"
47,00993A主動安聯台灣,12.92,-0.49,-3.65%,"25,138"
48,2301 光寶科,218.50,-11.50,-5.00%,"24,973"
49,00915 凱基優選高股息30,29.28,-1.25,-4.09%,"24,893"
50,2409 友達,24.40,-2.70,-9.96%,"24,376"
