Rank,Stock,Price,Change,ChangePercent,Buy,Sell,NetBuy
1,2330 台積電,"2,025.00",-5.00,-0.25%,"62,379,639","90,757,552","-28,377,913"
2,3714 富采,77.40,-0.50,-0.64%,"1,819,065","11,932,838","-10,113,773"
3,2454 聯發科,"1,900.00",-25.00,-1.30%,"22,429,056","32,254,903","-9,825,847"
4,2303 聯電,76.90,+ 3.90,+5.34%,"27,452,236","36,123,210","-8,670,974"
5,2327 國巨*,319.50,+ 3.00,+0.95%,"10,181,844","16,356,461","-6,174,617"
6,1802 台玻,70.90,-3.30,-4.45%,"19,176,944","25,303,919","-6,126,975"
7,6285 啟碁,251.50,-13.00,-4.91%,"8,439,802","14,107,242","-5,667,440"
8,3715 定穎投控,190.50,-7.50,-3.79%,"6,853,298","12,405,393","-5,552,095"
9,8046 南電,796.00,+ 72.00,+9.94%,"13,457,909","18,663,794","-5,205,884"
10,2404 漢唐,"1,025.00",0.00,0.00%,"7,098,088","11,197,184","-4,099,095"
11,6789 采鈺,473.00,+ 43.00,+10.00%,"961,549","5,039,799","-4,078,249"
12,3008 大立光,"2,710.00",+ 105.00,+4.03%,"7,255,183","11,177,532","-3,922,348"
13,7769 鴻勁,"4,445.00",-55.00,-1.22%,"4,746,526","8,430,113","-3,683,587"
14,3481 群創,26.15,+ 0.25,+0.97%,"5,631,508","8,878,383","-3,246,875"
15,6415 矽力*-KY,365.50,+ 33.00,+9.92%,"2,107,127","5,183,301","-3,076,173"
16,1711 永光,52.70,+ 4.75,+9.91%,"515,615","3,457,382","-2,941,766"
17,1303 南亞,85.70,-2.00,-2.28%,"6,094,858","8,568,428","-2,473,569"
18,6278 台表科,158.50,+ 1.50,+0.96%,"1,808,365","4,259,962","-2,451,596"
19,3645 達邁,114.50,+ 10.00,+9.57%,"2,147,049","4,419,546","-2,272,496"
20,4960 誠美材,37.20,+ 3.35,+9.90%,"334,252","2,526,233","-2,191,981"
21,8150 南茂,67.40,+ 0.10,+0.15%,"2,980,249","5,136,281","-2,156,032"
22,2317 鴻海,207.50,+ 1.50,+0.73%,"8,159,546","10,087,096","-1,927,549"
23,8039 台虹,143.00,-0.50,-0.35%,"3,136,321","4,993,166","-1,856,844"
24,6669 緯穎,"3,980.00",+ 175.00,+4.60%,"9,131,375","10,917,024","-1,785,649"
25,6213 聯茂,282.00,+ 11.50,+4.25%,"15,830,275","17,566,867","-1,736,592"
26,6139 亞翔,751.00,+ 28.00,+3.87%,"5,220,722","6,733,182","-1,512,459"
27,2409 友達,19.25,-0.60,-3.02%,"6,020,217","7,327,853","-1,307,635"
28,00927 群益半導體收益,27.43,+ 0.15,+0.55%,"966,279","2,093,082","-1,126,803"
29,3711 日月光投控,461.50,+ 19.50,+4.41%,"10,399,840","11,510,459","-1,110,618"
30,6515 穎崴,"10,795.00",+ 490.00,+4.75%,"4,356,080","5,324,257","-968,177"
31,2357 華碩,605.00,+ 6.00,+1.00%,"2,488,559","3,438,595","-950,036"
32,4938 和碩,82.70,-0.30,-0.36%,"1,269,279","2,205,642","-936,363"
33,2312 金寶,24.70,+ 0.15,+0.61%,"1,216,722","2,142,374","-925,651"
34,00940 元大台灣價值高息,10.34,+ 0.04,+0.39%,"1,006,131","1,888,146","-882,015"
35,2492 華新科,149.50,+ 2.50,+1.70%,"1,726,561","2,607,261","-880,699"
36,2472 立隆電,183.00,-1.50,-0.81%,"699,508","1,551,194","-851,685"
37,00631L元大台灣50正2,25.99,+ 0.40,+1.56%,"4,757,132","5,595,773","-838,641"
38,2376 技嘉,279.00,-2.50,-0.89%,"2,273,993","3,062,184","-788,191"
39,2324 仁寶,30.25,-0.10,-0.33%,"2,274,975","3,048,090","-773,115"
40,0052 富邦科技,49.20,+ 0.35,+0.72%,"2,674,227","3,444,470","-770,242"
41,3673 TPK-KY,71.20,-0.90,-1.25%,"2,214,797","2,977,178","-762,380"
42,4919 新唐,141.50,+ 12.50,+9.69%,"582,179","1,343,904","-761,725"
43,3017 奇鋐,"2,490.00",+ 90.00,+3.75%,"8,767,850","9,529,538","-761,687"
44,2395 研華,363.50,-2.50,-0.68%,"1,237,930","1,951,475","-713,544"
45,2329 華泰,62.20,+ 0.70,+1.14%,"1,297,113","2,009,880","-712,766"
46,3706 神達,84.10,0.00,0.00%,"882,276","1,584,918","-702,642"
47,2049 上銀,293.50,+ 2.50,+0.86%,"2,996,647","3,680,828","-684,181"
48,1301 台塑,52.60,-0.80,-1.50%,"1,174,375","1,857,337","-682,962"
49,2484 希華,46.60,+ 4.20,+9.91%,"1,271,667","1,935,577","-663,909"
50,2887 台新新光金,24.25,-0.05,-0.21%,"1,358,499","1,984,384","-625,884"
