Rank,Stock,Price,Change,ChangePercent,NetBuy
1,2618 長榮航,40.75,+ 1.15,+2.90%,"153,868"
2,2409 友達,29.25,-2.20,-7.00%,"76,413"
3,5880 合庫金,25.20,+ 0.05,+0.20%,"31,479"
4,00919 群益台灣精選高息,29.71,-0.26,-0.87%,"26,810"
5,2884 玉山金,34.60,-0.15,-0.43%,"26,791"
6,3045 台灣大,109.50,+ 1.00,+0.92%,"26,096"
7,2892 第一金,33.65,+ 0.05,+0.15%,"24,364"
8,4958 臻鼎-KY,646.00,+ 58.00,+9.86%,"23,537"
9,2891 中信金,66.50,-0.90,-1.34%,"22,070"
10,2353 宏碁,31.95,-0.55,-1.69%,"21,690"
11,00712 復華富時不動產,8.87,+ 0.08,+0.91%,"21,138"
12,2332 友訊,25.95,+ 1.90,+7.90%,"20,044"
13,2377 微星,149.50,+ 4.50,+3.10%,"19,298"
14,00405A主動富邦台灣龍耀,8.61,-0.16,-1.82%,"17,802"
15,2867 三商壽,8.83,-0.03,-0.34%,"17,795"
16,2886 兆豐金,47.00,+ 0.30,+0.64%,"15,552"
17,5876 上海商銀,44.15,+ 1.35,+3.15%,"14,872"
18,2603 長榮,195.00,+ 0.50,+0.26%,"14,553"
19,2890 永豐金,40.20,-0.25,-0.62%,"14,242"
20,2634 漢翔,63.80,+ 5.80,+10.00%,"12,991"
21,2889 國票金,15.85,+ 0.05,+0.32%,"12,974"
22,2303 聯電,153.50,-2.50,-1.60%,"12,866"
23,6505 台塑化,63.10,+ 4.30,+7.31%,"12,694"
24,2324 仁寶,36.65,+ 0.05,+0.14%,"12,429"
25,1216 統一,78.50,+ 0.10,+0.13%,"11,965"
26,2883 凱基金,29.80,-0.25,-0.83%,"11,273"
27,1718 中纖,14.35,+ 0.15,+1.06%,"10,844"
28,2610 華航,21.05,+ 0.45,+2.18%,"9,590"
29,2357 華碩,704.00,+ 20.00,+2.92%,"8,423"
30,2105 正新,32.85,+ 0.45,+1.39%,"8,148"
31,6202 盛群,70.20,-3.10,-4.23%,"7,974"
32,3033 威健,50.90,+ 1.30,+2.62%,"7,971"
33,2880 華南金,39.00,+ 0.15,+0.39%,"7,876"
34,2615 萬海,79.20,-1.20,-1.49%,"7,198"
35,2637 慧洋-KY,84.70,+ 1.70,+2.05%,"7,072"
36,3704 合勤控,49.85,+ 4.50,+9.92%,"6,660"
37,2371 大同,28.10,+ 0.40,+1.44%,"6,633"
38,6116 彩晶,16.60,-0.60,-3.49%,"6,349"
39,2359 所羅門,148.00,+ 10.00,+7.25%,"6,287"
40,2313 華通,235.00,+ 12.00,+5.38%,"6,170"
41,3006 晶豪科,228.00,-9.00,-3.80%,"6,031"
42,1709 和益,26.80,+ 2.40,+9.84%,"5,787"
43,009819中信數據及電力,10.16,0.00,0.00%,"4,901"
44,3576 聯合再生,16.70,+ 0.30,+1.83%,"4,863"
45,2301 光寶科,222.00,+ 8.50,+3.98%,"4,748"
46,00990A主動元大AI新經濟,17.60,-0.36,-2.00%,"4,603"
47,00753L中信中國50正2,8.98,-0.01,-0.11%,"4,514"
48,2385 群光,106.00,-1.00,-0.93%,"4,424"
49,2606 裕民,63.90,+ 0.80,+1.27%,"4,378"
50,4904 遠傳,96.10,+ 1.10,+1.16%,"4,360"
